entity_id,time,product,value,source_id
chandigarh,2020,diesel-hsd,126.5918,src-cba8334fedc5
chandigarh,2020,kerosene,0.1,src-cba8334fedc5
chandigarh,2020,lpg,46.53917899999999,src-cba8334fedc5
chandigarh,2020,others,0.074658,src-cba8334fedc5
chandigarh,2020,petrol,91.4,src-cba8334fedc5
chandigarh,2020,petroleum-coke,10.3062,src-cba8334fedc5
chandigarh,2021,diesel-hsd,171.0287436859507,src-cba8334fedc5
chandigarh,2021,kerosene,0.093384046692607,src-cba8334fedc5
chandigarh,2021,lpg,52.643279,src-cba8334fedc5
chandigarh,2021,others,0.12105099999999999,src-cba8334fedc5
chandigarh,2021,petrol,110.02161361445786,src-cba8334fedc5
chandigarh,2021,petroleum-coke,1.8127000000000002,src-cba8334fedc5
chandigarh,2022,diesel-hsd,210.56432012396706,src-cba8334fedc5
chandigarh,2022,kerosene,0.0744910505836576,src-cba8334fedc5
chandigarh,2022,lpg,55.14430060000003,src-cba8334fedc5
chandigarh,2022,others,0.0542,src-cba8334fedc5
chandigarh,2022,petrol,114.36167312544296,src-cba8334fedc5
chandigarh,2022,petroleum-coke,2.9336900000000004,src-cba8334fedc5
chandigarh,2023,diesel-hsd,244.5845400909093,src-cba8334fedc5
chandigarh,2023,kerosene,0.1540818754863813,src-cba8334fedc5
chandigarh,2023,lpg,54.469229469999995,src-cba8334fedc5
chandigarh,2023,others,0.07213,src-cba8334fedc5
chandigarh,2023,petrol,119.78304776045363,src-cba8334fedc5
chandigarh,2023,petroleum-coke,14.2899,src-cba8334fedc5
chandigarh,2024,diesel-hsd,257,src-cba8334fedc5
chandigarh,2024,kerosene,0.2,src-cba8334fedc5
chandigarh,2024,lpg,55.8,src-cba8334fedc5
chandigarh,2024,petrol,129.4,src-cba8334fedc5
chandigarh,2024,petroleum-coke,9.9,src-cba8334fedc5
chhattisgarh,2010,diesel-hsd,996,src-cba8334fedc5
chhattisgarh,2010,kerosene,145,src-cba8334fedc5
chhattisgarh,2010,lpg,135,src-cba8334fedc5
chhattisgarh,2010,others,19,src-cba8334fedc5
chhattisgarh,2010,petrol,233,src-cba8334fedc5
chhattisgarh,2011,diesel-hsd,1093,src-cba8334fedc5
chhattisgarh,2011,kerosene,145,src-cba8334fedc5
chhattisgarh,2011,lpg,148,src-cba8334fedc5
chhattisgarh,2011,others,18,src-cba8334fedc5
chhattisgarh,2011,petrol,254,src-cba8334fedc5
chhattisgarh,2012,diesel-hsd,1154,src-cba8334fedc5
chhattisgarh,2012,kerosene,136,src-cba8334fedc5
chhattisgarh,2012,lpg,149,src-cba8334fedc5
chhattisgarh,2012,others,218,src-cba8334fedc5
chhattisgarh,2012,petrol,271,src-cba8334fedc5
chhattisgarh,2013,diesel-hsd,1237,src-cba8334fedc5
chhattisgarh,2013,kerosene,136,src-cba8334fedc5
chhattisgarh,2013,lpg,156,src-cba8334fedc5
chhattisgarh,2013,others,251,src-cba8334fedc5
chhattisgarh,2013,petrol,310,src-cba8334fedc5
chhattisgarh,2014,diesel-hsd,1302,src-cba8334fedc5
chhattisgarh,2014,kerosene,131,src-cba8334fedc5
chhattisgarh,2014,lpg,177.3,src-cba8334fedc5
chhattisgarh,2014,others,228,src-cba8334fedc5
chhattisgarh,2014,petrol,357,src-cba8334fedc5
chhattisgarh,2015,diesel-hsd,1461,src-cba8334fedc5
chhattisgarh,2015,kerosene,124,src-cba8334fedc5
chhattisgarh,2015,lpg,197.7,src-cba8334fedc5
chhattisgarh,2015,others,232,src-cba8334fedc5
chhattisgarh,2015,petrol,418,src-cba8334fedc5
chhattisgarh,2016,diesel-hsd,1494.93,src-cba8334fedc5
chhattisgarh,2016,kerosene,94.83089,src-cba8334fedc5
chhattisgarh,2016,lpg,232.44,src-cba8334fedc5
chhattisgarh,2016,others,24.841,src-cba8334fedc5
chhattisgarh,2016,petrol,452.81,src-cba8334fedc5
chhattisgarh,2016,petroleum-coke,213.255,src-cba8334fedc5
chhattisgarh,2017,diesel-hsd,1649.460009999998,src-cba8334fedc5
chhattisgarh,2017,kerosene,72.33,src-cba8334fedc5
chhattisgarh,2017,lpg,257.39,src-cba8334fedc5
chhattisgarh,2017,others,27.909,src-cba8334fedc5
chhattisgarh,2017,petrol,517.83,src-cba8334fedc5
chhattisgarh,2017,petroleum-coke,602.16,src-cba8334fedc5
chhattisgarh,2018,diesel-hsd,1698.782,src-cba8334fedc5
chhattisgarh,2018,kerosene,71.456,src-cba8334fedc5
chhattisgarh,2018,lpg,272.525,src-cba8334fedc5
chhattisgarh,2018,others,30.315,src-cba8334fedc5
chhattisgarh,2018,petrol,559.642,src-cba8334fedc5
chhattisgarh,2018,petroleum-coke,927.029,src-cba8334fedc5
chhattisgarh,2019,diesel-hsd,1648.218,src-cba8334fedc5
chhattisgarh,2019,kerosene,54.08,src-cba8334fedc5
chhattisgarh,2019,lpg,294.81,src-cba8334fedc5
chhattisgarh,2019,others,25.767062044838656,src-cba8334fedc5
chhattisgarh,2019,petrol,613.1378738385614,src-cba8334fedc5
chhattisgarh,2019,petroleum-coke,633.9714929999999,src-cba8334fedc5
chhattisgarh,2020,diesel-hsd,1607.66,src-cba8334fedc5
chhattisgarh,2020,kerosene,43.8,src-cba8334fedc5
chhattisgarh,2020,lpg,344.2098990199987,src-cba8334fedc5
chhattisgarh,2020,others,27.52930970457536,src-cba8334fedc5
chhattisgarh,2020,petrol,604.3,src-cba8334fedc5
chhattisgarh,2020,petroleum-coke,395.5212320000001,src-cba8334fedc5
chhattisgarh,2021,diesel-hsd,1656.8547297676212,src-cba8334fedc5
chhattisgarh,2021,kerosene,34.36986592996103,src-cba8334fedc5
chhattisgarh,2021,lpg,331.98722317,src-cba8334fedc5
chhattisgarh,2021,others,31.89105309895288,src-cba8334fedc5
chhattisgarh,2021,petrol,660.891276105466,src-cba8334fedc5
chhattisgarh,2021,petroleum-coke,442.3,src-cba8334fedc5
chhattisgarh,2022,diesel-hsd,1930.3168402820538,src-cba8334fedc5
chhattisgarh,2022,kerosene,7.747011649805436,src-cba8334fedc5
chhattisgarh,2022,lpg,330.15002292000116,src-cba8334fedc5
chhattisgarh,2022,others,32.702049757360484,src-cba8334fedc5
chhattisgarh,2022,petrol,743.3824057890749,src-cba8334fedc5
chhattisgarh,2022,petroleum-coke,595.12823,src-cba8334fedc5
chhattisgarh,2023,diesel-hsd,2125.5739803207043,src-cba8334fedc5
chhattisgarh,2023,kerosene,5.13765119299611,src-cba8334fedc5
chhattisgarh,2023,lpg,346.2385524770017,src-cba8334fedc5
chhattisgarh,2023,others,33.73335878808061,src-cba8334fedc5
chhattisgarh,2023,petrol,798.1460083650384,src-cba8334fedc5
chhattisgarh,2023,petroleum-coke,457.1877099999998,src-cba8334fedc5
chhattisgarh,2024,diesel-hsd,2318,src-cba8334fedc5
chhattisgarh,2024,kerosene,2.9,src-cba8334fedc5
chhattisgarh,2024,lpg,392.5,src-cba8334fedc5
chhattisgarh,2024,petrol,881.4,src-cba8334fedc5
chhattisgarh,2024,petroleum-coke,289.2,src-cba8334fedc5
dadra-and-nagar-haveli-and-daman-and-diu,2010,diesel-hsd,57,src-cba8334fedc5
dadra-and-nagar-haveli-and-daman-and-diu,2010,kerosene,2,src-cba8334fedc5
dadra-and-nagar-haveli-and-daman-and-diu,2010,lpg,7,src-cba8334fedc5
dadra-and-nagar-haveli-and-daman-and-diu,2010,others,3,src-cba8334fedc5
dadra-and-nagar-haveli-and-daman-and-diu,2010,petrol,14,src-cba8334fedc5
dadra-and-nagar-haveli-and-daman-and-diu,2011,diesel-hsd,63,src-cba8334fedc5
dadra-and-nagar-haveli-and-daman-and-diu,2011,kerosene,2,src-cba8334fedc5
dadra-and-nagar-haveli-and-daman-and-diu,2011,lpg,8,src-cba8334fedc5
dadra-and-nagar-haveli-and-daman-and-diu,2011,others,2,src-cba8334fedc5
dadra-and-nagar-haveli-and-daman-and-diu,2011,petrol,15,src-cba8334fedc5
dadra-and-nagar-haveli-and-daman-and-diu,2012,diesel-hsd,77,src-cba8334fedc5
dadra-and-nagar-haveli-and-daman-and-diu,2012,kerosene,1,src-cba8334fedc5
dadra-and-nagar-haveli-and-daman-and-diu,2012,lpg,9,src-cba8334fedc5
dadra-and-nagar-haveli-and-daman-and-diu,2012,others,3,src-cba8334fedc5
dadra-and-nagar-haveli-and-daman-and-diu,2012,petrol,16,src-cba8334fedc5
dadra-and-nagar-haveli-and-daman-and-diu,2013,diesel-hsd,87,src-cba8334fedc5
dadra-and-nagar-haveli-and-daman-and-diu,2013,kerosene,1,src-cba8334fedc5
dadra-and-nagar-haveli-and-daman-and-diu,2013,lpg,9,src-cba8334fedc5
dadra-and-nagar-haveli-and-daman-and-diu,2013,others,2,src-cba8334fedc5
dadra-and-nagar-haveli-and-daman-and-diu,2013,petrol,16,src-cba8334fedc5
dadra-and-nagar-haveli-and-daman-and-diu,2014,diesel-hsd,85,src-cba8334fedc5
dadra-and-nagar-haveli-and-daman-and-diu,2014,kerosene,1,src-cba8334fedc5
dadra-and-nagar-haveli-and-daman-and-diu,2014,lpg,8.9,src-cba8334fedc5
dadra-and-nagar-haveli-and-daman-and-diu,2014,others,4,src-cba8334fedc5
dadra-and-nagar-haveli-and-daman-and-diu,2014,petrol,16,src-cba8334fedc5
dadra-and-nagar-haveli-and-daman-and-diu,2015,diesel-hsd,81,src-cba8334fedc5
dadra-and-nagar-haveli-and-daman-and-diu,2015,kerosene,1,src-cba8334fedc5
dadra-and-nagar-haveli-and-daman-and-diu,2015,lpg,8.5,src-cba8334fedc5
dadra-and-nagar-haveli-and-daman-and-diu,2015,others,3,src-cba8334fedc5
dadra-and-nagar-haveli-and-daman-and-diu,2015,petrol,19,src-cba8334fedc5
dadra-and-nagar-haveli-and-daman-and-diu,2016,diesel-hsd,102.44,src-cba8334fedc5
dadra-and-nagar-haveli-and-daman-and-diu,2016,kerosene,0.43,src-cba8334fedc5
dadra-and-nagar-haveli-and-daman-and-diu,2016,lpg,10.04,src-cba8334fedc5
dadra-and-nagar-haveli-and-daman-and-diu,2016,others,4.691,src-cba8334fedc5
dadra-and-nagar-haveli-and-daman-and-diu,2016,petrol,20.57,src-cba8334fedc5
dadra-and-nagar-haveli-and-daman-and-diu,2016,petroleum-coke,0.472,src-cba8334fedc5
dadra-and-nagar-haveli-and-daman-and-diu,2017,diesel-hsd,113.29,src-cba8334fedc5
dadra-and-nagar-haveli-and-daman-and-diu,2017,kerosene,0.16,src-cba8334fedc5
dadra-and-nagar-haveli-and-daman-and-diu,2017,lpg,10.88,src-cba8334fedc5
dadra-and-nagar-haveli-and-daman-and-diu,2017,others,3.082,src-cba8334fedc5
dadra-and-nagar-haveli-and-daman-and-diu,2017,petrol,21.31,src-cba8334fedc5
dadra-and-nagar-haveli-and-daman-and-diu,2018,diesel-hsd,109.711,src-cba8334fedc5
dadra-and-nagar-haveli-and-daman-and-diu,2018,kerosene,0.249,src-cba8334fedc5
dadra-and-nagar-haveli-and-daman-and-diu,2018,lpg,10.873,src-cba8334fedc5
dadra-and-nagar-haveli-and-daman-and-diu,2018,others,2.976,src-cba8334fedc5
dadra-and-nagar-haveli-and-daman-and-diu,2018,petrol,20.664,src-cba8334fedc5
dadra-and-nagar-haveli-and-daman-and-diu,2019,diesel-hsd,234.00799999999998,src-cba8334fedc5
dadra-and-nagar-haveli-and-daman-and-diu,2019,kerosene,0.14,src-cba8334fedc5
dadra-and-nagar-haveli-and-daman-and-diu,2019,lpg,31.292,src-cba8334fedc5
dadra-and-nagar-haveli-and-daman-and-diu,2019,others,6.909707516721079,src-cba8334fedc5
dadra-and-nagar-haveli-and-daman-and-diu,2019,petrol,38.932,src-cba8334fedc5
dadra-and-nagar-haveli-and-daman-and-diu,2020,diesel-hsd,162,src-cba8334fedc5
dadra-and-nagar-haveli-and-daman-and-diu,2020,kerosene,0.02,src-cba8334fedc5
dadra-and-nagar-haveli-and-daman-and-diu,2020,lpg,30.5,src-cba8334fedc5
dadra-and-nagar-haveli-and-daman-and-diu,2020,others,9.29,src-cba8334fedc5
dadra-and-nagar-haveli-and-daman-and-diu,2020,petrol,30,src-cba8334fedc5
dadra-and-nagar-haveli-and-daman-and-diu,2021,diesel-hsd,174.9999999999998,src-cba8334fedc5
dadra-and-nagar-haveli-and-daman-and-diu,2021,lpg,29.20682165000002,src-cba8334fedc5
dadra-and-nagar-haveli-and-daman-and-diu,2021,others,20.65457627349601,src-cba8334fedc5
dadra-and-nagar-haveli-and-daman-and-diu,2021,petrol,38.6282349751949,src-cba8334fedc5
dadra-and-nagar-haveli-and-daman-and-diu,2022,diesel-hsd,212.7313522975206,src-cba8334fedc5
dadra-and-nagar-haveli-and-daman-and-diu,2022,lpg,33.15225205,src-cba8334fedc5
dadra-and-nagar-haveli-and-daman-and-diu,2022,others,5.029804286,src-cba8334fedc5
dadra-and-nagar-haveli-and-daman-and-diu,2022,petrol,44.16589089,src-cba8334fedc5
dadra-and-nagar-haveli-and-daman-and-diu,2023,diesel-hsd,182.6402324793387,src-cba8334fedc5
dadra-and-nagar-haveli-and-daman-and-diu,2023,lpg,33.19205069,src-cba8334fedc5
dadra-and-nagar-haveli-and-daman-and-diu,2023,others,5.644010687198053,src-cba8334fedc5
dadra-and-nagar-haveli-and-daman-and-diu,2023,petrol,46.257472019844066,src-cba8334fedc5
dadra-and-nagar-haveli-and-daman-and-diu,2024,diesel-hsd,173,src-cba8334fedc5
dadra-and-nagar-haveli-and-daman-and-diu,2024,lpg,34,src-cba8334fedc5
dadra-and-nagar-haveli-and-daman-and-diu,2024,petrol,47.9,src-cba8334fedc5
delhi,2010,diesel-hsd,805,src-cba8334fedc5
delhi,2010,kerosene,107,src-cba8334fedc5
delhi,2010,lpg,709,src-cba8334fedc5
delhi,2010,others,7,src-cba8334fedc5
delhi,2010,petrol,825,src-cba8334fedc5
delhi,2011,diesel-hsd,930,src-cba8334fedc5
delhi,2011,kerosene,48,src-cba8334fedc5
delhi,2011,lpg,731,src-cba8334fedc5
delhi,2011,others,5,src-cba8334fedc5
delhi,2011,petrol,813,src-cba8334fedc5
delhi,2012,diesel-hsd,1029,src-cba8334fedc5
delhi,2012,kerosene,42,src-cba8334fedc5
delhi,2012,lpg,716,src-cba8334fedc5
delhi,2012,others,29,src-cba8334fedc5
delhi,2012,petrol,787,src-cba8334fedc5
delhi,2013,diesel-hsd,1129,src-cba8334fedc5
delhi,2013,kerosene,9,src-cba8334fedc5
delhi,2013,lpg,702,src-cba8334fedc5
delhi,2013,others,55,src-cba8334fedc5
delhi,2013,petrol,797,src-cba8334fedc5
delhi,2014,diesel-hsd,1269,src-cba8334fedc5
delhi,2014,kerosene,1,src-cba8334fedc5
delhi,2014,lpg,732.4,src-cba8334fedc5
delhi,2014,others,94,src-cba8334fedc5
delhi,2014,petrol,831,src-cba8334fedc5
delhi,2015,diesel-hsd,1508,src-cba8334fedc5
delhi,2015,kerosene,1,src-cba8334fedc5
delhi,2015,lpg,776.7,src-cba8334fedc5
delhi,2015,others,100,src-cba8334fedc5
delhi,2015,petrol,902,src-cba8334fedc5
delhi,2016,diesel-hsd,1267.4733199999996,src-cba8334fedc5
delhi,2016,kerosene,0.79995,src-cba8334fedc5
delhi,2016,lpg,797.75,src-cba8334fedc5
delhi,2016,others,31.019,src-cba8334fedc5
delhi,2016,petrol,906.11,src-cba8334fedc5
delhi,2016,petroleum-coke,49.17,src-cba8334fedc5
delhi,2017,diesel-hsd,1193.7777899999985,src-cba8334fedc5
delhi,2017,kerosene,0.75,src-cba8334fedc5
delhi,2017,lpg,807.64,src-cba8334fedc5
delhi,2017,others,31.854,src-cba8334fedc5
delhi,2017,petrol,926.69,src-cba8334fedc5
delhi,2017,petroleum-coke,17.627,src-cba8334fedc5
delhi,2018,diesel-hsd,1020.8272976363626,src-cba8334fedc5
delhi,2018,kerosene,1.041,src-cba8334fedc5
delhi,2018,lpg,824.923,src-cba8334fedc5
delhi,2018,others,17.48,src-cba8334fedc5
delhi,2018,petrol,903.113,src-cba8334fedc5
delhi,2019,diesel-hsd,835.2596912495867,src-cba8334fedc5
delhi,2019,kerosene,0.707,src-cba8334fedc5
delhi,2019,lpg,822.564,src-cba8334fedc5
delhi,2019,others,8.047736797235022,src-cba8334fedc5
delhi,2019,petrol,875.9657401984398,src-cba8334fedc5
delhi,2020,diesel-hsd,499.1941,src-cba8334fedc5
delhi,2020,kerosene,0.1,src-cba8334fedc5
delhi,2020,lpg,733.0017362000017,src-cba8334fedc5
delhi,2020,others,9.045440864823348,src-cba8334fedc5
delhi,2020,petrol,668.8,src-cba8334fedc5
delhi,2021,diesel-hsd,597.4655052727253,src-cba8334fedc5
delhi,2021,kerosene,0.1073924747081712,src-cba8334fedc5
delhi,2021,lpg,771.11881433,src-cba8334fedc5
delhi,2021,others,8.707011000000001,src-cba8334fedc5
delhi,2021,petrol,693.314278688873,src-cba8334fedc5
delhi,2022,diesel-hsd,662.026032793386,src-cba8334fedc5
delhi,2022,kerosene,0.16653644357976655,src-cba8334fedc5
delhi,2022,lpg,787.7714854000005,src-cba8334fedc5
delhi,2022,others,8.39844430107527,src-cba8334fedc5
delhi,2022,petrol,899.5126191743458,src-cba8334fedc5
delhi,2023,diesel-hsd,614.1923125950389,src-cba8334fedc5
delhi,2023,kerosene,0.1556420233463035,src-cba8334fedc5
delhi,2023,lpg,792.9288515100004,src-cba8334fedc5
delhi,2023,others,7.96035790168971,src-cba8334fedc5
delhi,2023,petrol,960.2809944932679,src-cba8334fedc5
delhi,2024,diesel-hsd,558,src-cba8334fedc5
delhi,2024,kerosene,0.1,src-cba8334fedc5
delhi,2024,lpg,783.6,src-cba8334fedc5
delhi,2024,petrol,1035.3,src-cba8334fedc5
goa,2010,diesel-hsd,373,src-cba8334fedc5
goa,2010,kerosene,18,src-cba8334fedc5
goa,2010,lpg,59,src-cba8334fedc5
goa,2010,naphtha,258,src-cba8334fedc5
goa,2010,others,3,src-cba8334fedc5
goa,2010,petrol,99,src-cba8334fedc5
goa,2011,diesel-hsd,375,src-cba8334fedc5
goa,2011,kerosene,15,src-cba8334fedc5
goa,2011,lpg,62,src-cba8334fedc5
goa,2011,naphtha,231,src-cba8334fedc5
goa,2011,others,5,src-cba8334fedc5
goa,2011,petrol,104,src-cba8334fedc5
goa,2012,diesel-hsd,303,src-cba8334fedc5
goa,2012,kerosene,4,src-cba8334fedc5
goa,2012,lpg,59,src-cba8334fedc5
goa,2012,naphtha,215,src-cba8334fedc5
goa,2012,others,3,src-cba8334fedc5
goa,2012,petrol,117,src-cba8334fedc5
goa,2013,diesel-hsd,264,src-cba8334fedc5
goa,2013,kerosene,4,src-cba8334fedc5
goa,2013,lpg,53,src-cba8334fedc5
goa,2013,naphtha,9,src-cba8334fedc5
goa,2013,others,4,src-cba8334fedc5
goa,2013,petrol,127,src-cba8334fedc5
goa,2014,diesel-hsd,283,src-cba8334fedc5
goa,2014,kerosene,4,src-cba8334fedc5
goa,2014,lpg,56,src-cba8334fedc5
goa,2014,others,4,src-cba8334fedc5
goa,2014,petrol,141,src-cba8334fedc5
goa,2015,diesel-hsd,309,src-cba8334fedc5
goa,2015,kerosene,4,src-cba8334fedc5
goa,2015,lpg,57.9,src-cba8334fedc5
goa,2015,others,3,src-cba8334fedc5
goa,2015,petrol,151,src-cba8334fedc5
goa,2016,diesel-hsd,343.83,src-cba8334fedc5
goa,2016,kerosene,2.04758,src-cba8334fedc5
goa,2016,lpg,62.57,src-cba8334fedc5
goa,2016,others,3.563,src-cba8334fedc5
goa,2016,petrol,162.17,src-cba8334fedc5
goa,2016,petroleum-coke,0.29,src-cba8334fedc5
goa,2017,diesel-hsd,328.86,src-cba8334fedc5
goa,2017,kerosene,1.11,src-cba8334fedc5
goa,2017,lpg,65.97,src-cba8334fedc5
goa,2017,others,3.437,src-cba8334fedc5
goa,2017,petrol,174.56,src-cba8334fedc5
goa,2017,petroleum-coke,11.895,src-cba8334fedc5
goa,2018,diesel-hsd,315.543,src-cba8334fedc5
goa,2018,kerosene,1.104,src-cba8334fedc5
goa,2018,lpg,69.716,src-cba8334fedc5
goa,2018,others,4.39,src-cba8334fedc5
goa,2018,petrol,183.558,src-cba8334fedc5
goa,2018,petroleum-coke,4.008,src-cba8334fedc5
goa,2019,diesel-hsd,305.51,src-cba8334fedc5
goa,2019,kerosene,0.504,src-cba8334fedc5
goa,2019,lpg,71.159,src-cba8334fedc5
goa,2019,others,3.9451996210550604,src-cba8334fedc5
goa,2019,petrol,186.0694730403969,src-cba8334fedc5
goa,2019,petroleum-coke,6.481,src-cba8334fedc5
goa,2020,diesel-hsd,233,src-cba8334fedc5
goa,2020,kerosene,0.3,src-cba8334fedc5
goa,2020,lpg,65.36985068000003,src-cba8334fedc5
goa,2020,others,5.737863049673873,src-cba8334fedc5
goa,2020,petrol,145.1,src-cba8334fedc5
goa,2020,petroleum-coke,12.576210000000001,src-cba8334fedc5
goa,2021,diesel-hsd,276.36516142975273,src-cba8334fedc5
goa,2021,kerosene,0.2241203424124514,src-cba8334fedc5
goa,2021,lpg,71.08617741,src-cba8334fedc5
goa,2021,others,5.69475463531293,src-cba8334fedc5
goa,2021,petrol,167.04672977321061,src-cba8334fedc5
goa,2021,petroleum-coke,6.319699999999999,src-cba8334fedc5
goa,2022,diesel-hsd,294.01470969421433,src-cba8334fedc5
goa,2022,lpg,74.72366300999995,src-cba8334fedc5
goa,2022,others,5.321714718433443,src-cba8334fedc5
goa,2022,petrol,204.73237438695915,src-cba8334fedc5
goa,2022,petroleum-coke,11.850190000000001,src-cba8334fedc5
goa,2023,diesel-hsd,274.0355481809921,src-cba8334fedc5
goa,2023,lpg,77.00061812900003,src-cba8334fedc5
goa,2023,others,4.079187461089319,src-cba8334fedc5
goa,2023,petrol,216.64187797306838,src-cba8334fedc5
goa,2023,petroleum-coke,5.01733,src-cba8334fedc5
goa,2024,diesel-hsd,281,src-cba8334fedc5
goa,2024,kerosene,0,src-cba8334fedc5
goa,2024,lpg,78.6,src-cba8334fedc5
goa,2024,petrol,227.1,src-cba8334fedc5
goa,2024,petroleum-coke,2.6,src-cba8334fedc5
gujarat,2010,diesel-hsd,3523,src-cba8334fedc5
gujarat,2010,kerosene,722,src-cba8334fedc5
gujarat,2010,lpg,726,src-cba8334fedc5
gujarat,2010,naphtha,5365,src-cba8334fedc5
gujarat,2010,others,2464,src-cba8334fedc5
gujarat,2010,petrol,993,src-cba8334fedc5
gujarat,2011,diesel-hsd,4045,src-cba8334fedc5
gujarat,2011,kerosene,527,src-cba8334fedc5
gujarat,2011,lpg,761,src-cba8334fedc5
gujarat,2011,naphtha,5399,src-cba8334fedc5
gujarat,2011,others,2740,src-cba8334fedc5
gujarat,2011,petrol,1049,src-cba8334fedc5
gujarat,2012,diesel-hsd,4356,src-cba8334fedc5
gujarat,2012,kerosene,527,src-cba8334fedc5
gujarat,2012,lpg,751,src-cba8334fedc5
gujarat,2012,naphtha,5765,src-cba8334fedc5
gujarat,2012,others,3068,src-cba8334fedc5
gujarat,2012,petrol,1108,src-cba8334fedc5
gujarat,2013,diesel-hsd,4319,src-cba8334fedc5
gujarat,2013,kerosene,527,src-cba8334fedc5
gujarat,2013,lpg,766,src-cba8334fedc5
gujarat,2013,naphtha,5328,src-cba8334fedc5
gujarat,2013,others,3510,src-cba8334fedc5
gujarat,2013,petrol,1205,src-cba8334fedc5
gujarat,2014,diesel-hsd,4591,src-cba8334fedc5
gujarat,2014,kerosene,525,src-cba8334fedc5
gujarat,2014,lpg,819.9,src-cba8334fedc5
gujarat,2014,naphtha,5489,src-cba8334fedc5
gujarat,2014,others,3596,src-cba8334fedc5
gujarat,2014,petrol,1339,src-cba8334fedc5
gujarat,2015,diesel-hsd,5077,src-cba8334fedc5
gujarat,2015,kerosene,515,src-cba8334fedc5
gujarat,2015,lpg,868.2,src-cba8334fedc5
gujarat,2015,naphtha,6068.3,src-cba8334fedc5
gujarat,2015,others,3438,src-cba8334fedc5
gujarat,2015,petrol,1526,src-cba8334fedc5
gujarat,2016,diesel-hsd,4994.16,src-cba8334fedc5
gujarat,2016,kerosene,387.14642000000015,src-cba8334fedc5
gujarat,2016,lpg,970.93,src-cba8334fedc5
gujarat,2016,naphtha,5854.93835,src-cba8334fedc5
gujarat,2016,others,2093.957,src-cba8334fedc5
gujarat,2016,petrol,1665.6,src-cba8334fedc5
gujarat,2016,petroleum-coke,1380.046,src-cba8334fedc5
gujarat,2017,diesel-hsd,5277.78198,src-cba8334fedc5
gujarat,2017,kerosene,266.77,src-cba8334fedc5
gujarat,2017,lpg,1040.9,src-cba8334fedc5
gujarat,2017,naphtha,5683.02,src-cba8334fedc5
gujarat,2017,others,2107.47,src-cba8334fedc5
gujarat,2017,petrol,1817.23,src-cba8334fedc5
gujarat,2017,petroleum-coke,1216.417,src-cba8334fedc5
gujarat,2018,diesel-hsd,5429.913,src-cba8334fedc5
gujarat,2018,kerosene,197.332,src-cba8334fedc5
gujarat,2018,lpg,1105.238,src-cba8334fedc5
gujarat,2018,naphtha,6107.363,src-cba8334fedc5
gujarat,2018,others,3303.104,src-cba8334fedc5
gujarat,2018,petrol,1976.003,src-cba8334fedc5
gujarat,2018,petroleum-coke,1480.946,src-cba8334fedc5
gujarat,2019,diesel-hsd,5607.538,src-cba8334fedc5
gujarat,2019,kerosene,97.579,src-cba8334fedc5
gujarat,2019,lpg,1173.636,src-cba8334fedc5
gujarat,2019,naphtha,6710.79864827273,src-cba8334fedc5
gujarat,2019,others,3784.9246349392124,src-cba8334fedc5
gujarat,2019,petrol,2066.8104448481336,src-cba8334fedc5
gujarat,2019,petroleum-coke,1594.068,src-cba8334fedc5
gujarat,2020,diesel-hsd,5089.835,src-cba8334fedc5
gujarat,2020,kerosene,68.2,src-cba8334fedc5
gujarat,2020,lpg,1186.2569014800022,src-cba8334fedc5
gujarat,2020,naphtha,7791.7,src-cba8334fedc5
gujarat,2020,others,3488.5587309162856,src-cba8334fedc5
gujarat,2020,petrol,1860.2,src-cba8334fedc5
gujarat,2020,petroleum-coke,904.5241099999998,src-cba8334fedc5
gujarat,2021,diesel-hsd,5780.033529699317,src-cba8334fedc5
gujarat,2021,kerosene,44.39552745525281,src-cba8334fedc5
gujarat,2021,lpg,1281.9912607099996,src-cba8334fedc5
gujarat,2021,naphtha,7867.744331999998,src-cba8334fedc5
gujarat,2021,others,3924.969504581102,src-cba8334fedc5
gujarat,2021,petrol,2134.0147280242923,src-cba8334fedc5
gujarat,2021,petroleum-coke,1161.7839599999998,src-cba8334fedc5
gujarat,2022,diesel-hsd,6927.2668390984745,src-cba8334fedc5
gujarat,2022,kerosene,6.550871260700385,src-cba8334fedc5
gujarat,2022,lpg,1405.0285706000027,src-cba8334fedc5
gujarat,2022,naphtha,7464.7377528,src-cba8334fedc5
gujarat,2022,others,3856.953669414556,src-cba8334fedc5
gujarat,2022,petrol,2397.8116803589382,src-cba8334fedc5
gujarat,2022,petroleum-coke,1104.7951699999999,src-cba8334fedc5
gujarat,2023,diesel-hsd,7178.693136774311,src-cba8334fedc5
gujarat,2023,kerosene,2.2630231050583656,src-cba8334fedc5
gujarat,2023,lpg,1441.8816663979906,src-cba8334fedc5
gujarat,2023,naphtha,6694.768583000001,src-cba8334fedc5
gujarat,2023,others,3665.290163826967,src-cba8334fedc5
gujarat,2023,petrol,2546.1026374375233,src-cba8334fedc5
gujarat,2023,petroleum-coke,981.3005459999999,src-cba8334fedc5
gujarat,2024,diesel-hsd,7318,src-cba8334fedc5
gujarat,2024,kerosene,2.4,src-cba8334fedc5
gujarat,2024,lpg,1518.3,src-cba8334fedc5
gujarat,2024,naphtha,6988.4,src-cba8334fedc5
gujarat,2024,petrol,2701.2,src-cba8334fedc5
gujarat,2024,petroleum-coke,867.1,src-cba8334fedc5
