state,event,constituency_no,constituency_name,n_oracles_present,n_oracles_agreeing_party,n_oracles_agreeing_candidate,yen_gov_winner_party_id,yen_gov_winner_candidate_name,yen_gov_winner_votes,other_sources,party_id_alliance,verdict_party,verdict_candidate,verdict,curator_note,curator_source_id
karnataka,AcGenMay2023,116,SORAB,2,2,2,parties.IN.INC,MADHU BANGARAPPA,98912,thecont1-state:parties.IN.INC:MADHU BANGARAPPA:98912,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,117,SAGAR,2,2,2,parties.IN.INC,GOPALA KRISHNA BELURU,88988,thecont1-state:parties.IN.INC:GOPALA KRISHNA BELURU:88988,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,118,BYNDOOR,2,2,2,parties.IN.BJP,GURURAJ SHETTY GANTIHOLE,98628,thecont1-state:parties.IN.BJP:GURURAJ SHETTY GANTIHOLE:98628,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,119,KUNDAPURA,2,2,2,parties.IN.BJP,A KIRAN KUMAR KODGI,102424,thecont1-state:parties.IN.BJP:A KIRAN KUMAR KODGI:102424,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,120,UDUPI,2,2,2,parties.IN.BJP,YASHPAL A SUVARNA,97079,thecont1-state:parties.IN.BJP:YASHPAL A SUVARNA:97079,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,121,KAPU,2,2,2,parties.IN.BJP,GURME SURESH SHETTY,80559,thecont1-state:parties.IN.BJP:GURME SURESH SHETTY:80559,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,122,KARKAL,2,2,2,parties.IN.BJP,V SUNILL KUMAR,77028,thecont1-state:parties.IN.BJP:V SUNILL KUMAR:77028,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,123,SRINGERI,2,2,2,parties.IN.INC,T.D.RAJEGOWDA,59171,thecont1-state:parties.IN.INC:T.D.RAJEGOWDA:59171,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,124,MUDIGERE,2,2,2,parties.IN.INC,NAYANA MOTAMMA,50843,thecont1-state:parties.IN.INC:NAYANA MOTAMMA:50843,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,125,CHIKMAGALUR,2,2,2,parties.IN.INC,H. D. THAMMAIAH,85054,thecont1-state:parties.IN.INC:H. D. THAMMAIAH:85054,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,126,TARIKERE,2,2,2,parties.IN.INC,G.H. SRINIVASA,63086,thecont1-state:parties.IN.INC:G.H. SRINIVASA:63086,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,127,KADUR,2,2,2,parties.IN.INC,ANAND. K.S,75476,thecont1-state:parties.IN.INC:ANAND. K.S:75476,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,128,CHIKNAYAKANHALLI,2,2,2,parties.IN.JDS,C B SURESH BAABU,71036,thecont1-state:parties.IN.JDS:C B SURESH BAABU:71036,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,129,TIPTUR,2,2,2,parties.IN.INC,K Shadakshari,71999,thecont1-state:parties.IN.INC:K Shadakshari:71999,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,130,TURUVEKERE,2,2,2,parties.IN.JDS,M.T.KRISHNAPPA,68163,thecont1-state:parties.IN.JDS:M.T.KRISHNAPPA:68163,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,131,KUNIGAL,2,2,2,parties.IN.INC,DR|| H D RANGANATH,74724,thecont1-state:parties.IN.INC:DR|| H D RANGANATH:52011,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,132,TUMKUR CITY,2,2,2,parties.IN.BJP,G B JYOTHI GANESH,59165,thecont1-state:parties.IN.BJP:G B JYOTHI GANESH:59165,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,133,TUMKUR RURAL,2,2,2,parties.IN.BJP,B.SURESH GOWDA,89191,thecont1-state:parties.IN.BJP:B.SURESH GOWDA:89191,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,134,KORATAGERE,2,2,2,parties.IN.INC,Dr. G. PARAMESHWARA,79099,thecont1-state:parties.IN.INC:Dr. G. PARAMESHWARA:79099,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,135,GUBBI,2,2,2,parties.IN.INC,S R SRINIVAS (VASU),60520,thecont1-state:parties.IN.INC:S R SRINIVAS (VASU):60520,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,136,SIRA,2,2,2,parties.IN.INC,T B Jayachandra,86084,thecont1-state:parties.IN.INC:T B Jayachandra:86084,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,137,PAVAGADA,2,2,2,parties.IN.INC,H.V.VENKATESH,83062,thecont1-state:parties.IN.INC:H.V.VENKATESH:83062,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,138,MADHUGIRI,2,2,2,parties.IN.INC,KYATHASANDRA N. RAJANNA,91166,thecont1-state:parties.IN.INC:KYATHASANDRA N. RAJANNA:91166,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,139,GAURIBIDANUR,2,2,2,parties.IN.IND,K.H.PUTTASWAMY GOWDA (KHP),83837,thecont1-state:parties.IN.IND:K.H.PUTTASWAMY GOWDA (KHP):83837,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,140,BAGEPALLI,2,2,2,parties.IN.INC,S.N. SUBBAREDDY (CHINNAKAYALAPALLI),82128,thecont1-state:parties.IN.INC:S.N. SUBBAREDDY (CHINNAKAYALAPALLI):82128,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,141,CHIKKABALLAPUR,2,2,2,parties.IN.INC,PRADEEP ESHWAR,86224,thecont1-state:parties.IN.INC:PRADEEP ESHWAR:86224,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,142,SIDLAGHATTA,2,2,2,parties.IN.JDS,B.N. RAVI KUMAR,68932,thecont1-state:parties.IN.JDS:B.N. RAVI KUMAR:68932,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,143,CHINTAMANI,2,2,2,parties.IN.INC,DR. M.C. SUDHAKAR,97324,thecont1-state:parties.IN.INC:DR. M.C. SUDHAKAR:97324,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,144,SRINIVASPUR,2,2,2,parties.IN.JDS,G.K. VENKATASHIVAREDDY,95463,thecont1-state:parties.IN.JDS:G.K. VENKATASHIVAREDDY:95463,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,145,MULBAGAL,2,2,2,parties.IN.JDS,SAMRUDDHI V. MANJUNATH,94254,thecont1-state:parties.IN.JDS:SAMRUDDHI  V. MANJUNATH:94254,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,146,KOLAR GOLD FIELD,2,2,2,parties.IN.INC,ROOPA KALA. M,81569,thecont1-state:parties.IN.INC:ROOPA KALA. M:81569,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,147,BANGARAPET,2,2,2,parties.IN.INC,S.N. NARAYANASWAMY. K.M,77292,thecont1-state:parties.IN.INC:S.N. NARAYANASWAMY. K.M:77292,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,148,KOLAR,2,2,2,parties.IN.INC,KOTHUR.G. MANJUNATHA,83990,thecont1-state:parties.IN.INC:KOTHUR.G. MANJUNATHA:83990,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,149,MALUR,2,2,2,parties.IN.INC,K.Y.NANJEGOWDA,50955,thecont1-state:parties.IN.INC:K.Y.NANJEGOWDA:50955,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,150,YELAHANKA,2,2,2,parties.IN.BJP,S R VISHWANATH,141538,thecont1-state:parties.IN.BJP:S R VISHWANATH:141538,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,151,K.R.PURA,2,2,2,parties.IN.BJP,B. A. BASAVARAJA,139925,thecont1-state:parties.IN.BJP:B. A. BASAVARAJA:139925,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,152,BYATARAYANAPURA,2,2,2,parties.IN.INC,KRISHNA BYREGOWDA,160182,thecont1-state:parties.IN.INC:KRISHNA BYREGOWDA:160182,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,153,YESHVANTHAPURA,2,2,2,parties.IN.BJP,S.T. SOMASHEKAR,169149,thecont1-state:parties.IN.BJP:S.T. SOMASHEKAR:169149,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,154,RAJARAJESHWARINAGAR,2,2,2,parties.IN.BJP,MUNIRATHNA,127980,thecont1-state:parties.IN.BJP:MUNIRATHNA:127980,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,155,DASARAHALLI,2,2,2,parties.IN.BJP,S. MUNIRAJU,91289,thecont1-state:parties.IN.BJP:S. MUNIRAJU:91289,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,156,MAHALAKSHMI LAYOUT,2,2,2,parties.IN.BJP,K. GOPALAIAH,96424,thecont1-state:parties.IN.BJP:K. GOPALAIAH:96424,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,157,MALLESHWARAM,2,2,2,parties.IN.BJP,DR ASHWATH NARAYAN C N,80606,thecont1-state:parties.IN.BJP:DR ASHWATH NARAYAN C N:80606,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,158,HEBBAL,2,2,2,parties.IN.INC,Suresha B S,91838,thecont1-state:parties.IN.INC:Suresha B S:91838,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,159,PULAKESHINAGAR,2,2,2,parties.IN.INC,A C SRINIVASA,87316,thecont1-state:parties.IN.INC:A C SRINIVASA:87316,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,160,SARVAGNANAGAR,2,2,2,parties.IN.INC,KELACHANDRA JOSEPH GEORGE,118783,thecont1-state:parties.IN.INC:KELACHANDRA JOSEPH GEORGE:118783,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,161,C.V. RAMAN NAGAR,2,2,2,parties.IN.BJP,S. RAGHU,69228,thecont1-state:parties.IN.BJP:S. RAGHU:69228,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,162,SHIVAJINAGAR,2,2,2,parties.IN.INC,RIZWAN ARSHAD,64913,thecont1-state:parties.IN.INC:RIZWAN ARSHAD:64913,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,163,SHANTI NAGAR,2,2,2,parties.IN.INC,N. A. HARIS,61030,thecont1-state:parties.IN.INC:N. A. HARIS:61030,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,164,GANDHI NAGAR,2,2,2,parties.IN.INC,DINESH GUNDU RAO,54118,thecont1-state:parties.IN.INC:DINESH GUNDU RAO:54118,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,165,RAJAJI NAGAR,2,2,2,parties.IN.BJP,S.SURESH KUMAR,58624,thecont1-state:parties.IN.BJP:S.SURESH KUMAR:58624,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,166,GOVINDRAJ NAGAR,2,2,2,parties.IN.INC,PRIYAKRISHNA,82134,thecont1-state:parties.IN.INC:PRIYAKRISHNA:82134,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,167,VIJAY NAGAR,2,2,2,parties.IN.INC,M.KRISHNAPPA,80157,thecont1-state:parties.IN.INC:M.KRISHNAPPA:80157,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,168,CHAMRAJPET,2,2,2,parties.IN.INC,B.Z.ZAMEER AHMED KHAN,77631,thecont1-state:parties.IN.INC:B.Z.ZAMEER AHMED KHAN:77631,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,169,CHICKPET,2,2,2,parties.IN.BJP,UDAY B. GARUDACHAR,57299,thecont1-state:parties.IN.BJP:UDAY B. GARUDACHAR:57299,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,170,BASAVANAGUDI,2,2,2,parties.IN.BJP,RAVI SUBRAMANYA L.A.,78854,thecont1-state:parties.IN.BJP:RAVI SUBRAMANYA  L.A.:78854,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,171,PADMANABA NAGAR,2,2,2,parties.IN.BJP,R. ASHOKA,98750,thecont1-state:parties.IN.BJP:R. ASHOKA:98750,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,172,B.T.M LAYOUT,2,2,2,parties.IN.INC,RAMALINGA REDDY,68557,thecont1-state:parties.IN.INC:RAMALINGA REDDY:68557,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,173,JAYANAGAR,2,2,2,parties.IN.BJP,C K Ramamurthy,57797,thecont1-state:parties.IN.BJP:C K Ramamurthy:57797,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,174,MAHADEVAPURA,2,2,2,parties.IN.BJP,MANJULA S,181731,thecont1-state:parties.IN.BJP:MANJULA S:181731,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,175,BOMMANAHALLI,2,2,2,parties.IN.BJP,SATHISH REDDY .M,113574,thecont1-state:parties.IN.BJP:SATHISH REDDY .M:113574,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,176,BANGALORE SOUTH,2,2,2,parties.IN.BJP,M Krishnappa,196220,thecont1-state:parties.IN.BJP:M Krishnappa:196220,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,177,ANEKAL,2,2,2,parties.IN.INC,B. SHIVANNA,134797,thecont1-state:parties.IN.INC:B. SHIVANNA:134797,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,178,HOSAKOTE,2,2,2,parties.IN.INC,SHARATH KUMAR BACHEGOWDA,107220,thecont1-state:parties.IN.INC:SHARATH KUMAR BACHEGOWDA:107220,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,179,DEVANAHALLI,2,2,2,parties.IN.INC,K.H.MUNIYAPPA,73058,thecont1-state:parties.IN.INC:K.H.MUNIYAPPA:73058,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,180,DODDABALLAPUR,2,2,2,parties.IN.BJP,DHEERAJ MUNIRAJ,85144,thecont1-state:parties.IN.BJP:DHEERAJ MUNIRAJ:85144,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,181,NELAMANGALA,2,2,2,parties.IN.INC,SHREENIVASAIAH N,84229,thecont1-state:parties.IN.INC:SHREENIVASAIAH N:84229,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,182,MAGADI,2,2,2,parties.IN.INC,H. C. BALAKRISHNA,94650,thecont1-state:parties.IN.INC:H. C. BALAKRISHNA:94650,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,183,RAMANAGARAM,2,2,2,parties.IN.INC,H. A. IQBAL HUSSAIN,87690,thecont1-state:parties.IN.INC:H. A. IQBAL HUSSAIN:87690,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,184,KANAKAPURA,2,2,2,parties.IN.INC,D K SHIVAKUMAR,143023,thecont1-state:parties.IN.INC:D K SHIVAKUMAR:143023,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,185,CHANNAPATNA,2,2,2,parties.IN.JDS,H.D. KUMARASWAMY,96592,thecont1-state:parties.IN.JDS:H.D. KUMARASWAMY:96592,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,186,MALAVALLI,2,2,2,parties.IN.INC,P.M.Narendraswamy,106498,thecont1-state:parties.IN.INC:P.M.Narendraswamy:106498,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,187,MADDUR,2,2,2,parties.IN.INC,UDAYA.K.M,87019,thecont1-state:parties.IN.INC:UDAYA.K.M:87019,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,188,MELUKOTE,2,2,2,parties.IN.UNK,DHARSHAN PUTTANNAIAH,91151,thecont1-state:parties.IN.UNK:DHARSHAN PUTTANNAIAH:91151,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,189,MANDYA,2,2,2,parties.IN.INC,RAVIKUMAR GOWDA (GANIGA),61411,thecont1-state:parties.IN.INC:RAVIKUMAR GOWDA (GANIGA):61411,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,190,SHRIRANGAPATTANA,2,2,2,parties.IN.INC,A.B. RAMESHA BANDISIDDEGOWDA,72817,thecont1-state:parties.IN.INC:A.B. RAMESHA BANDISIDDEGOWDA:72817,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,191,NAGAMANGALA,2,2,2,parties.IN.INC,N. CHALUVARAYASWAMY,90634,thecont1-state:parties.IN.INC:N. CHALUVARAYASWAMY:90634,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,192,KRISHNARAJPET,2,2,2,parties.IN.JDS,H.T.MANJU,80646,thecont1-state:parties.IN.JDS:H.T.MANJU:80646,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,193,SHRAVANABELAGOLA,2,2,2,parties.IN.JDS,C.N. BALAKRISHNA,85668,thecont1-state:parties.IN.JDS:C.N. BALAKRISHNA:85668,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,194,ARSIKERE,2,2,2,parties.IN.INC,K.M. SHIVALINGE GOWDA,98375,thecont1-state:parties.IN.INC:K.M. SHIVALINGE GOWDA:98375,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,195,BELUR,2,2,2,parties.IN.BJP,H.K. SURESH (HULLALLI SURESH),63571,thecont1-state:parties.IN.BJP:H.K. SURESH (HULLALLI SURESH):63571,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,196,HASSAN,2,2,2,parties.IN.JDS,Swaroop Prakash,85176,thecont1-state:parties.IN.JDS:Swaroop Prakash:85176,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,197,HOLENARASIPUR,2,2,2,parties.IN.JDS,H.D. REVANNA,88103,thecont1-state:parties.IN.JDS:H.D. REVANNA:88103,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,198,ARKALGUD,2,2,2,parties.IN.JDS,A. MANJU,74643,thecont1-state:parties.IN.JDS:A. MANJU:74643,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,199,SAKLESHPUR,2,2,2,parties.IN.BJP,CEMENT MANJU,58604,thecont1-state:parties.IN.BJP:CEMENT MANJU:58604,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,200,BELTHANGADY,2,2,2,parties.IN.BJP,HARISH POONJA,101004,thecont1-state:parties.IN.BJP:HARISH POONJA:101004,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,201,MOODABIDRI,2,2,2,parties.IN.BJP,UMANATHA KOTIAN,86925,thecont1-state:parties.IN.BJP:UMANATHA KOTIAN:86925,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,202,MANGALORE CITY NORTH,2,2,2,parties.IN.BJP,BHARATH SHETTY. Y.,103531,thecont1-state:parties.IN.BJP:BHARATH SHETTY. Y.:103531,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,203,MANGALORE CITY SOUTH,2,2,2,parties.IN.BJP,D.VEDAVYASA KAMATH,91437,thecont1-state:parties.IN.BJP:D.VEDAVYASA KAMATH:91437,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,204,MANGALORE,2,2,2,parties.IN.INC,U.T. KHADER FAREED,83219,thecont1-state:parties.IN.INC:U.T. KHADER FAREED:83219,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,205,BANTVAL,2,2,2,parties.IN.BJP,RAJESH NAIK U,93324,thecont1-state:parties.IN.BJP:RAJESH NAIK U:93324,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,206,PUTTUR,2,2,2,parties.IN.INC,ASHOK KUMAR RAI,66607,thecont1-state:parties.IN.INC:ASHOK KUMAR  RAI:66607,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,207,SULLIA,2,2,2,parties.IN.BJP,BHAGIRATHI MURULYA,93911,thecont1-state:parties.IN.BJP:BHAGIRATHI MURULYA:93911,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,208,MADIKERI,2,2,2,parties.IN.INC,DR. MANTAR GOWDA,84879,thecont1-state:parties.IN.INC:DR. MANTAR GOWDA:84879,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,209,VIRAJPET,2,2,2,parties.IN.INC,A.S.PONNANNA,83791,thecont1-state:parties.IN.INC:A.S.PONNANNA:83791,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,210,PERIYAPATNA,2,2,2,parties.IN.INC,K. VENKATESH,85944,thecont1-state:parties.IN.INC:K. VENKATESH:85944,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,211,KRISHNARAJANAGARA,2,2,2,parties.IN.INC,RAVISHANKAR.D.,104502,thecont1-state:parties.IN.INC:RAVISHANKAR.D.:104502,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,212,HUNSUR,2,2,2,parties.IN.JDS,G.D. HARISH GOWDA,94666,thecont1-state:parties.IN.JDS:G.D. HARISH GOWDA:94666,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,213,HEGGADADEVANKOTE,2,2,2,parties.IN.INC,ANIL CHIKKAMADHU,84359,thecont1-state:parties.IN.INC:ANIL CHIKKAMADHU:84359,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,214,NANJANGUD,2,2,2,parties.IN.INC,DARSHAN DHRUVANARAYANA,109125,thecont1-state:parties.IN.INC:DARSHAN DHRUVANARAYANA:109125,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,215,CHAMUNDESHWARI,2,2,2,parties.IN.JDS,G. T. DEVEGOWDA,104873,thecont1-state:parties.IN.JDS:G. T. DEVEGOWDA:104873,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,216,KRISHNARAJA,2,2,2,parties.IN.BJP,T.S. SRIVATHSA,73670,thecont1-state:parties.IN.BJP:T.S. SRIVATHSA:73670,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,217,CHAMARAJA,2,2,2,parties.IN.INC,K. HARISH GOWDA,72931,thecont1-state:parties.IN.INC:K. HARISH GOWDA:72931,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,218,NARASIMHARAJA,2,2,2,parties.IN.INC,TANVEER SAIT,83480,thecont1-state:parties.IN.INC:TANVEER SAIT:83480,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,219,VARUNA,2,2,2,parties.IN.INC,SIDDARAMAIAH,119816,thecont1-state:parties.IN.INC:SIDDARAMAIAH:119816,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,220,T.NARASIPUR,2,2,2,parties.IN.INC,DR. H C MAHADEVAPPA,77884,thecont1-state:parties.IN.INC:DR. H C MAHADEVAPPA:77884,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,221,HANUR,2,2,2,parties.IN.JDS,M.R. MANJUNATH,75632,thecont1-state:parties.IN.JDS:M.R. MANJUNATH:75632,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,222,KOLLEGAL,2,2,2,parties.IN.INC,A.R.Krishnamurthy,108363,thecont1-state:parties.IN.INC:A.R.Krishnamurthy:108363,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,223,CHAMARAJANAGAR,2,2,2,parties.IN.INC,C. Puttarangashetty,83858,thecont1-state:parties.IN.INC:C. Puttarangashetty:83858,,VERIFIED,VERIFIED,VERIFIED,,
karnataka,AcGenMay2023,224,GUNDLUPET,2,2,2,parties.IN.INC,H.M.Ganesh Prasad,107794,thecont1-state:parties.IN.INC:H.M.Ganesh Prasad:107794,,VERIFIED,VERIFIED,VERIFIED,,
