entity_id,state,election_year,constituency_name,electors,votes_polled,turnout_pct,winner_candidate,winner_party_id,winner_votes,winner_share_pct,runnerup_candidate,runnerup_party_id,runnerup_votes,margin_votes,margin_pct,source_id
IN-AC-2008-andhra-pradesh-eci19,andhra-pradesh,2019,SRUNGAVARAPUKOTA,213388,183901,86.18,Kadubandi Srinivasa Rao,,91451,49.73,Kolla Lalitha Kumari,,80086,11365,6.18,src-1b7bc1c9d39a
IN-AC-2008-andhra-pradesh-eci2,andhra-pradesh,2019,PALASA,206799,150691,72.87,APPALARAJU SEEDIRI,,76603,50.83,GOUTHU SIREESHA,,60356,16247,10.78,src-1b7bc1c9d39a
IN-AC-2008-andhra-pradesh-eci20,andhra-pradesh,2019,BHIMLI,307144,229890,74.85,MUTTAMSETTI SRINIVASARAO (AVANTHI SRINIVAS),,101629,44.21,SABBAM HARI,,91917,9712,4.23,src-1b7bc1c9d39a
IN-AC-2008-andhra-pradesh-eci21,andhra-pradesh,2019,VISAKHAPATNAM EAST,272448,173804,63.79,RAMAKRISHNA BABU VELAGAPUDI,,87073,50.1,AKKARAMANI VIJAYA NIRMALA,,60599,26474,15.23,src-1b7bc1c9d39a
IN-AC-2008-andhra-pradesh-eci22,andhra-pradesh,2019,VISAKHAPATNAM SOUTH,209356,125701,60.04,GANESH KUMAR VASUPALLI,,52172,41.5,DRONAMRAJU SRINIVASA RAO,,48443,3729,2.96,src-1b7bc1c9d39a
IN-AC-2008-andhra-pradesh-eci23,andhra-pradesh,2019,VISAKHAPATNAM  NORTH,280328,176841,63.08,GANTA SRINIVASA RAO,,67352,38.09,KAMMILA KANNAPARAJU (K.K. RAJU),,65408,1944,1.1,src-1b7bc1c9d39a
IN-AC-2008-andhra-pradesh-eci24,andhra-pradesh,2019,VISAKHAPATNAM  WEST,236625,134818,56.98,P G V R NAIDU(GANA BABU),,68699,50.96,VIJAY PRASAD MALLA,,49718,18981,14.08,src-1b7bc1c9d39a
IN-AC-2008-andhra-pradesh-eci25,andhra-pradesh,2019,GAJUWAKA,310011,199284,64.28,NAGIREDDY TIPPALA,,75292,37.78,PAWAN KALYAN KONIDALA,,58539,16753,8.41,src-1b7bc1c9d39a
IN-AC-2008-andhra-pradesh-eci26,andhra-pradesh,2019,CHODAVARAM,210806,174724,82.88,KARANAM DHARMASRI,,94215,53.92,KALIDINDI SURYA NAGA SANYASI RAJU,,66578,27637,15.82,src-1b7bc1c9d39a
IN-AC-2008-andhra-pradesh-eci27,andhra-pradesh,2019,V.MADUGULA,186294,154609,82.99,BUDI MUTYALA NAIDU,,78830,50.99,GAVIREDDI RAMANAIDU,,62438,16392,10.61,src-1b7bc1c9d39a
