state_code,constituency_no,constituency_name,n_oracles_present,n_oracles_agreeing,oracles_agreeing,oracles_disagreeing,winner_party_id_consensus,winner_party_id_per_oracle,winner_candidate_per_oracle,verdict,curator_note,curator_source_id
jammu-and-kashmir,3,JAMMU,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.BJP,bhukyavenkatamahesh-pc=parties.IN.BJP|yen-gov-canonical-pc=parties.IN.BJP,bhukyavenkatamahesh-pc=JUGAL KISHORE|yen-gov-canonical-pc=JUGAL KISHORE,VERIFIED,,
jammu-and-kashmir,5,SRINAGAR,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.JKNC,bhukyavenkatamahesh-pc=parties.IN.JKNC|yen-gov-canonical-pc=parties.IN.JKNC,bhukyavenkatamahesh-pc=AGA SYED RUHULLAH MEHDI|yen-gov-canonical-pc=AGA SYED RUHULLAH MEHDI,VERIFIED,,
jammu-and-kashmir,6,UDHAMPUR,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.BJP,bhukyavenkatamahesh-pc=parties.IN.BJP|yen-gov-canonical-pc=parties.IN.BJP,bhukyavenkatamahesh-pc=DR JITENDRA SINGH|yen-gov-canonical-pc=DR JITENDRA SINGH,VERIFIED,,
jharkhand,259,CHATRA,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.BJP,bhukyavenkatamahesh-pc=parties.IN.BJP|yen-gov-canonical-pc=parties.IN.BJP,bhukyavenkatamahesh-pc=KALI CHARAN SINGH|yen-gov-canonical-pc=KALI CHARAN SINGH,VERIFIED,,
jharkhand,260,DHANBAD,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.BJP,bhukyavenkatamahesh-pc=parties.IN.BJP|yen-gov-canonical-pc=parties.IN.BJP,bhukyavenkatamahesh-pc=DULU MAHATO|yen-gov-canonical-pc=DULU MAHATO,VERIFIED,,
jharkhand,261,DUMKA,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.JMM,bhukyavenkatamahesh-pc=parties.IN.JMM|yen-gov-canonical-pc=parties.IN.JMM,bhukyavenkatamahesh-pc=NALIN SOREN|yen-gov-canonical-pc=NALIN SOREN,VERIFIED,,
jharkhand,262,GIRIDIH,2,1,yen-gov-canonical-pc,bhukyavenkatamahesh-pc,parties.IN.AJSUP,bhukyavenkatamahesh-pc=parties.IN.UNK|yen-gov-canonical-pc=parties.IN.AJSUP,bhukyavenkatamahesh-pc=CHANDRA PRAKASH CHOUDHARY|yen-gov-canonical-pc=CHANDRA PRAKASH CHOUDHARY,DISPUTED,oracles disagreeing on winner_party_id: bhukyavenkatamahesh-pc=parties.IN.UNK,
jharkhand,263,GODDA,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.BJP,bhukyavenkatamahesh-pc=parties.IN.BJP|yen-gov-canonical-pc=parties.IN.BJP,bhukyavenkatamahesh-pc=NISHIKANT DUBEY|yen-gov-canonical-pc=NISHIKANT DUBEY,VERIFIED,,
jharkhand,264,HAZARIBAGH,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.BJP,bhukyavenkatamahesh-pc=parties.IN.BJP|yen-gov-canonical-pc=parties.IN.BJP,bhukyavenkatamahesh-pc=MANISH JAISWAL|yen-gov-canonical-pc=MANISH JAISWAL,VERIFIED,,
jharkhand,265,JAMSHEDPUR,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.BJP,bhukyavenkatamahesh-pc=parties.IN.BJP|yen-gov-canonical-pc=parties.IN.BJP,bhukyavenkatamahesh-pc=BIDYUT BARAN MAHATO|yen-gov-canonical-pc=BIDYUT BARAN MAHATO,VERIFIED,,
jharkhand,266,KHUNTI,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.INC,bhukyavenkatamahesh-pc=parties.IN.INC|yen-gov-canonical-pc=parties.IN.INC,bhukyavenkatamahesh-pc=KALI CHARAN MUNDA|yen-gov-canonical-pc=KALI CHARAN MUNDA,VERIFIED,,
jharkhand,267,KODARMA,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.BJP,bhukyavenkatamahesh-pc=parties.IN.BJP|yen-gov-canonical-pc=parties.IN.BJP,bhukyavenkatamahesh-pc=ANNPURNA DEVI|yen-gov-canonical-pc=ANNPURNA DEVI,VERIFIED,,
jharkhand,268,LOHARDAGA,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.INC,bhukyavenkatamahesh-pc=parties.IN.INC|yen-gov-canonical-pc=parties.IN.INC,bhukyavenkatamahesh-pc=SUKHDEO BHAGAT|yen-gov-canonical-pc=SUKHDEO BHAGAT,VERIFIED,,
jharkhand,269,PALAMU,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.BJP,bhukyavenkatamahesh-pc=parties.IN.BJP|yen-gov-canonical-pc=parties.IN.BJP,bhukyavenkatamahesh-pc=VISHNU DAYAL RAM|yen-gov-canonical-pc=VISHNU DAYAL RAM,VERIFIED,,
jharkhand,270,RAJMAHAL,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.JMM,bhukyavenkatamahesh-pc=parties.IN.JMM|yen-gov-canonical-pc=parties.IN.JMM,bhukyavenkatamahesh-pc=VIJAY KUMAR HANSDAK|yen-gov-canonical-pc=VIJAY KUMAR HANSDAK,VERIFIED,,
jharkhand,271,RANCHI,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.BJP,bhukyavenkatamahesh-pc=parties.IN.BJP|yen-gov-canonical-pc=parties.IN.BJP,bhukyavenkatamahesh-pc=SANJAY SETH|yen-gov-canonical-pc=SANJAY SETH,VERIFIED,,
jharkhand,272,SINGHBHUM,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.JMM,bhukyavenkatamahesh-pc=parties.IN.JMM|yen-gov-canonical-pc=parties.IN.JMM,bhukyavenkatamahesh-pc=JOBA MAJHI|yen-gov-canonical-pc=JOBA MAJHI,VERIFIED,,
karnataka,452,BAGALKOT,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.BJP,bhukyavenkatamahesh-pc=parties.IN.BJP|yen-gov-canonical-pc=parties.IN.BJP,bhukyavenkatamahesh-pc=GADDIGOUDAR. PARVATAGOUDA. CHANDANAGOUDA.|yen-gov-canonical-pc=GADDIGOUDAR. PARVATAGOUDA. CHANDANAGOUDA.,VERIFIED,,
karnataka,453,BANGALORE CENTRAL,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.BJP,bhukyavenkatamahesh-pc=parties.IN.BJP|yen-gov-canonical-pc=parties.IN.BJP,bhukyavenkatamahesh-pc=P C MOHAN|yen-gov-canonical-pc=P C MOHAN,VERIFIED,,
karnataka,454,BANGALORE NORTH,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.BJP,bhukyavenkatamahesh-pc=parties.IN.BJP|yen-gov-canonical-pc=parties.IN.BJP,bhukyavenkatamahesh-pc=SHOBHA KARANDLAJE|yen-gov-canonical-pc=SHOBHA KARANDLAJE,VERIFIED,,
karnataka,455,BANGALORE RURAL,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.BJP,bhukyavenkatamahesh-pc=parties.IN.BJP|yen-gov-canonical-pc=parties.IN.BJP,bhukyavenkatamahesh-pc=DR C N MANJUNATH|yen-gov-canonical-pc=DR C N MANJUNATH,VERIFIED,,
karnataka,456,BANGALORE SOUTH,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.BJP,bhukyavenkatamahesh-pc=parties.IN.BJP|yen-gov-canonical-pc=parties.IN.BJP,bhukyavenkatamahesh-pc=TEJASVI SURYA|yen-gov-canonical-pc=TEJASVI SURYA,VERIFIED,,
karnataka,457,BELGAUM,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.BJP,bhukyavenkatamahesh-pc=parties.IN.BJP|yen-gov-canonical-pc=parties.IN.BJP,bhukyavenkatamahesh-pc=JAGADISH SHETTAR|yen-gov-canonical-pc=JAGADISH SHETTAR,VERIFIED,,
karnataka,458,BELLARY,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.INC,bhukyavenkatamahesh-pc=parties.IN.INC|yen-gov-canonical-pc=parties.IN.INC,bhukyavenkatamahesh-pc=E. TUKARAM|yen-gov-canonical-pc=E. TUKARAM,VERIFIED,,
karnataka,459,BIDAR,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.INC,bhukyavenkatamahesh-pc=parties.IN.INC|yen-gov-canonical-pc=parties.IN.INC,bhukyavenkatamahesh-pc=SAGAR ESHWAR KHANDRE|yen-gov-canonical-pc=SAGAR ESHWAR KHANDRE,VERIFIED,,
karnataka,460,BIJAPUR,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.BJP,bhukyavenkatamahesh-pc=parties.IN.BJP|yen-gov-canonical-pc=parties.IN.BJP,bhukyavenkatamahesh-pc=RAMESH JIGAJINAGI|yen-gov-canonical-pc=RAMESH JIGAJINAGI,VERIFIED,,
karnataka,461,CHAMARAJANAGAR,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.INC,bhukyavenkatamahesh-pc=parties.IN.INC|yen-gov-canonical-pc=parties.IN.INC,bhukyavenkatamahesh-pc=SUNIL BOSE|yen-gov-canonical-pc=SUNIL BOSE,VERIFIED,,
karnataka,462,CHIKKBALLAPUR,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.BJP,bhukyavenkatamahesh-pc=parties.IN.BJP|yen-gov-canonical-pc=parties.IN.BJP,bhukyavenkatamahesh-pc=DR.K.SUDHAKAR|yen-gov-canonical-pc=DR.K.SUDHAKAR,VERIFIED,,
karnataka,463,CHIKKODI,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.INC,bhukyavenkatamahesh-pc=parties.IN.INC|yen-gov-canonical-pc=parties.IN.INC,bhukyavenkatamahesh-pc=PRIYANKA SATISH JARKIHOLI|yen-gov-canonical-pc=PRIYANKA SATISH JARKIHOLI,VERIFIED,,
karnataka,464,CHITRADURGA,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.BJP,bhukyavenkatamahesh-pc=parties.IN.BJP|yen-gov-canonical-pc=parties.IN.BJP,bhukyavenkatamahesh-pc=GOVIND MAKTHAPPA KARJOL|yen-gov-canonical-pc=GOVIND MAKTHAPPA KARJOL,VERIFIED,,
karnataka,465,DAKSHINA KANNADA,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.BJP,bhukyavenkatamahesh-pc=parties.IN.BJP|yen-gov-canonical-pc=parties.IN.BJP,bhukyavenkatamahesh-pc=CAPTAIN BRIJESH CHOWTA|yen-gov-canonical-pc=CAPTAIN BRIJESH CHOWTA,VERIFIED,,
karnataka,466,DAVANAGERE,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.INC,bhukyavenkatamahesh-pc=parties.IN.INC|yen-gov-canonical-pc=parties.IN.INC,bhukyavenkatamahesh-pc=DR. PRABHA MALLIKARJUN|yen-gov-canonical-pc=DR. PRABHA MALLIKARJUN,VERIFIED,,
karnataka,467,DHARWAD,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.BJP,bhukyavenkatamahesh-pc=parties.IN.BJP|yen-gov-canonical-pc=parties.IN.BJP,bhukyavenkatamahesh-pc=PRALHAD JOSHI|yen-gov-canonical-pc=PRALHAD JOSHI,VERIFIED,,
karnataka,468,GULBARGA,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.INC,bhukyavenkatamahesh-pc=parties.IN.INC|yen-gov-canonical-pc=parties.IN.INC,bhukyavenkatamahesh-pc=RADHAKRISHNA|yen-gov-canonical-pc=RADHAKRISHNA,VERIFIED,,
karnataka,469,HASSAN,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.INC,bhukyavenkatamahesh-pc=parties.IN.INC|yen-gov-canonical-pc=parties.IN.INC,bhukyavenkatamahesh-pc=SHREYAS. M. PATEL|yen-gov-canonical-pc=SHREYAS. M. PATEL,VERIFIED,,
karnataka,470,HAVERI,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.BJP,bhukyavenkatamahesh-pc=parties.IN.BJP|yen-gov-canonical-pc=parties.IN.BJP,bhukyavenkatamahesh-pc=BASAVARAJ BOMMAI|yen-gov-canonical-pc=BASAVARAJ BOMMAI,VERIFIED,,
karnataka,471,KOLAR,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.JDS,bhukyavenkatamahesh-pc=parties.IN.JDS|yen-gov-canonical-pc=parties.IN.JDS,bhukyavenkatamahesh-pc=M. MALLESH BABU|yen-gov-canonical-pc=M. MALLESH BABU,VERIFIED,,
karnataka,472,KOPPAL,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.INC,bhukyavenkatamahesh-pc=parties.IN.INC|yen-gov-canonical-pc=parties.IN.INC,bhukyavenkatamahesh-pc=K. RAJASHEKAR BASAVARAJ HITNAL|yen-gov-canonical-pc=K. RAJASHEKAR BASAVARAJ HITNAL,VERIFIED,,
karnataka,473,MANDYA,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.JDS,bhukyavenkatamahesh-pc=parties.IN.JDS|yen-gov-canonical-pc=parties.IN.JDS,bhukyavenkatamahesh-pc=H.D. KUMARASWAMY|yen-gov-canonical-pc=H.D. KUMARASWAMY,VERIFIED,,
karnataka,474,MYSORE,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.BJP,bhukyavenkatamahesh-pc=parties.IN.BJP|yen-gov-canonical-pc=parties.IN.BJP,bhukyavenkatamahesh-pc=YADUVEER KRISHNADATTA CHAMARAJA WADIYAR|yen-gov-canonical-pc=YADUVEER KRISHNADATTA CHAMARAJA WADIYAR,VERIFIED,,
karnataka,475,RAICHUR,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.INC,bhukyavenkatamahesh-pc=parties.IN.INC|yen-gov-canonical-pc=parties.IN.INC,bhukyavenkatamahesh-pc=G. KUMAR NAIK.|yen-gov-canonical-pc=G. KUMAR NAIK.,VERIFIED,,
karnataka,476,SHIMOGA,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.BJP,bhukyavenkatamahesh-pc=parties.IN.BJP|yen-gov-canonical-pc=parties.IN.BJP,bhukyavenkatamahesh-pc=B.Y.RAGHAVENDRA|yen-gov-canonical-pc=B.Y.RAGHAVENDRA,VERIFIED,,
karnataka,477,TUMKUR,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.BJP,bhukyavenkatamahesh-pc=parties.IN.BJP|yen-gov-canonical-pc=parties.IN.BJP,bhukyavenkatamahesh-pc=V. SOMANNA|yen-gov-canonical-pc=V. SOMANNA,VERIFIED,,
karnataka,478,UDUPI CHIKMAGALUR,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.BJP,bhukyavenkatamahesh-pc=parties.IN.BJP|yen-gov-canonical-pc=parties.IN.BJP,bhukyavenkatamahesh-pc=KOTA SRINIVAS POOJARY|yen-gov-canonical-pc=KOTA SRINIVAS POOJARY,VERIFIED,,
karnataka,479,UTTARA KANNADA,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.BJP,bhukyavenkatamahesh-pc=parties.IN.BJP|yen-gov-canonical-pc=parties.IN.BJP,bhukyavenkatamahesh-pc=VISHWESHWAR HEGDE KAGERI|yen-gov-canonical-pc=VISHWESHWAR HEGDE KAGERI,VERIFIED,,
kerala,483,ALAPPUZHA,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.INC,bhukyavenkatamahesh-pc=parties.IN.INC|yen-gov-canonical-pc=parties.IN.INC,bhukyavenkatamahesh-pc=K. C VENUGOPAL|yen-gov-canonical-pc=K. C VENUGOPAL,VERIFIED,,
kerala,484,ALATHUR,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.CPIM,bhukyavenkatamahesh-pc=parties.IN.CPIM|yen-gov-canonical-pc=parties.IN.CPIM,bhukyavenkatamahesh-pc=K.RADHAKRISHNAN|yen-gov-canonical-pc=K.RADHAKRISHNAN,VERIFIED,,
kerala,485,ATTINGAL,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.INC,bhukyavenkatamahesh-pc=parties.IN.INC|yen-gov-canonical-pc=parties.IN.INC,bhukyavenkatamahesh-pc=ADV ADOOR PRAKASH|yen-gov-canonical-pc=ADOOR PRAKASH,VERIFIED,,
kerala,486,CHALAKUDY,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.INC,bhukyavenkatamahesh-pc=parties.IN.INC|yen-gov-canonical-pc=parties.IN.INC,bhukyavenkatamahesh-pc=BENNY BEHANAN|yen-gov-canonical-pc=BENNY BEHANAN,VERIFIED,,
kerala,487,ERNAKULAM,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.INC,bhukyavenkatamahesh-pc=parties.IN.INC|yen-gov-canonical-pc=parties.IN.INC,bhukyavenkatamahesh-pc=HIBI EDEN|yen-gov-canonical-pc=HIBI EDEN,VERIFIED,,
kerala,488,IDUKKI,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.INC,bhukyavenkatamahesh-pc=parties.IN.INC|yen-gov-canonical-pc=parties.IN.INC,bhukyavenkatamahesh-pc=ADV. DEAN KURIAKOSE|yen-gov-canonical-pc=ADV. DEAN KURIAKOSE,VERIFIED,,
kerala,489,KANNUR,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.INC,bhukyavenkatamahesh-pc=parties.IN.INC|yen-gov-canonical-pc=parties.IN.INC,bhukyavenkatamahesh-pc=K. SUDHAKARAN|yen-gov-canonical-pc=K. SUDHAKARAN,VERIFIED,,
kerala,490,KASARAGOD,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.INC,bhukyavenkatamahesh-pc=parties.IN.INC|yen-gov-canonical-pc=parties.IN.INC,bhukyavenkatamahesh-pc=RAJMOHAN UNNITHAN|yen-gov-canonical-pc=RAJMOHAN UNNITHAN,VERIFIED,,
kerala,491,KOLLAM,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.RSP,bhukyavenkatamahesh-pc=parties.IN.RSP|yen-gov-canonical-pc=parties.IN.RSP,bhukyavenkatamahesh-pc=N K PREMACHANDRAN|yen-gov-canonical-pc=N K PREMACHANDRAN,VERIFIED,,
kerala,492,KOTTAYAM,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.KEC,bhukyavenkatamahesh-pc=parties.IN.KEC|yen-gov-canonical-pc=parties.IN.KEC,bhukyavenkatamahesh-pc=ADV K FRANCIS GEORGE|yen-gov-canonical-pc=ADV K FRANCIS GEORGE,VERIFIED,,
kerala,493,KOZHIKODE,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.INC,bhukyavenkatamahesh-pc=parties.IN.INC|yen-gov-canonical-pc=parties.IN.INC,bhukyavenkatamahesh-pc=M. K. RAGHAVAN|yen-gov-canonical-pc=M. K. RAGHAVAN,VERIFIED,,
kerala,494,MALAPPURAM,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.IUML,bhukyavenkatamahesh-pc=parties.IN.IUML|yen-gov-canonical-pc=parties.IN.IUML,bhukyavenkatamahesh-pc=E.T.  MOHAMMED BASHEER|yen-gov-canonical-pc=E.T. MOHAMMED BASHEER,VERIFIED,,
kerala,495,MAVELIKKARA,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.INC,bhukyavenkatamahesh-pc=parties.IN.INC|yen-gov-canonical-pc=parties.IN.INC,bhukyavenkatamahesh-pc=KODIKUNNIL SURESH|yen-gov-canonical-pc=KODIKUNNIL SURESH,VERIFIED,,
kerala,496,PALAKKAD,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.INC,bhukyavenkatamahesh-pc=parties.IN.INC|yen-gov-canonical-pc=parties.IN.INC,bhukyavenkatamahesh-pc=V K SREEKANDAN|yen-gov-canonical-pc=V K SREEKANDAN,VERIFIED,,
kerala,497,PATHANAMTHITTA,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.INC,bhukyavenkatamahesh-pc=parties.IN.INC|yen-gov-canonical-pc=parties.IN.INC,bhukyavenkatamahesh-pc=ANTO ANTONY|yen-gov-canonical-pc=ANTO ANTONY,VERIFIED,,
kerala,498,PONNANI,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.IUML,bhukyavenkatamahesh-pc=parties.IN.IUML|yen-gov-canonical-pc=parties.IN.IUML,bhukyavenkatamahesh-pc=DR. M.P ABDUSSAMAD SAMADANI|yen-gov-canonical-pc=DR. M.P ABDUSSAMAD SAMADANI,VERIFIED,,
kerala,499,THIRUVANANTHAPURAM,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.INC,bhukyavenkatamahesh-pc=parties.IN.INC|yen-gov-canonical-pc=parties.IN.INC,bhukyavenkatamahesh-pc=SHASHI THAROOR|yen-gov-canonical-pc=SHASHI THAROOR,VERIFIED,,
kerala,500,THRISSUR,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.BJP,bhukyavenkatamahesh-pc=parties.IN.BJP|yen-gov-canonical-pc=parties.IN.BJP,bhukyavenkatamahesh-pc=SURESH GOPI|yen-gov-canonical-pc=SURESH GOPI,VERIFIED,,
kerala,501,VADAKARA,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.INC,bhukyavenkatamahesh-pc=parties.IN.INC|yen-gov-canonical-pc=parties.IN.INC,bhukyavenkatamahesh-pc=SHAFI PARAMBIL|yen-gov-canonical-pc=SHAFI PARAMBIL,VERIFIED,,
kerala,502,WAYANAD,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.INC,bhukyavenkatamahesh-pc=parties.IN.INC|yen-gov-canonical-pc=parties.IN.INC,bhukyavenkatamahesh-pc=RAHUL GANDHI|yen-gov-canonical-pc=RAHUL GANDHI,VERIFIED,,
ladakh,4,LADAKH,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.IND,bhukyavenkatamahesh-pc=parties.IN.IND|yen-gov-canonical-pc=parties.IN.IND,bhukyavenkatamahesh-pc=MOHMAD HANEEFA|yen-gov-canonical-pc=MOHMAD HANEEFA,VERIFIED,,
lakshadweep,482,LAKSHADWEEP,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.INC,bhukyavenkatamahesh-pc=parties.IN.INC|yen-gov-canonical-pc=parties.IN.INC,bhukyavenkatamahesh-pc=MUHAMMED HAMDULLAH SAYEED|yen-gov-canonical-pc=MUHAMMED HAMDULLAH SAYEED,VERIFIED,,
madhya-pradesh,305,BALAGHAT,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.BJP,bhukyavenkatamahesh-pc=parties.IN.BJP|yen-gov-canonical-pc=parties.IN.BJP,bhukyavenkatamahesh-pc=BHARTI PARDHI|yen-gov-canonical-pc=BHARTI PARDHI,VERIFIED,,
madhya-pradesh,306,BETUL,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.BJP,bhukyavenkatamahesh-pc=parties.IN.BJP|yen-gov-canonical-pc=parties.IN.BJP,bhukyavenkatamahesh-pc=DURGADAS (D. D.) UIKEY|yen-gov-canonical-pc=DURGADAS (D. D.) UIKEY,VERIFIED,,
madhya-pradesh,307,BHIND,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.BJP,bhukyavenkatamahesh-pc=parties.IN.BJP|yen-gov-canonical-pc=parties.IN.BJP,bhukyavenkatamahesh-pc=SANDHYA RAY|yen-gov-canonical-pc=SANDHYA RAY,VERIFIED,,
madhya-pradesh,308,BHOPAL,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.BJP,bhukyavenkatamahesh-pc=parties.IN.BJP|yen-gov-canonical-pc=parties.IN.BJP,bhukyavenkatamahesh-pc=ALOK SHARMA|yen-gov-canonical-pc=ALOK SHARMA,VERIFIED,,
madhya-pradesh,309,CHHINDWARA,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.BJP,bhukyavenkatamahesh-pc=parties.IN.BJP|yen-gov-canonical-pc=parties.IN.BJP,bhukyavenkatamahesh-pc=BUNTY VIVEK SAHU|yen-gov-canonical-pc=BUNTY VIVEK SAHU,VERIFIED,,
madhya-pradesh,310,DAMOH,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.BJP,bhukyavenkatamahesh-pc=parties.IN.BJP|yen-gov-canonical-pc=parties.IN.BJP,bhukyavenkatamahesh-pc=RAHUL SINGH LODHI|yen-gov-canonical-pc=RAHUL SINGH LODHI,VERIFIED,,
madhya-pradesh,311,DEWAS,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.BJP,bhukyavenkatamahesh-pc=parties.IN.BJP|yen-gov-canonical-pc=parties.IN.BJP,bhukyavenkatamahesh-pc=MAHENDRA SINGH SOLANKY|yen-gov-canonical-pc=MAHENDRA SINGH SOLANKY,VERIFIED,,
madhya-pradesh,312,DHAR,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.BJP,bhukyavenkatamahesh-pc=parties.IN.BJP|yen-gov-canonical-pc=parties.IN.BJP,bhukyavenkatamahesh-pc=SAVITRI THAKUR|yen-gov-canonical-pc=SAVITRI THAKUR,VERIFIED,,
madhya-pradesh,313,GUNA,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.BJP,bhukyavenkatamahesh-pc=parties.IN.BJP|yen-gov-canonical-pc=parties.IN.BJP,bhukyavenkatamahesh-pc=JYOTIRADITYA M. SCINDIA|yen-gov-canonical-pc=JYOTIRADITYA M. SCINDIA,VERIFIED,,
madhya-pradesh,314,GWALIOR,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.BJP,bhukyavenkatamahesh-pc=parties.IN.BJP|yen-gov-canonical-pc=parties.IN.BJP,bhukyavenkatamahesh-pc=BHARAT SINGH KUSHWAH|yen-gov-canonical-pc=BHARAT SINGH KUSHWAH,VERIFIED,,
madhya-pradesh,315,HOSHANGABAD,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.BJP,bhukyavenkatamahesh-pc=parties.IN.BJP|yen-gov-canonical-pc=parties.IN.BJP,bhukyavenkatamahesh-pc=DARSHAN SINGH CHOUDHARY|yen-gov-canonical-pc=DARSHAN SINGH CHOUDHARY,VERIFIED,,
madhya-pradesh,316,INDORE,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.BJP,bhukyavenkatamahesh-pc=parties.IN.BJP|yen-gov-canonical-pc=parties.IN.BJP,bhukyavenkatamahesh-pc=SHANKAR LALWANI|yen-gov-canonical-pc=SHANKAR LALWANI,VERIFIED,,
