entity_id,state,election_year,constituency_name,electors,votes_polled,turnout_pct,winner_candidate,winner_party_id,winner_party_short_raw,winner_votes,winner_share_pct,runnerup_candidate,runnerup_party_id,runnerup_party_short_raw,runnerup_votes,margin_votes,margin_pct,source_id,processing_level,processing_note
IN-PC-1976-gujarat-2,gujarat,1999,SURENDRANAGAR,970544,468954,48.32,Makwana Savshibhai Kanjibhai,parties.IN.INC,INC,244368,52.11,Dave Bhavnaben Kardamkumar,parties.IN.BJP,BJP,218463,25905,5.52,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-gujarat-20,gujarat,1999,ANAND,1047272,548033,52.33,Patel Dipakbhai Chimanbhai   (Sathi),parties.IN.BJP,BJP,273683,49.94,Chavda Ishvarbhai Khodabhai,parties.IN.INC,INC,270022,3661,0.67,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-gujarat-21,gujarat,1999,CHHOTA UDAIPUR,962525,510280,53.01,Ramsinh Rathawa,parties.IN.BJP,BJP,248970,48.79,Naranbhai Rathawa,parties.IN.INC,INC,247772,1198,0.23,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-gujarat-22,gujarat,1999,BARODA,1438964,585026,40.66,Jayaben Thakkar,parties.IN.BJP,BJP,322758,55.17,Dr Urmilaben Chimanbhai Patel,parties.IN.INC,INC,230109,92649,15.84,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-gujarat-23,gujarat,1999,BROACH,1096772,581035,52.98,Mansukhbhai Vasava,parties.IN.BJP,BJP,290195,49.94,Amarsinh Ramsinh Vasava,parties.IN.INC,INC,243055,47140,8.11,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-gujarat-24,gujarat,1999,SURAT,1950958,615730,31.56,Kashiram Rana,parties.IN.BJP,BJP,423773,68.82,Rupin Rameshchandra Patchigar,parties.IN.INC,INC,174576,249197,40.47,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-gujarat-25,gujarat,1999,MANDVI,1063704,600610,56.46,Patel Mansinhbhai Kalyanji,parties.IN.BJP,BJP,320172,53.31,Gamit Chhitubhai Devjibhai,parties.IN.INC,INC,263341,56831,9.46,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-gujarat-26,gujarat,1999,BULSAR,1151087,582106,50.57,Manibhai Ramjibhai Chaudhari,parties.IN.BJP,BJP,300195,51.57,Uttambhai Harjibhai Patel,parties.IN.INC,INC,273409,26786,4.6,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-gujarat-3,gujarat,1999,JAMNAGAR,958418,352700,36.8,Koradiya Chandreshbhai Valjibhai (Chandresh Patel),parties.IN.BJP,BJP,190726,54.08,Patel Raghavji Hansrajbhai,parties.IN.INC,INC,154957,35769,10.15,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-gujarat-4,gujarat,1999,RAJKOT,1379914,546230,39.58,Dr Kathiriya Vallabhbhai Ramjibhai,parties.IN.BJP,BJP,312941,57.29,Radadiya Vithalbhai Hansarajbhai,parties.IN.INC,INC,226194,86747,15.88,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-gujarat-5,gujarat,1999,PORBANDAR,894299,325856,36.44,Javiya Gordhanbhai Jadavbhai,parties.IN.BJP,BJP,210627,64.64,Manvar Balvantbhai Bachubhai,parties.IN.INC,INC,109267,101360,31.11,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-gujarat-6,gujarat,1999,JUNAGADH,1079568,492253,45.6,Chikhaliya Bhavnaben Devrajbhai,parties.IN.BJP,BJP,266809,54.2,Chavda Pethaljibhai Nathabhai,parties.IN.INC,INC,219961,46848,9.52,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-gujarat-7,gujarat,1999,AMRELI,874521,407488,46.6,Dileep Sanghani,parties.IN.BJP,BJP,217670,53.42,Virjibhai Thummar,parties.IN.INC,INC,181346,36324,8.92,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-gujarat-8,gujarat,1999,BHAVNAGAR,1023921,435165,42.5,Rana Rajendrasinh Ghanshyamsinh (Rajubhai Rana),parties.IN.BJP,BJP,265446,61,Gohil Dilipsinh Ajitsinh (Dilipsinh Gohil),parties.IN.INC,INC,164093,101353,23.29,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-gujarat-9,gujarat,1999,DHANDHUKA,1029877,462197,44.88,Varma Ratilal Kalidas,parties.IN.BJP,BJP,229754,49.71,Manubhai Parmar,parties.IN.INC,INC,224531,5223,1.13,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-haryana-1,haryana,1999,AMBALA,1091846,692337,63.41,Rattan Lal Kataria,parties.IN.BJP,BJP,357460,51.63,Phool Chand Mullana,parties.IN.INC,INC,232982,124478,17.98,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-haryana-10,haryana,1999,SIRSA,1100439,635428,57.74,Dr. Sushil Kumar Indora,parties.IN.INLD,INLD,419278,65.98,Om Parkash,parties.IN.INC,INC,199552,219726,34.58,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-haryana-2,haryana,1999,KURUKSHETRA,1073147,723757,67.44,Prof Kailasho Devi,parties.IN.INLD,INLD,438701,60.61,Om Parkash Jindal,parties.IN.INC,INC,275091,163610,22.6,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-haryana-3,haryana,1999,KARNAL,1131448,771101,68.15,I.D. Swami,parties.IN.BJP,BJP,433733,56.25,Bhajan Lal,parties.IN.INC,INC,285879,147854,19.18,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-haryana-4,haryana,1999,SONEPAT,1057175,654509,61.91,Kishan Singh Sangwan,parties.IN.BJP,BJP,457056,69.83,Chiranji Lal,parties.IN.INC,INC,190918,266138,40.66,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-haryana-5,haryana,1999,ROHTAK,938878,633373,67.46,Inder Singh,parties.IN.INLD,INLD,366926,57.93,Bhupinder Singh,parties.IN.INC,INC,222233,144693,22.84,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-haryana-6,haryana,1999,FARIDABAD,1330157,745484,56.04,Ram Chander Bainda,parties.IN.BJP,BJP,367842,49.34,Zakir Hussain,parties.IN.INC,INC,333594,34248,4.59,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-haryana-7,haryana,1999,MAHENDRAGARH,1236918,744706,60.21,Dr. Sudha Yadav,parties.IN.BJP,BJP,420706,56.49,Inderjit Singh,parties.IN.INC,INC,281566,139140,18.68,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-haryana-8,haryana,1999,BHIWANI,1053603,733042,69.57,Ajay Singh Chautala,parties.IN.INLD,INLD,381255,52.01,Dharambir,parties.IN.INC,INC,177849,203406,27.75,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-haryana-9,haryana,1999,HISSAR,1025344,639302,62.35,Surender Singh Barwala,parties.IN.INLD,INLD,396540,62.03,Birender Singh,parties.IN.INC,INC,236088,160452,25.1,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-himachal-pradesh-1,himachal-pradesh,1999,SIMLA,945063,500164,52.92,Lt. Col. Dhani Ram Shandil,parties.IN.HVC,HVC,264002,52.78,Gangu Ram Musafir,parties.IN.INC,INC,217072,46930,9.38,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-himachal-pradesh-2,himachal-pradesh,1999,MANDI,968826,525240,54.21,Maheshwar Singh,parties.IN.BJP,BJP,325929,62.05,Kaul Singh,parties.IN.INC,INC,194904,131025,24.94,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-himachal-pradesh-3,himachal-pradesh,1999,KANGRA,935090,552860,59.12,Shanta Kumar,parties.IN.BJP,BJP,325066,58.8,Sat Mahajan,parties.IN.INC,INC,224324,100742,18.22,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-himachal-pradesh-4,himachal-pradesh,1999,HAMIRPUR,937500,555440,59.25,Suresh Chandel,parties.IN.BJP,BJP,336172,60.52,Thakur Ram Lal,parties.IN.INC,INC,206925,129247,23.27,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-jammu-and-kashmir-1,jammu-and-kashmir,1999,BARAMULLA,763639,191735,25.11,Abdul Rashid Shaheen,parties.IN.JKNC,JKN,84243,43.94,Muzaffar Hussain Baig,parties.IN.IND,IND,48130,36113,18.84,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-jammu-and-kashmir-2,jammu-and-kashmir,1999,SRINAGAR,854081,96984,11.36,Omer Abdullah,parties.IN.JKNC,JKN,55542,57.27,Mebooba Mufti,parties.IN.IND,IND,18683,36859,38.01,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-jammu-and-kashmir-3,jammu-and-kashmir,1999,ANANTNAG,804911,102877,12.78,Ali Mohd Naik,parties.IN.JKNC,JKN,38745,37.66,Mufti Mohmad Syeed,parties.IN.IND,IND,25253,13492,13.11,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-jammu-and-kashmir-4,jammu-and-kashmir,1999,LADAKH,143719,115860,80.62,Hassan Khan,parties.IN.JKNC,JKN,52187,45.04,Thupstan Chhewang,parties.IN.INC,INC,50097,2090,1.8,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-jammu-and-kashmir-5,jammu-and-kashmir,1999,UDHAMPUR,1016952,397187,39.06,Prof. Chaman Lal Gupta,parties.IN.BJP,BJP,194678,49.01,Jagjiwan Lal,parties.IN.JKNC,JKN,76371,118307,29.78,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-jammu-and-kashmir-6,jammu-and-kashmir,1999,JAMMU,1446792,665921,46.03,Vishno Datt Sharma,parties.IN.BJP,BJP,289412,43.46,Rajinder Singh Chib,parties.IN.JKNC,JKN,147393,142019,21.33,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-karnataka-1,karnataka,1999,BIDAR,1200598,729679,60.78,Ramchandra Veerappa,parties.IN.BJP,BJP,350221,48,Narasingarao Suryawanshi,parties.IN.INC,INC,198188,152033,20.84,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-karnataka-10,karnataka,1999,KOLAR,1145553,815758,71.21,K.H. Muniyappa,parties.IN.INC,INC,321964,39.47,G. Mangamma,parties.IN.BJP,BJP,239182,82782,10.15,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-karnataka-11,karnataka,1999,KANAKAPURA,2110629,1233825,58.46,M.V.Chandrashekara Murthy,parties.IN.INC,INC,532910,43.19,M. Srinivas,parties.IN.BJP,BJP,498893,34017,2.76,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-karnataka-12,karnataka,1999,BANGALORE NORTH,1827941,1028358,56.26,C.K Jaffar Sharief,parties.IN.INC,INC,525523,51.1,Michael B.Fernandes,parties.IN.JDU,JD(U),349918,175605,17.07,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-karnataka-13,karnataka,1999,BANGALORE SOUTH,1487215,804342,54.08,Ananth Kumar,parties.IN.BJP,BJP,410161,50.99,B.K.Hari Prasad,parties.IN.INC,INC,344107,66054,8.21,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-karnataka-14,karnataka,1999,MANDYA,1099732,800594,72.8,Ambareesh @ Amaranatha .M.H,parties.IN.INC,INC,418110,52.22,Krishna,parties.IN.JDS,JD(S),265930,152180,19,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-karnataka-15,karnataka,1999,CHAMARAJANAGAR,1101851,767545,69.66,V.Sreenivasaprasad,parties.IN.JDU,JD(U),311547,40.59,A.Siddaraju,parties.IN.INC,INC,295401,16146,2.1,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-karnataka-16,karnataka,1999,MYSORE,1302736,899475,69.05,Srikantadatta Narasimharaja Wadiyar,parties.IN.INC,INC,338051,37.58,C.H.Vijayashankar,parties.IN.BJP,BJP,324620,13431,1.49,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-karnataka-17,karnataka,1999,MANGALORE,1002419,719583,71.78,V.Dhananjaya Kumar,parties.IN.BJP,BJP,353536,49.13,M.Veerappa Moily,parties.IN.INC,INC,345067,8469,1.18,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-karnataka-18,karnataka,1999,UDUPI,1023798,684881,66.9,Vinay Kumar Sorake,parties.IN.INC,INC,352326,51.44,I.M. Jayaram Shetty,parties.IN.BJP,BJP,320739,31587,4.61,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-karnataka-19,karnataka,1999,HASSAN,1217049,858626,70.55,G.Putta Swamy Gowda,parties.IN.INC,INC,398344,46.39,H.D.Deve Gowda,parties.IN.JDS,JD(S),256587,141757,16.51,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-karnataka-2,karnataka,1999,GULBARGA,1280563,740243,57.81,Iqbal Ahemed Saradgi,parties.IN.INC,INC,352359,47.6,Basavaraj Patil Sedam,parties.IN.BJP,BJP,282522,69837,9.43,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-karnataka-20,karnataka,1999,CHIKMAGALUR,1050838,714803,68.02,D.C.Srikantappa,parties.IN.BJP,BJP,324470,45.39,D.M.Putte Gowda,parties.IN.INC,INC,294193,30277,4.23,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-karnataka-21,karnataka,1999,SHIMOGA,1133307,807043,71.21,S.Bangarappa,parties.IN.INC,INC,427870,53.02,Ayanur Manjunatha,parties.IN.BJP,BJP,332832,95038,11.78,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-karnataka-22,karnataka,1999,KANARA,1101130,744534,67.62,Alva Margaret,parties.IN.INC,INC,356246,47.85,Anant kumar,parties.IN.BJP,BJP,345655,10591,1.42,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-karnataka-23,karnataka,1999,DHARWAD SOUTH,1088328,768791,70.64,Prof. I.G. Sanadi,parties.IN.INC,INC,355523,46.24,B.M.Menasinkai,parties.IN.JDU,JD(U),316325,39198,5.09,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-karnataka-24,karnataka,1999,DHARWAD NORTH,1121461,719939,64.2,Vijay Sankeshwar,parties.IN.BJP,BJP,345197,47.95,Veeranna A.Mattikatti,parties.IN.INC,INC,303595,41602,5.78,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-karnataka-25,karnataka,1999,BELGAUM,1230574,781767,63.53,Amarsinh Vasantarao Patil,parties.IN.INC,INC,383444,49.05,Babagouda Patil,parties.IN.BJP,BJP,333546,49898,6.38,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-karnataka-26,karnataka,1999,CHIKKODI,1094053,743378,67.95,Jigajinagi Rameshchandappa,parties.IN.JDU,JD(U),392450,52.79,Kanagali Pradeepkumar Shankaranand,parties.IN.INC,INC,307860,84590,11.38,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-karnataka-27,karnataka,1999,BAGALKOT,1127960,752964,66.75,R.S. Patil,parties.IN.INC,INC,378488,50.27,Ajayakumar Sambasadashiv Sarnaik,parties.IN.JDU,JD(U),302054,76434,10.15,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-karnataka-28,karnataka,1999,BIJAPUR,1182826,714224,60.38,Basangouda Ramangouda Patil(Yatnal),parties.IN.BJP,BJP,348816,48.84,Gudadinni Laxmibai Basagondappa,parties.IN.INC,INC,312177,36639,5.13,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-karnataka-3,karnataka,1999,RAICHUR,1226104,686443,55.99,A. Venkatesh Naik,parties.IN.INC,INC,359946,52.44,Abdul Samad Siddiq,parties.IN.JDU,JD(U),187740,172206,25.09,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-karnataka-4,karnataka,1999,KOPPAL,1243426,760573,61.17,H.G.Ramulu,parties.IN.INC,INC,350599,46.1,Basavaraj Rayareddy,parties.IN.JDU,JD(U),338087,12512,1.65,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-karnataka-5,karnataka,1999,BELLARY,1213055,802055,66.12,Sonia Gandhi,parties.IN.INC,INC,414650,51.7,Sushma Swaraj,parties.IN.BJP,BJP,358550,56100,7,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-karnataka-6,karnataka,1999,DAVANGERE,1217506,850078,69.82,G.Mallikarjunappa,parties.IN.BJP,BJP,398969,46.93,Shamanur Shivashankarappa,parties.IN.INC,INC,382700,16269,1.91,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-karnataka-7,karnataka,1999,CHITRADURGA,1177238,831807,70.66,Shashi Kumar,parties.IN.JDU,JD(U),370793,44.58,C.P.Mudalagiriyappa,parties.IN.INC,INC,359615,11178,1.35,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-karnataka-8,karnataka,1999,TUMKUR,1086936,773846,71.2,G.S.Basavaraj,parties.IN.INC,INC,318922,41.21,S.Mallikarjunaiah,parties.IN.BJP,BJP,254985,63937,8.26,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-karnataka-9,karnataka,1999,CHIKBALLAPUR,1189272,818520,68.83,R.L. Jalappa,parties.IN.INC,INC,422587,51.63,N.Ramesh,parties.IN.JDU,JD(U),211401,211186,25.8,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-kerala-1,kerala,1999,KASARAGOD,1199964,925384,77.12,T. Govindan,parties.IN.CPIM,CPM,423564,45.77,Khader Mangad,parties.IN.INC,INC,391986,31578,3.41,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-kerala-10,kerala,1999,MUKUNDAPURAM,1083445,785578,72.51,K. Karunakaran,parties.IN.INC,INC,397156,50.56,E.M. Sreedharan,parties.IN.CPIM,CPM,344693,52463,6.68,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-kerala-11,kerala,1999,ERNAKULAM,1180911,775950,65.71,Adv. George Eden,parties.IN.INC,INC,394058,50.78,Mani Vithayathil,parties.IN.IND,IND,282753,111305,14.34,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-kerala-12,kerala,1999,MUVATTUPUZHA,1020153,688264,67.47,Adv. P.C. Thomas,parties.IN.KECM,KEC(M),357402,51.93,Adv. P.M. Ismail,parties.IN.CPIM,CPM,280463,76939,11.18,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-kerala-13,kerala,1999,KOTTAYAM,1018385,728325,71.52,Suresh Kurup,parties.IN.CPIM,CPM,344296,47.27,P.C. Chacko,parties.IN.INC,INC,333697,10599,1.45,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-kerala-14,kerala,1999,IDUKKI,1121484,773904,69.01,K. Francis George,parties.IN.KEC,KEC,365313,47.2,Prof. P.J.Kurian,parties.IN.INC,INC,356015,9298,1.2,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-kerala-15,kerala,1999,ALLEPPEY,1033539,788776,76.32,V.M. Sudheeran,parties.IN.INC,INC,392700,49.79,Murali,parties.IN.CPIM,CPM,357606,35094,4.45,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-kerala-16,kerala,1999,MAVELIKARA,936952,663907,70.86,Ramesh Chennithala,parties.IN.INC,INC,310455,46.76,Prof. Ninan Koshy,parties.IN.IND,IND,277012,33443,5.04,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-kerala-17,kerala,1999,ADOOR,1007138,698186,69.32,Kodikunnil Suresh,parties.IN.INC,INC,337003,48.27,Chengara Surendran,parties.IN.CPI,CPI,314997,22006,3.15,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-kerala-18,kerala,1999,QUILON,1088597,735557,67.57,P. Rajendran,parties.IN.CPIM,CPM,351869,47.84,M.P. Gangadharan,parties.IN.INC,INC,332585,19284,2.62,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-kerala-19,kerala,1999,CHIRAYINKIL,1096417,685378,62.51,Varkala Radhakrishnan,parties.IN.CPIM,CPM,309304,45.13,M.I. Shanavas,parties.IN.INC,INC,306176,3128,0.46,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-kerala-2,kerala,1999,CANNANORE,1121192,880180,78.5,A.P. Abdullakkutty,parties.IN.CPIM,CPM,428390,48.67,Mullappally Ramachandran,parties.IN.INC,INC,418143,10247,1.16,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-kerala-20,kerala,1999,TRIVANDRUM,1198918,755941,63.05,Advocate V.S. Sivakumar,parties.IN.INC,INC,288390,38.15,Kaniyapuram Ramachandran,parties.IN.CPI,CPI,273905,14485,1.92,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
