entity_id,year,current_file,proposed_file,formation_event_id
IN-PC-1976-S12-38-LsGenOct1999-C02,1999,datasets/data/datapoints/electoral/madhya-pradesh_election_results.csv,datasets/data/datapoints/electoral/madhya-pradesh-1947-1999_election_results.csv,mp-cg-2000-bifurcation
IN-PC-1976-S12-38-LsGenOct1999-C03,1999,datasets/data/datapoints/electoral/madhya-pradesh_election_results.csv,datasets/data/datapoints/electoral/madhya-pradesh-1947-1999_election_results.csv,mp-cg-2000-bifurcation
IN-PC-1976-S12-38-LsGenOct1999-C04,1999,datasets/data/datapoints/electoral/madhya-pradesh_election_results.csv,datasets/data/datapoints/electoral/madhya-pradesh-1947-1999_election_results.csv,mp-cg-2000-bifurcation
IN-PC-1976-S12-38-LsGenOct1999-C05,1999,datasets/data/datapoints/electoral/madhya-pradesh_election_results.csv,datasets/data/datapoints/electoral/madhya-pradesh-1947-1999_election_results.csv,mp-cg-2000-bifurcation
IN-PC-1976-S12-38-LsGenOct1999-C06,1999,datasets/data/datapoints/electoral/madhya-pradesh_election_results.csv,datasets/data/datapoints/electoral/madhya-pradesh-1947-1999_election_results.csv,mp-cg-2000-bifurcation
IN-PC-1976-S12-38-LsGenOct1999-C07,1999,datasets/data/datapoints/electoral/madhya-pradesh_election_results.csv,datasets/data/datapoints/electoral/madhya-pradesh-1947-1999_election_results.csv,mp-cg-2000-bifurcation
IN-PC-1976-S12-38-LsGenOct1999-C08,1999,datasets/data/datapoints/electoral/madhya-pradesh_election_results.csv,datasets/data/datapoints/electoral/madhya-pradesh-1947-1999_election_results.csv,mp-cg-2000-bifurcation
IN-PC-1976-S12-39,1999,datasets/data/datapoints/electoral/madhya-pradesh_election_results.csv,datasets/data/datapoints/electoral/madhya-pradesh-1947-1999_election_results.csv,mp-cg-2000-bifurcation
IN-PC-1976-S12-39-LsGenOct1999-C01,1999,datasets/data/datapoints/electoral/madhya-pradesh_election_results.csv,datasets/data/datapoints/electoral/madhya-pradesh-1947-1999_election_results.csv,mp-cg-2000-bifurcation
IN-PC-1976-S12-39-LsGenOct1999-C02,1999,datasets/data/datapoints/electoral/madhya-pradesh_election_results.csv,datasets/data/datapoints/electoral/madhya-pradesh-1947-1999_election_results.csv,mp-cg-2000-bifurcation
IN-PC-1976-S12-39-LsGenOct1999-C03,1999,datasets/data/datapoints/electoral/madhya-pradesh_election_results.csv,datasets/data/datapoints/electoral/madhya-pradesh-1947-1999_election_results.csv,mp-cg-2000-bifurcation
IN-PC-1976-S12-4,1999,datasets/data/datapoints/electoral/madhya-pradesh_election_results.csv,datasets/data/datapoints/electoral/madhya-pradesh-1947-1999_election_results.csv,mp-cg-2000-bifurcation
IN-PC-1976-S12-4-LsGenOct1999-C01,1999,datasets/data/datapoints/electoral/madhya-pradesh_election_results.csv,datasets/data/datapoints/electoral/madhya-pradesh-1947-1999_election_results.csv,mp-cg-2000-bifurcation
IN-PC-1976-S12-4-LsGenOct1999-C02,1999,datasets/data/datapoints/electoral/madhya-pradesh_election_results.csv,datasets/data/datapoints/electoral/madhya-pradesh-1947-1999_election_results.csv,mp-cg-2000-bifurcation
IN-PC-1976-S12-4-LsGenOct1999-C03,1999,datasets/data/datapoints/electoral/madhya-pradesh_election_results.csv,datasets/data/datapoints/electoral/madhya-pradesh-1947-1999_election_results.csv,mp-cg-2000-bifurcation
IN-PC-1976-S12-4-LsGenOct1999-C04,1999,datasets/data/datapoints/electoral/madhya-pradesh_election_results.csv,datasets/data/datapoints/electoral/madhya-pradesh-1947-1999_election_results.csv,mp-cg-2000-bifurcation
IN-PC-1976-S12-4-LsGenOct1999-C05,1999,datasets/data/datapoints/electoral/madhya-pradesh_election_results.csv,datasets/data/datapoints/electoral/madhya-pradesh-1947-1999_election_results.csv,mp-cg-2000-bifurcation
IN-PC-1976-S12-40,1999,datasets/data/datapoints/electoral/madhya-pradesh_election_results.csv,datasets/data/datapoints/electoral/madhya-pradesh-1947-1999_election_results.csv,mp-cg-2000-bifurcation
IN-PC-1976-S12-40-LsGenOct1999-C01,1999,datasets/data/datapoints/electoral/madhya-pradesh_election_results.csv,datasets/data/datapoints/electoral/madhya-pradesh-1947-1999_election_results.csv,mp-cg-2000-bifurcation
IN-PC-1976-S12-40-LsGenOct1999-C02,1999,datasets/data/datapoints/electoral/madhya-pradesh_election_results.csv,datasets/data/datapoints/electoral/madhya-pradesh-1947-1999_election_results.csv,mp-cg-2000-bifurcation
IN-PC-1976-S12-40-LsGenOct1999-C03,1999,datasets/data/datapoints/electoral/madhya-pradesh_election_results.csv,datasets/data/datapoints/electoral/madhya-pradesh-1947-1999_election_results.csv,mp-cg-2000-bifurcation
IN-PC-1976-S12-40-LsGenOct1999-C04,1999,datasets/data/datapoints/electoral/madhya-pradesh_election_results.csv,datasets/data/datapoints/electoral/madhya-pradesh-1947-1999_election_results.csv,mp-cg-2000-bifurcation
IN-PC-1976-S12-40-LsGenOct1999-C05,1999,datasets/data/datapoints/electoral/madhya-pradesh_election_results.csv,datasets/data/datapoints/electoral/madhya-pradesh-1947-1999_election_results.csv,mp-cg-2000-bifurcation
IN-PC-1976-S12-40-LsGenOct1999-C06,1999,datasets/data/datapoints/electoral/madhya-pradesh_election_results.csv,datasets/data/datapoints/electoral/madhya-pradesh-1947-1999_election_results.csv,mp-cg-2000-bifurcation
IN-PC-1976-S12-40-LsGenOct1999-C07,1999,datasets/data/datapoints/electoral/madhya-pradesh_election_results.csv,datasets/data/datapoints/electoral/madhya-pradesh-1947-1999_election_results.csv,mp-cg-2000-bifurcation
IN-PC-1976-S12-5,1999,datasets/data/datapoints/electoral/madhya-pradesh_election_results.csv,datasets/data/datapoints/electoral/madhya-pradesh-1947-1999_election_results.csv,mp-cg-2000-bifurcation
IN-PC-1976-S12-5-LsGenOct1999-C01,1999,datasets/data/datapoints/electoral/madhya-pradesh_election_results.csv,datasets/data/datapoints/electoral/madhya-pradesh-1947-1999_election_results.csv,mp-cg-2000-bifurcation
IN-PC-1976-S12-5-LsGenOct1999-C02,1999,datasets/data/datapoints/electoral/madhya-pradesh_election_results.csv,datasets/data/datapoints/electoral/madhya-pradesh-1947-1999_election_results.csv,mp-cg-2000-bifurcation
IN-PC-1976-S12-5-LsGenOct1999-C03,1999,datasets/data/datapoints/electoral/madhya-pradesh_election_results.csv,datasets/data/datapoints/electoral/madhya-pradesh-1947-1999_election_results.csv,mp-cg-2000-bifurcation
IN-PC-1976-S12-5-LsGenOct1999-C04,1999,datasets/data/datapoints/electoral/madhya-pradesh_election_results.csv,datasets/data/datapoints/electoral/madhya-pradesh-1947-1999_election_results.csv,mp-cg-2000-bifurcation
IN-PC-1976-S12-5-LsGenOct1999-C05,1999,datasets/data/datapoints/electoral/madhya-pradesh_election_results.csv,datasets/data/datapoints/electoral/madhya-pradesh-1947-1999_election_results.csv,mp-cg-2000-bifurcation
IN-PC-1976-S12-5-LsGenOct1999-C06,1999,datasets/data/datapoints/electoral/madhya-pradesh_election_results.csv,datasets/data/datapoints/electoral/madhya-pradesh-1947-1999_election_results.csv,mp-cg-2000-bifurcation
IN-PC-1976-S12-5-LsGenOct1999-C07,1999,datasets/data/datapoints/electoral/madhya-pradesh_election_results.csv,datasets/data/datapoints/electoral/madhya-pradesh-1947-1999_election_results.csv,mp-cg-2000-bifurcation
IN-PC-1976-S12-5-LsGenOct1999-C08,1999,datasets/data/datapoints/electoral/madhya-pradesh_election_results.csv,datasets/data/datapoints/electoral/madhya-pradesh-1947-1999_election_results.csv,mp-cg-2000-bifurcation
IN-PC-1976-S12-5-LsGenOct1999-C09,1999,datasets/data/datapoints/electoral/madhya-pradesh_election_results.csv,datasets/data/datapoints/electoral/madhya-pradesh-1947-1999_election_results.csv,mp-cg-2000-bifurcation
IN-PC-1976-S12-6,1999,datasets/data/datapoints/electoral/madhya-pradesh_election_results.csv,datasets/data/datapoints/electoral/madhya-pradesh-1947-1999_election_results.csv,mp-cg-2000-bifurcation
IN-PC-1976-S12-6-LsGenOct1999-C01,1999,datasets/data/datapoints/electoral/madhya-pradesh_election_results.csv,datasets/data/datapoints/electoral/madhya-pradesh-1947-1999_election_results.csv,mp-cg-2000-bifurcation
IN-PC-1976-S12-6-LsGenOct1999-C02,1999,datasets/data/datapoints/electoral/madhya-pradesh_election_results.csv,datasets/data/datapoints/electoral/madhya-pradesh-1947-1999_election_results.csv,mp-cg-2000-bifurcation
IN-PC-1976-S12-6-LsGenOct1999-C03,1999,datasets/data/datapoints/electoral/madhya-pradesh_election_results.csv,datasets/data/datapoints/electoral/madhya-pradesh-1947-1999_election_results.csv,mp-cg-2000-bifurcation
IN-PC-1976-S12-6-LsGenOct1999-C04,1999,datasets/data/datapoints/electoral/madhya-pradesh_election_results.csv,datasets/data/datapoints/electoral/madhya-pradesh-1947-1999_election_results.csv,mp-cg-2000-bifurcation
IN-PC-1976-S12-6-LsGenOct1999-C05,1999,datasets/data/datapoints/electoral/madhya-pradesh_election_results.csv,datasets/data/datapoints/electoral/madhya-pradesh-1947-1999_election_results.csv,mp-cg-2000-bifurcation
IN-PC-1976-S12-6-LsGenOct1999-C06,1999,datasets/data/datapoints/electoral/madhya-pradesh_election_results.csv,datasets/data/datapoints/electoral/madhya-pradesh-1947-1999_election_results.csv,mp-cg-2000-bifurcation
IN-PC-1976-S12-6-LsGenOct1999-C07,1999,datasets/data/datapoints/electoral/madhya-pradesh_election_results.csv,datasets/data/datapoints/electoral/madhya-pradesh-1947-1999_election_results.csv,mp-cg-2000-bifurcation
IN-PC-1976-S12-6-LsGenOct1999-C08,1999,datasets/data/datapoints/electoral/madhya-pradesh_election_results.csv,datasets/data/datapoints/electoral/madhya-pradesh-1947-1999_election_results.csv,mp-cg-2000-bifurcation
IN-PC-1976-S12-6-LsGenOct1999-C09,1999,datasets/data/datapoints/electoral/madhya-pradesh_election_results.csv,datasets/data/datapoints/electoral/madhya-pradesh-1947-1999_election_results.csv,mp-cg-2000-bifurcation
IN-PC-1976-S12-6-LsGenOct1999-C10,1999,datasets/data/datapoints/electoral/madhya-pradesh_election_results.csv,datasets/data/datapoints/electoral/madhya-pradesh-1947-1999_election_results.csv,mp-cg-2000-bifurcation
IN-PC-1976-S12-6-LsGenOct1999-C11,1999,datasets/data/datapoints/electoral/madhya-pradesh_election_results.csv,datasets/data/datapoints/electoral/madhya-pradesh-1947-1999_election_results.csv,mp-cg-2000-bifurcation
IN-PC-1976-S12-7,1999,datasets/data/datapoints/electoral/madhya-pradesh_election_results.csv,datasets/data/datapoints/electoral/madhya-pradesh-1947-1999_election_results.csv,mp-cg-2000-bifurcation
IN-PC-1976-S12-7-LsGenOct1999-C01,1999,datasets/data/datapoints/electoral/madhya-pradesh_election_results.csv,datasets/data/datapoints/electoral/madhya-pradesh-1947-1999_election_results.csv,mp-cg-2000-bifurcation
IN-PC-1976-S12-7-LsGenOct1999-C02,1999,datasets/data/datapoints/electoral/madhya-pradesh_election_results.csv,datasets/data/datapoints/electoral/madhya-pradesh-1947-1999_election_results.csv,mp-cg-2000-bifurcation
IN-PC-1976-S12-7-LsGenOct1999-C03,1999,datasets/data/datapoints/electoral/madhya-pradesh_election_results.csv,datasets/data/datapoints/electoral/madhya-pradesh-1947-1999_election_results.csv,mp-cg-2000-bifurcation
IN-PC-1976-S12-7-LsGenOct1999-C04,1999,datasets/data/datapoints/electoral/madhya-pradesh_election_results.csv,datasets/data/datapoints/electoral/madhya-pradesh-1947-1999_election_results.csv,mp-cg-2000-bifurcation
IN-PC-1976-S12-7-LsGenOct1999-C05,1999,datasets/data/datapoints/electoral/madhya-pradesh_election_results.csv,datasets/data/datapoints/electoral/madhya-pradesh-1947-1999_election_results.csv,mp-cg-2000-bifurcation
IN-PC-1976-S12-7-LsGenOct1999-C06,1999,datasets/data/datapoints/electoral/madhya-pradesh_election_results.csv,datasets/data/datapoints/electoral/madhya-pradesh-1947-1999_election_results.csv,mp-cg-2000-bifurcation
IN-PC-1976-S12-7-LsGenOct1999-C07,1999,datasets/data/datapoints/electoral/madhya-pradesh_election_results.csv,datasets/data/datapoints/electoral/madhya-pradesh-1947-1999_election_results.csv,mp-cg-2000-bifurcation
IN-PC-1976-S12-7-LsGenOct1999-C08,1999,datasets/data/datapoints/electoral/madhya-pradesh_election_results.csv,datasets/data/datapoints/electoral/madhya-pradesh-1947-1999_election_results.csv,mp-cg-2000-bifurcation
IN-PC-1976-S12-7-LsGenOct1999-C09,1999,datasets/data/datapoints/electoral/madhya-pradesh_election_results.csv,datasets/data/datapoints/electoral/madhya-pradesh-1947-1999_election_results.csv,mp-cg-2000-bifurcation
IN-PC-1976-S12-8,1999,datasets/data/datapoints/electoral/madhya-pradesh_election_results.csv,datasets/data/datapoints/electoral/madhya-pradesh-1947-1999_election_results.csv,mp-cg-2000-bifurcation
IN-PC-1976-S12-8-LsGenOct1999-C01,1999,datasets/data/datapoints/electoral/madhya-pradesh_election_results.csv,datasets/data/datapoints/electoral/madhya-pradesh-1947-1999_election_results.csv,mp-cg-2000-bifurcation
IN-PC-1976-S12-8-LsGenOct1999-C02,1999,datasets/data/datapoints/electoral/madhya-pradesh_election_results.csv,datasets/data/datapoints/electoral/madhya-pradesh-1947-1999_election_results.csv,mp-cg-2000-bifurcation
IN-PC-1976-S12-8-LsGenOct1999-C03,1999,datasets/data/datapoints/electoral/madhya-pradesh_election_results.csv,datasets/data/datapoints/electoral/madhya-pradesh-1947-1999_election_results.csv,mp-cg-2000-bifurcation
IN-PC-1976-S12-8-LsGenOct1999-C04,1999,datasets/data/datapoints/electoral/madhya-pradesh_election_results.csv,datasets/data/datapoints/electoral/madhya-pradesh-1947-1999_election_results.csv,mp-cg-2000-bifurcation
IN-PC-1976-S12-8-LsGenOct1999-C05,1999,datasets/data/datapoints/electoral/madhya-pradesh_election_results.csv,datasets/data/datapoints/electoral/madhya-pradesh-1947-1999_election_results.csv,mp-cg-2000-bifurcation
IN-PC-1976-S12-8-LsGenOct1999-C06,1999,datasets/data/datapoints/electoral/madhya-pradesh_election_results.csv,datasets/data/datapoints/electoral/madhya-pradesh-1947-1999_election_results.csv,mp-cg-2000-bifurcation
IN-PC-1976-S12-8-LsGenOct1999-C07,1999,datasets/data/datapoints/electoral/madhya-pradesh_election_results.csv,datasets/data/datapoints/electoral/madhya-pradesh-1947-1999_election_results.csv,mp-cg-2000-bifurcation
IN-PC-1976-S12-8-LsGenOct1999-C08,1999,datasets/data/datapoints/electoral/madhya-pradesh_election_results.csv,datasets/data/datapoints/electoral/madhya-pradesh-1947-1999_election_results.csv,mp-cg-2000-bifurcation
IN-PC-1976-S12-8-LsGenOct1999-C09,1999,datasets/data/datapoints/electoral/madhya-pradesh_election_results.csv,datasets/data/datapoints/electoral/madhya-pradesh-1947-1999_election_results.csv,mp-cg-2000-bifurcation
IN-PC-1976-S12-8-LsGenOct1999-C10,1999,datasets/data/datapoints/electoral/madhya-pradesh_election_results.csv,datasets/data/datapoints/electoral/madhya-pradesh-1947-1999_election_results.csv,mp-cg-2000-bifurcation
IN-PC-1976-S12-8-LsGenOct1999-C11,1999,datasets/data/datapoints/electoral/madhya-pradesh_election_results.csv,datasets/data/datapoints/electoral/madhya-pradesh-1947-1999_election_results.csv,mp-cg-2000-bifurcation
IN-PC-1976-S12-8-LsGenOct1999-C12,1999,datasets/data/datapoints/electoral/madhya-pradesh_election_results.csv,datasets/data/datapoints/electoral/madhya-pradesh-1947-1999_election_results.csv,mp-cg-2000-bifurcation
IN-PC-1976-S12-8-LsGenOct1999-C13,1999,datasets/data/datapoints/electoral/madhya-pradesh_election_results.csv,datasets/data/datapoints/electoral/madhya-pradesh-1947-1999_election_results.csv,mp-cg-2000-bifurcation
IN-PC-1976-S12-9,1999,datasets/data/datapoints/electoral/madhya-pradesh_election_results.csv,datasets/data/datapoints/electoral/madhya-pradesh-1947-1999_election_results.csv,mp-cg-2000-bifurcation
IN-PC-1976-S12-9-LsGenOct1999-C01,1999,datasets/data/datapoints/electoral/madhya-pradesh_election_results.csv,datasets/data/datapoints/electoral/madhya-pradesh-1947-1999_election_results.csv,mp-cg-2000-bifurcation
IN-PC-1976-S12-9-LsGenOct1999-C02,1999,datasets/data/datapoints/electoral/madhya-pradesh_election_results.csv,datasets/data/datapoints/electoral/madhya-pradesh-1947-1999_election_results.csv,mp-cg-2000-bifurcation
IN-PC-1976-S12-9-LsGenOct1999-C03,1999,datasets/data/datapoints/electoral/madhya-pradesh_election_results.csv,datasets/data/datapoints/electoral/madhya-pradesh-1947-1999_election_results.csv,mp-cg-2000-bifurcation
IN-PC-1976-S12-9-LsGenOct1999-C04,1999,datasets/data/datapoints/electoral/madhya-pradesh_election_results.csv,datasets/data/datapoints/electoral/madhya-pradesh-1947-1999_election_results.csv,mp-cg-2000-bifurcation
IN-PC-1976-S12-9-LsGenOct1999-C05,1999,datasets/data/datapoints/electoral/madhya-pradesh_election_results.csv,datasets/data/datapoints/electoral/madhya-pradesh-1947-1999_election_results.csv,mp-cg-2000-bifurcation
IN-PC-1976-S12-9-LsGenOct1999-C06,1999,datasets/data/datapoints/electoral/madhya-pradesh_election_results.csv,datasets/data/datapoints/electoral/madhya-pradesh-1947-1999_election_results.csv,mp-cg-2000-bifurcation
IN-PC-1976-S12-9-LsGenOct1999-C07,1999,datasets/data/datapoints/electoral/madhya-pradesh_election_results.csv,datasets/data/datapoints/electoral/madhya-pradesh-1947-1999_election_results.csv,mp-cg-2000-bifurcation
IN-PC-1976-S12-9-LsGenOct1999-C08,1999,datasets/data/datapoints/electoral/madhya-pradesh_election_results.csv,datasets/data/datapoints/electoral/madhya-pradesh-1947-1999_election_results.csv,mp-cg-2000-bifurcation
IN-PC-1976-S12-9-LsGenOct1999-C09,1999,datasets/data/datapoints/electoral/madhya-pradesh_election_results.csv,datasets/data/datapoints/electoral/madhya-pradesh-1947-1999_election_results.csv,mp-cg-2000-bifurcation
IN-PC-1976-S12-9-LsGenOct1999-C10,1999,datasets/data/datapoints/electoral/madhya-pradesh_election_results.csv,datasets/data/datapoints/electoral/madhya-pradesh-1947-1999_election_results.csv,mp-cg-2000-bifurcation
IN-PC-1976-S12-9-LsGenOct1999-C11,1999,datasets/data/datapoints/electoral/madhya-pradesh_election_results.csv,datasets/data/datapoints/electoral/madhya-pradesh-1947-1999_election_results.csv,mp-cg-2000-bifurcation
IN-PC-1976-S12-9-LsGenOct1999-C12,1999,datasets/data/datapoints/electoral/madhya-pradesh_election_results.csv,datasets/data/datapoints/electoral/madhya-pradesh-1947-1999_election_results.csv,mp-cg-2000-bifurcation
IN-PC-1976-S12-9-LsGenOct1999-C13,1999,datasets/data/datapoints/electoral/madhya-pradesh_election_results.csv,datasets/data/datapoints/electoral/madhya-pradesh-1947-1999_election_results.csv,mp-cg-2000-bifurcation
IN-PC-1976-S12-9-LsGenOct1999-C14,1999,datasets/data/datapoints/electoral/madhya-pradesh_election_results.csv,datasets/data/datapoints/electoral/madhya-pradesh-1947-1999_election_results.csv,mp-cg-2000-bifurcation
IN-PC-2008-S29-1,2009,datasets/data/datapoints/electoral/telangana_election_results.csv,datasets/data/datapoints/electoral/andhra-pradesh-1956-2013_election_results.csv,ap-telangana-2014-bifurcation
IN-PC-2008-S29-1-LsGenMay2009-C01,2009,datasets/data/datapoints/electoral/telangana_election_results.csv,datasets/data/datapoints/electoral/andhra-pradesh-1956-2013_election_results.csv,ap-telangana-2014-bifurcation
IN-PC-2008-S29-1-LsGenMay2009-C02,2009,datasets/data/datapoints/electoral/telangana_election_results.csv,datasets/data/datapoints/electoral/andhra-pradesh-1956-2013_election_results.csv,ap-telangana-2014-bifurcation
IN-PC-2008-S29-1-LsGenMay2009-C03,2009,datasets/data/datapoints/electoral/telangana_election_results.csv,datasets/data/datapoints/electoral/andhra-pradesh-1956-2013_election_results.csv,ap-telangana-2014-bifurcation
IN-PC-2008-S29-1-LsGenMay2009-C04,2009,datasets/data/datapoints/electoral/telangana_election_results.csv,datasets/data/datapoints/electoral/andhra-pradesh-1956-2013_election_results.csv,ap-telangana-2014-bifurcation
IN-PC-2008-S29-1-LsGenMay2009-C05,2009,datasets/data/datapoints/electoral/telangana_election_results.csv,datasets/data/datapoints/electoral/andhra-pradesh-1956-2013_election_results.csv,ap-telangana-2014-bifurcation
IN-PC-2008-S29-1-LsGenMay2009-C06,2009,datasets/data/datapoints/electoral/telangana_election_results.csv,datasets/data/datapoints/electoral/andhra-pradesh-1956-2013_election_results.csv,ap-telangana-2014-bifurcation
IN-PC-2008-S29-1-LsGenMay2009-C07,2009,datasets/data/datapoints/electoral/telangana_election_results.csv,datasets/data/datapoints/electoral/andhra-pradesh-1956-2013_election_results.csv,ap-telangana-2014-bifurcation
IN-PC-2008-S29-1-LsGenMay2009-C08,2009,datasets/data/datapoints/electoral/telangana_election_results.csv,datasets/data/datapoints/electoral/andhra-pradesh-1956-2013_election_results.csv,ap-telangana-2014-bifurcation
IN-PC-2008-S29-1-LsGenMay2009-C09,2009,datasets/data/datapoints/electoral/telangana_election_results.csv,datasets/data/datapoints/electoral/andhra-pradesh-1956-2013_election_results.csv,ap-telangana-2014-bifurcation
IN-PC-2008-S29-10,2009,datasets/data/datapoints/electoral/telangana_election_results.csv,datasets/data/datapoints/electoral/andhra-pradesh-1956-2013_election_results.csv,ap-telangana-2014-bifurcation
IN-PC-2008-S29-10-LsGenMay2009-C01,2009,datasets/data/datapoints/electoral/telangana_election_results.csv,datasets/data/datapoints/electoral/andhra-pradesh-1956-2013_election_results.csv,ap-telangana-2014-bifurcation
IN-PC-2008-S29-10-LsGenMay2009-C02,2009,datasets/data/datapoints/electoral/telangana_election_results.csv,datasets/data/datapoints/electoral/andhra-pradesh-1956-2013_election_results.csv,ap-telangana-2014-bifurcation
IN-PC-2008-S29-10-LsGenMay2009-C03,2009,datasets/data/datapoints/electoral/telangana_election_results.csv,datasets/data/datapoints/electoral/andhra-pradesh-1956-2013_election_results.csv,ap-telangana-2014-bifurcation
IN-PC-2008-S29-10-LsGenMay2009-C04,2009,datasets/data/datapoints/electoral/telangana_election_results.csv,datasets/data/datapoints/electoral/andhra-pradesh-1956-2013_election_results.csv,ap-telangana-2014-bifurcation
IN-PC-2008-S29-10-LsGenMay2009-C05,2009,datasets/data/datapoints/electoral/telangana_election_results.csv,datasets/data/datapoints/electoral/andhra-pradesh-1956-2013_election_results.csv,ap-telangana-2014-bifurcation
IN-PC-2008-S29-10-LsGenMay2009-C06,2009,datasets/data/datapoints/electoral/telangana_election_results.csv,datasets/data/datapoints/electoral/andhra-pradesh-1956-2013_election_results.csv,ap-telangana-2014-bifurcation
IN-PC-2008-S29-10-LsGenMay2009-C07,2009,datasets/data/datapoints/electoral/telangana_election_results.csv,datasets/data/datapoints/electoral/andhra-pradesh-1956-2013_election_results.csv,ap-telangana-2014-bifurcation
IN-PC-2008-S29-10-LsGenMay2009-C08,2009,datasets/data/datapoints/electoral/telangana_election_results.csv,datasets/data/datapoints/electoral/andhra-pradesh-1956-2013_election_results.csv,ap-telangana-2014-bifurcation
IN-PC-2008-S29-10-LsGenMay2009-C09,2009,datasets/data/datapoints/electoral/telangana_election_results.csv,datasets/data/datapoints/electoral/andhra-pradesh-1956-2013_election_results.csv,ap-telangana-2014-bifurcation
IN-PC-2008-S29-10-LsGenMay2009-C10,2009,datasets/data/datapoints/electoral/telangana_election_results.csv,datasets/data/datapoints/electoral/andhra-pradesh-1956-2013_election_results.csv,ap-telangana-2014-bifurcation
IN-PC-2008-S29-10-LsGenMay2009-C11,2009,datasets/data/datapoints/electoral/telangana_election_results.csv,datasets/data/datapoints/electoral/andhra-pradesh-1956-2013_election_results.csv,ap-telangana-2014-bifurcation
IN-PC-2008-S29-10-LsGenMay2009-C12,2009,datasets/data/datapoints/electoral/telangana_election_results.csv,datasets/data/datapoints/electoral/andhra-pradesh-1956-2013_election_results.csv,ap-telangana-2014-bifurcation
IN-PC-2008-S29-10-LsGenMay2009-C13,2009,datasets/data/datapoints/electoral/telangana_election_results.csv,datasets/data/datapoints/electoral/andhra-pradesh-1956-2013_election_results.csv,ap-telangana-2014-bifurcation
IN-PC-2008-S29-10-LsGenMay2009-C14,2009,datasets/data/datapoints/electoral/telangana_election_results.csv,datasets/data/datapoints/electoral/andhra-pradesh-1956-2013_election_results.csv,ap-telangana-2014-bifurcation
IN-PC-2008-S29-10-LsGenMay2009-C15,2009,datasets/data/datapoints/electoral/telangana_election_results.csv,datasets/data/datapoints/electoral/andhra-pradesh-1956-2013_election_results.csv,ap-telangana-2014-bifurcation
IN-PC-2008-S29-11,2009,datasets/data/datapoints/electoral/telangana_election_results.csv,datasets/data/datapoints/electoral/andhra-pradesh-1956-2013_election_results.csv,ap-telangana-2014-bifurcation
IN-PC-2008-S29-11-LsGenMay2009-C01,2009,datasets/data/datapoints/electoral/telangana_election_results.csv,datasets/data/datapoints/electoral/andhra-pradesh-1956-2013_election_results.csv,ap-telangana-2014-bifurcation
IN-PC-2008-S29-11-LsGenMay2009-C02,2009,datasets/data/datapoints/electoral/telangana_election_results.csv,datasets/data/datapoints/electoral/andhra-pradesh-1956-2013_election_results.csv,ap-telangana-2014-bifurcation
IN-PC-2008-S29-11-LsGenMay2009-C03,2009,datasets/data/datapoints/electoral/telangana_election_results.csv,datasets/data/datapoints/electoral/andhra-pradesh-1956-2013_election_results.csv,ap-telangana-2014-bifurcation
IN-PC-2008-S29-11-LsGenMay2009-C04,2009,datasets/data/datapoints/electoral/telangana_election_results.csv,datasets/data/datapoints/electoral/andhra-pradesh-1956-2013_election_results.csv,ap-telangana-2014-bifurcation
IN-PC-2008-S29-11-LsGenMay2009-C05,2009,datasets/data/datapoints/electoral/telangana_election_results.csv,datasets/data/datapoints/electoral/andhra-pradesh-1956-2013_election_results.csv,ap-telangana-2014-bifurcation
IN-PC-2008-S29-11-LsGenMay2009-C06,2009,datasets/data/datapoints/electoral/telangana_election_results.csv,datasets/data/datapoints/electoral/andhra-pradesh-1956-2013_election_results.csv,ap-telangana-2014-bifurcation
IN-PC-2008-S29-11-LsGenMay2009-C07,2009,datasets/data/datapoints/electoral/telangana_election_results.csv,datasets/data/datapoints/electoral/andhra-pradesh-1956-2013_election_results.csv,ap-telangana-2014-bifurcation
IN-PC-2008-S29-11-LsGenMay2009-C08,2009,datasets/data/datapoints/electoral/telangana_election_results.csv,datasets/data/datapoints/electoral/andhra-pradesh-1956-2013_election_results.csv,ap-telangana-2014-bifurcation
IN-PC-2008-S29-11-LsGenMay2009-C09,2009,datasets/data/datapoints/electoral/telangana_election_results.csv,datasets/data/datapoints/electoral/andhra-pradesh-1956-2013_election_results.csv,ap-telangana-2014-bifurcation
IN-PC-2008-S29-11-LsGenMay2009-C10,2009,datasets/data/datapoints/electoral/telangana_election_results.csv,datasets/data/datapoints/electoral/andhra-pradesh-1956-2013_election_results.csv,ap-telangana-2014-bifurcation
IN-PC-2008-S29-11-LsGenMay2009-C11,2009,datasets/data/datapoints/electoral/telangana_election_results.csv,datasets/data/datapoints/electoral/andhra-pradesh-1956-2013_election_results.csv,ap-telangana-2014-bifurcation
IN-PC-2008-S29-11-LsGenMay2009-C12,2009,datasets/data/datapoints/electoral/telangana_election_results.csv,datasets/data/datapoints/electoral/andhra-pradesh-1956-2013_election_results.csv,ap-telangana-2014-bifurcation
IN-PC-2008-S29-11-LsGenMay2009-C13,2009,datasets/data/datapoints/electoral/telangana_election_results.csv,datasets/data/datapoints/electoral/andhra-pradesh-1956-2013_election_results.csv,ap-telangana-2014-bifurcation
IN-PC-2008-S29-11-LsGenMay2009-C14,2009,datasets/data/datapoints/electoral/telangana_election_results.csv,datasets/data/datapoints/electoral/andhra-pradesh-1956-2013_election_results.csv,ap-telangana-2014-bifurcation
