party_id,body,period_label,state,year,seats,vote_share_pct,contested,party_votes,total_votes,source_ids,derivation
parties.IN.SHS,parliament,LsGenMay2009,tamil-nadu,2009,0,0.012714,4,3864,30390960,src-9be18d311190,computed_from_canonical_electoral_rows
parties.IN.SHS,parliament,LsGenMay2009,uttar-pradesh,2009,0,0.012338,1,6836,55407107,src-9be18d311190,computed_from_canonical_electoral_rows
parties.IN.SHS,parliament,LsGenMay2014,assam,2014,0,0.01274,1,1922,15085883,src-85c74b162cce,computed_from_canonical_electoral_rows
parties.IN.SHS,parliament,LsGenMay2014,bihar,2014,0,0.412163,7,147906,35885332,src-85c74b162cce,computed_from_canonical_electoral_rows
parties.IN.SHS,parliament,LsGenMay2014,dadra-and-nagar-haveli-and-daman-and-diu,2014,0,0.149692,1,378,252519,src-85c74b162cce,computed_from_canonical_electoral_rows
parties.IN.SHS,parliament,LsGenMay2014,delhi,2014,0,0.020649,3,1708,8271766,src-85c74b162cce,computed_from_canonical_electoral_rows
parties.IN.SHS,parliament,LsGenMay2014,himachal-pradesh,2014,0,0.151977,2,4709,3098500,src-85c74b162cce,computed_from_canonical_electoral_rows
parties.IN.SHS,parliament,LsGenMay2014,kerala,2014,0,0.056637,4,10181,17975895,src-85c74b162cce,computed_from_canonical_electoral_rows
parties.IN.SHS,parliament,LsGenMay2014,madhya-pradesh,2014,0,0.008856,1,2625,29639807,src-85c74b162cce,computed_from_canonical_electoral_rows
parties.IN.SHS,parliament,LsGenMay2014,maharashtra,2014,18,20.63051,20,10050652,48717419,src-85c74b162cce,computed_from_canonical_electoral_rows
parties.IN.SHS,parliament,LsGenMay2014,punjab,2014,0,0.088016,6,12186,13845132,src-85c74b162cce,computed_from_canonical_electoral_rows
parties.IN.SHS,parliament,LsGenMay2014,telangana,2014,0,0.007153,1,1390,19432195,src-85c74b162cce,computed_from_canonical_electoral_rows
parties.IN.SHS,parliament,LsGenMay2014,uttar-pradesh,2014,0,0.034336,11,27844,81093120,src-85c74b162cce,computed_from_canonical_electoral_rows
parties.IN.SHS,parliament,LsGenMay2014,uttarakhand,2014,0,0.023748,1,1043,4391890,src-85c74b162cce,computed_from_canonical_electoral_rows
parties.IN.SHS,parliament,LsGenMay2019,bihar,2019,0,0.157969,14,64462,40806661,src-8beec592f488,computed_from_canonical_electoral_rows
parties.IN.SHS,parliament,LsGenMay2019,chhattisgarh,2019,0,0.372538,9,50719,13614453,src-8beec592f488,computed_from_canonical_electoral_rows
parties.IN.SHS,parliament,LsGenMay2019,dadra-and-nagar-haveli-and-daman-and-diu,2019,0,1.396395,1,4000,286452,src-8beec592f488,computed_from_canonical_electoral_rows
parties.IN.SHS,parliament,LsGenMay2019,goa,2019,0,0.206633,1,1763,853203,src-8beec592f488,computed_from_canonical_electoral_rows
parties.IN.SHS,parliament,LsGenMay2019,haryana,2019,0,0.053314,3,6761,12681536,src-8beec592f488,computed_from_canonical_electoral_rows
parties.IN.SHS,parliament,LsGenMay2019,jammu-and-kashmir,2019,0,0.100111,3,3430,3426196,src-8beec592f488,computed_from_canonical_electoral_rows
parties.IN.SHS,parliament,LsGenMay2019,karnataka,2019,0,0.040838,2,14350,35138682,src-8beec592f488,computed_from_canonical_electoral_rows
parties.IN.SHS,parliament,LsGenMay2019,madhya-pradesh,2019,0,0.026822,5,9900,36910610,src-8beec592f488,computed_from_canonical_electoral_rows
parties.IN.SHS,parliament,LsGenMay2019,maharashtra,2019,18,23.289686,23,12589064,54054245,src-8beec592f488,computed_from_canonical_electoral_rows
parties.IN.SHS,parliament,LsGenMay2019,punjab,2019,0,0.096503,5,13284,13765432,src-8beec592f488,computed_from_canonical_electoral_rows
parties.IN.SHS,parliament,LsGenMay2019,rajasthan,2019,0,0.051049,4,16561,32441064,src-8beec592f488,computed_from_canonical_electoral_rows
parties.IN.SHS,parliament,LsGenMay2019,telangana,2019,0,0.014075,1,2624,18642895,src-8beec592f488,computed_from_canonical_electoral_rows
parties.IN.SHS,parliament,LsGenMay2019,uttar-pradesh,2019,0,0.03369,11,29136,86481398,src-8beec592f488,computed_from_canonical_electoral_rows
parties.IN.SHS,parliament,LsGenMay2019,west-bengal,2019,0,0.092384,16,52850,57206976,src-8beec592f488,computed_from_canonical_electoral_rows
parties.IN.SHS,parliament,LsGenNov1989,maharashtra,1989,1,1.232077,3,339426,27549090,src-7011f3395a15,computed_from_canonical_electoral_rows
parties.IN.SHS,parliament,LsGenOct1999,assam,1999,0,0.012873,1,1276,9912467,src-84efcb6e2cc4,computed_from_canonical_electoral_rows
parties.IN.SHS,parliament,LsGenOct1999,bihar,1999,0,0.025771,4,9188,35652429,src-84efcb6e2cc4,computed_from_canonical_electoral_rows
parties.IN.SHS,parliament,LsGenOct1999,dadra-and-nagar-haveli-and-daman-and-diu,1999,0,11.70368,2,14361,122705,src-84efcb6e2cc4,computed_from_canonical_electoral_rows
parties.IN.SHS,parliament,LsGenOct1999,goa,1999,0,0.787469,2,3227,409794,src-84efcb6e2cc4,computed_from_canonical_electoral_rows
parties.IN.SHS,parliament,LsGenOct1999,gujarat,1999,0,0.095145,6,12954,13615022,src-84efcb6e2cc4,computed_from_canonical_electoral_rows
parties.IN.SHS,parliament,LsGenOct1999,kerala,1999,0,0.030563,2,4700,15377976,src-84efcb6e2cc4,computed_from_canonical_electoral_rows
parties.IN.SHS,parliament,LsGenOct1999,madhya-pradesh,1999,0,0.008727,2,2213,25356859,src-84efcb6e2cc4,computed_from_canonical_electoral_rows
parties.IN.SHS,parliament,LsGenOct1999,maharashtra,1999,15,16.855023,22,5567484,33031602,src-84efcb6e2cc4,computed_from_canonical_electoral_rows
parties.IN.SHS,parliament,LsGenOct1999,odisha,1999,0,0.135751,3,18011,13267721,src-84efcb6e2cc4,computed_from_canonical_electoral_rows
parties.IN.SHS,parliament,LsGenOct1999,rajasthan,1999,0,0.008992,2,1490,16570177,src-84efcb6e2cc4,computed_from_canonical_electoral_rows
parties.IN.SHS,parliament,LsGenOct1999,tamil-nadu,1999,0,0.001653,1,450,27231279,src-84efcb6e2cc4,computed_from_canonical_electoral_rows
parties.IN.SHS,parliament,LsGenOct1999,uttar-pradesh,1999,0,0.054489,15,29614,54348992,src-84efcb6e2cc4,computed_from_canonical_electoral_rows
parties.IN.SHS,parliament,LsGenOct1999,west-bengal,1999,0,0.021092,1,7444,35292965,src-84efcb6e2cc4,computed_from_canonical_electoral_rows
parties.IN.SJAP,parliament,LsGenJun2024,uttar-pradesh,2024,0,0.002544,1,2239,87997543,src-bfb4e7fb9785,computed_from_canonical_electoral_rows
parties.IN.SJPA,parliament,LsGenJun2024,karnataka,2024,0,0.01486,2,5771,38835377,src-bfb4e7fb9785,computed_from_canonical_electoral_rows
parties.IN.SJPI,parliament,LsGenJun2024,telangana,2024,0,0.038667,4,8519,22031832,src-bfb4e7fb9785,computed_from_canonical_electoral_rows
parties.IN.SJP_M,assembly,AcGenMar1995,maharashtra,1995,0,0.1406,53,54165,38524263,src-b96bca4d5290,computed_from_canonical_electoral_rows
parties.IN.SJP_M,assembly,AcGenOct1999,maharashtra,1999,1,0.133519,5,43870,32856693,src-4f1bf04ee531,computed_from_canonical_electoral_rows
parties.IN.SJP_M,assembly,AcGenOct2004,maharashtra,2004,0,0.061837,4,25866,41829645,src-071f67ad16c1,computed_from_canonical_electoral_rows
parties.IN.SJP_M,parliament,LsGenMay1996,maharashtra,1996,0,0.020394,3,5784,28361236,src-8edc505f253c,computed_from_canonical_electoral_rows
parties.IN.SJP_R,assembly,AcGenApr2007,uttar-pradesh,2007,0,0.016157,9,8428,52163417,src-5230abac31bb,computed_from_canonical_electoral_rows
parties.IN.SJP_R,assembly,AcGenDec2002,gujarat,2002,0,0.050835,3,10395,20448692,src-fd5fcb61c787,computed_from_canonical_electoral_rows
parties.IN.SJP_R,assembly,AcGenDec2003,chhattisgarh,2003,0,0.007034,3,679,9653571,src-e54f471501ac,computed_from_canonical_electoral_rows
parties.IN.SJP_R,assembly,AcGenDec2003,delhi,2003,0,0.020187,4,911,4512872,src-731874b4f970,computed_from_canonical_electoral_rows
parties.IN.SJP_R,assembly,AcGenDec2007,gujarat,2007,0,0.003379,1,726,21485372,src-542153f504f1,computed_from_canonical_electoral_rows
parties.IN.SJP_R,assembly,AcGenFeb1995,gujarat,1995,0,0.098592,31,17794,18048194,src-d032a31fc06c,computed_from_canonical_electoral_rows
parties.IN.SJP_R,assembly,AcGenFeb1995,manipur,1995,0,0.627768,6,7194,1145965,src-dbe5e5b8729b,computed_from_canonical_electoral_rows
parties.IN.SJP_R,assembly,AcGenFeb1997,punjab,1997,0,0.024568,6,2528,10289814,src-1b31fb6cca29,computed_from_canonical_electoral_rows
parties.IN.SJP_R,assembly,AcGenFeb1998,himachal-pradesh,1998,0,0.003567,1,91,2551369,src-17da38ffa757,computed_from_canonical_electoral_rows
parties.IN.SJP_R,assembly,AcGenFeb2000,bihar,2000,0,0.206454,7,76489,37048920,src-3c76417b04b0,computed_from_canonical_electoral_rows
parties.IN.SJP_R,assembly,AcGenFeb2000,haryana,2000,0,0.033113,2,2534,7652560,src-755a37da21a2,computed_from_canonical_electoral_rows
parties.IN.SJP_R,assembly,AcGenFeb2000,odisha,2000,0,0.021601,4,3051,14124469,src-c03df2072e66,computed_from_canonical_electoral_rows
parties.IN.SJP_R,assembly,AcGenFeb2002,manipur,2002,0,0.012574,1,166,1320165,src-f93a139da605,computed_from_canonical_electoral_rows
parties.IN.SJP_R,assembly,AcGenFeb2002,punjab,2002,0,0.015946,3,1640,10284686,src-fb26420035f0,computed_from_canonical_electoral_rows
parties.IN.SJP_R,assembly,AcGenFeb2002,uttar-pradesh,2002,1,0.243308,21,130536,53650610,src-183b4a86ce1d,computed_from_canonical_electoral_rows
parties.IN.SJP_R,assembly,AcGenFeb2002,uttarakhand,2002,0,0.095859,6,2743,2861492,src-8f2cc56878d2,computed_from_canonical_electoral_rows
parties.IN.SJP_R,assembly,AcGenFeb2003,himachal-pradesh,2003,0,0.024443,1,746,3052002,src-7d6399c74294,computed_from_canonical_electoral_rows
parties.IN.SJP_R,assembly,AcGenFeb2005,bihar,2005,0,0.247106,31,60528,24494763,src-4f2938c732e7,computed_from_canonical_electoral_rows
parties.IN.SJP_R,assembly,AcGenFeb2005,jharkhand,2005,0,0.035986,4,3645,10128820,src-ac56637e266e,computed_from_canonical_electoral_rows
parties.IN.SJP_R,assembly,AcGenFeb2007,uttarakhand,2007,0,0.020566,4,776,3773300,src-48e68e28ee85,computed_from_canonical_electoral_rows
parties.IN.SJP_R,assembly,AcGenFeb2012,uttar-pradesh,2012,0,0.022184,14,16822,75830976,src-5c0c9c3de1ed,computed_from_canonical_electoral_rows
parties.IN.SJP_R,assembly,AcGenJan2007,punjab,2007,0,0.008448,1,1068,12641706,src-eec71199419f,computed_from_canonical_electoral_rows
parties.IN.SJP_R,assembly,AcGenMar1995,bihar,1995,0,0.723036,123,249889,34561054,src-b65b6ec9f54a,computed_from_canonical_electoral_rows
parties.IN.SJP_R,assembly,AcGenMar1995,maharashtra,1995,0,0.002308,1,889,38524263,src-b96bca4d5290,computed_from_canonical_electoral_rows
parties.IN.SJP_R,assembly,AcGenMar1995,odisha,1995,0,1.361435,59,215311,15815009,src-ef2fd78befd5,computed_from_canonical_electoral_rows
parties.IN.SJP_R,assembly,AcGenMar2012,goa,2012,0,0.128172,5,1088,848861,src-02d2060701af,computed_from_canonical_electoral_rows
parties.IN.SJP_R,assembly,AcGenMay2001,assam,2001,0,0.022035,8,2345,10641987,src-ff8f98360b1b,computed_from_canonical_electoral_rows
parties.IN.SJP_R,assembly,AcGenMay2001,kerala,2001,0,0.001633,1,257,15736923,src-99bc11843e59,computed_from_canonical_electoral_rows
parties.IN.SJP_R,assembly,AcGenMay2001,west-bengal,2001,0,0.011729,3,4296,36626099,src-06ef30dd9958,computed_from_canonical_electoral_rows
parties.IN.SJP_R,assembly,AcGenMay2011,west-bengal,2011,0,0.000386,1,184,47638132,src-0e8c48e664a9,computed_from_canonical_electoral_rows
parties.IN.SJP_R,assembly,AcGenNov1998,delhi,1998,0,0.035915,9,1468,4087426,src-6c33137ae640,computed_from_canonical_electoral_rows
parties.IN.SJP_R,assembly,AcGenNov1998,madhya-pradesh,1998,0,0.040172,12,10667,26553385,src-9e1d103bc77f,computed_from_canonical_electoral_rows
parties.IN.SJP_R,assembly,AcGenNov1998,rajasthan,1998,0,0.037871,3,7133,18834911,src-ee56712946b8,computed_from_canonical_electoral_rows
parties.IN.SJP_R,assembly,AcGenNov2003,madhya-pradesh,2003,0,0.011459,2,2922,25500290,src-6e6cad8b2a5a,computed_from_canonical_electoral_rows
parties.IN.SJP_R,assembly,AcGenNov2005,bihar,2005,0,0.051059,8,12026,23553000,src-4f2938c732e7,computed_from_canonical_electoral_rows
parties.IN.SJP_R,assembly,AcGenNov2008,chhattisgarh,2008,0,0.005863,1,630,10745187,src-9cb115100603,computed_from_canonical_electoral_rows
parties.IN.SJP_R,assembly,AcGenNov2010,bihar,2010,0,0.212901,45,61866,29058604,src-e303c6d8e9fb,computed_from_canonical_electoral_rows
parties.IN.SJP_R,assembly,AcGenOct2004,maharashtra,2004,0,0.001131,1,473,41829645,src-071f67ad16c1,computed_from_canonical_electoral_rows
parties.IN.SJP_R,assembly,AcGenSep1996,uttar-pradesh,1996,1,0.587653,77,325787,55438666,src-acb75d0ef1ff,computed_from_canonical_electoral_rows
parties.IN.SJP_R,parliament,LsGenFeb1998,andhra-pradesh,1998,0,0.017878,2,5703,31898911,src-7e1f7d152977,computed_from_canonical_electoral_rows
parties.IN.SJP_R,parliament,LsGenFeb1998,bihar,1998,0,1.146174,2,428376,37374416,src-7e1f7d152977,computed_from_canonical_electoral_rows
parties.IN.SJP_R,parliament,LsGenFeb1998,chandigarh,1998,0,14.56915,1,41195,282755,src-7e1f7d152977,computed_from_canonical_electoral_rows
parties.IN.SJP_R,parliament,LsGenFeb1998,delhi,1998,0,0.083162,1,3507,4217082,src-7e1f7d152977,computed_from_canonical_electoral_rows
parties.IN.SJP_R,parliament,LsGenFeb1998,haryana,1998,0,5.327584,5,402382,7552804,src-7e1f7d152977,computed_from_canonical_electoral_rows
parties.IN.SJP_R,parliament,LsGenFeb1998,madhya-pradesh,1998,0,0.015626,1,4208,26930007,src-7e1f7d152977,computed_from_canonical_electoral_rows
parties.IN.SJP_R,parliament,LsGenFeb1998,maharashtra,1998,0,0.021532,1,6781,31492290,src-7e1f7d152977,computed_from_canonical_electoral_rows
parties.IN.SJP_R,parliament,LsGenFeb1998,odisha,1998,0,0.061178,2,8165,13346272,src-7e1f7d152977,computed_from_canonical_electoral_rows
parties.IN.SJP_R,parliament,LsGenFeb1998,rajasthan,1998,0,0.067698,2,11949,17650528,src-7e1f7d152977,computed_from_canonical_electoral_rows
parties.IN.SJP_R,parliament,LsGenFeb1998,uttar-pradesh,1998,1,0.466677,1,260544,55829673,src-7e1f7d152977,computed_from_canonical_electoral_rows
parties.IN.SJP_R,parliament,LsGenFeb1998,west-bengal,1998,0,0.022652,2,8273,36522326,src-7e1f7d152977,computed_from_canonical_electoral_rows
parties.IN.SJP_R,parliament,LsGenMay2004,bihar,2004,0,0.110306,3,32352,29329444,src-6e952de88bcd,computed_from_canonical_electoral_rows
parties.IN.SJP_R,parliament,LsGenMay2004,delhi,2004,0,0.009356,1,386,4125832,src-6e952de88bcd,computed_from_canonical_electoral_rows
parties.IN.SJP_R,parliament,LsGenMay2004,jammu-and-kashmir,2004,0,0.146829,1,3288,2239342,src-6e952de88bcd,computed_from_canonical_electoral_rows
parties.IN.SJP_R,parliament,LsGenMay2004,punjab,2004,0,0.073428,1,7511,10229072,src-6e952de88bcd,computed_from_canonical_electoral_rows
parties.IN.SJP_R,parliament,LsGenMay2004,rajasthan,2004,0,0.041743,1,7235,17332448,src-6e952de88bcd,computed_from_canonical_electoral_rows
parties.IN.SJP_R,parliament,LsGenMay2004,uttar-pradesh,2004,1,0.50979,2,271563,53269616,src-6e952de88bcd,computed_from_canonical_electoral_rows
parties.IN.SJP_R,parliament,LsGenMay2004,west-bengal,2004,0,0.040678,1,15051,37000233,src-6e952de88bcd,computed_from_canonical_electoral_rows
parties.IN.SJP_R,parliament,LsGenMay2009,bihar,2009,0,0.086606,4,20987,24232597,src-9be18d311190,computed_from_canonical_electoral_rows
parties.IN.SJP_R,parliament,LsGenMay2009,delhi,2009,0,0.005997,1,345,5753047,src-9be18d311190,computed_from_canonical_electoral_rows
parties.IN.SJP_R,parliament,LsGenMay2009,gujarat,2009,0,0.010359,1,1810,17472923,src-9be18d311190,computed_from_canonical_electoral_rows
parties.IN.SJP_R,parliament,LsGenMay2009,telangana,2009,0,0.015466,1,2603,16830206,src-9be18d311190,computed_from_canonical_electoral_rows
parties.IN.SJP_R,parliament,LsGenMay2009,uttar-pradesh,2009,0,0.007844,2,4346,55407107,src-9be18d311190,computed_from_canonical_electoral_rows
parties.IN.SJP_R,parliament,LsGenMay2014,bihar,2014,0,0.156457,11,56145,35885332,src-85c74b162cce,computed_from_canonical_electoral_rows
parties.IN.SJP_R,parliament,LsGenMay2014,delhi,2014,0,0.004775,1,395,8271766,src-85c74b162cce,computed_from_canonical_electoral_rows
parties.IN.SJP_R,parliament,LsGenMay2014,goa,2014,0,0.393635,1,3216,817000,src-85c74b162cce,computed_from_canonical_electoral_rows
parties.IN.SJP_R,parliament,LsGenOct1999,bihar,1999,0,0.06601,6,23534,35652429,src-84efcb6e2cc4,computed_from_canonical_electoral_rows
parties.IN.SJP_R,parliament,LsGenOct1999,jammu-and-kashmir,1999,0,0.65416,4,10274,1570564,src-84efcb6e2cc4,computed_from_canonical_electoral_rows
parties.IN.SJP_R,parliament,LsGenOct1999,madhya-pradesh,1999,0,0.054849,2,13908,25356859,src-84efcb6e2cc4,computed_from_canonical_electoral_rows
parties.IN.SJP_R,parliament,LsGenOct1999,uttar-pradesh,1999,1,0.459293,2,249621,54348992,src-84efcb6e2cc4,computed_from_canonical_electoral_rows
parties.IN.SJSMP,parliament,LsGenJun2024,madhya-pradesh,2024,0,0.003136,1,1191,37972368,src-bfb4e7fb9785,computed_from_canonical_electoral_rows
parties.IN.SJVP,parliament,LsGenJun2024,punjab,2024,0,0.011888,2,1610,13542849,src-bfb4e7fb9785,computed_from_canonical_electoral_rows
parties.IN.SKJLP,parliament,LsGenJun2024,telangana,2024,0,0.006009,2,1324,22031832,src-bfb4e7fb9785,computed_from_canonical_electoral_rows
parties.IN.SKM,assembly,AcGenApr2014,sikkim,2014,10,40.800179,32,126024,308881,src-3f9d4daf9289,computed_from_canonical_electoral_rows
parties.IN.SKM,assembly,AcGenApr2019,sikkim,2019,17,47.025597,32,165508,351953,src-ba7cd29cfe91,computed_from_canonical_electoral_rows
parties.IN.SKM,assembly,AcGenJun2024,sikkim,2024,31,58.382338,32,225068,385507,src-7678c0c320bf,computed_from_canonical_electoral_rows
parties.IN.SKM,parliament,LsGenJun2024,sikkim,2024,1,42.31481,1,164396,388507,src-bfb4e7fb9785,computed_from_canonical_electoral_rows
parties.IN.SKM,parliament,LsGenMay2014,sikkim,2014,0,39.472177,1,121956,308967,src-85c74b162cce,computed_from_canonical_electoral_rows
parties.IN.SKM,parliament,LsGenMay2019,sikkim,2019,1,47.455266,1,166922,351746,src-8beec592f488,computed_from_canonical_electoral_rows
parties.IN.SKPP,parliament,LsGenJun2024,sikkim,2024,0,1.235242,1,4799,388507,src-bfb4e7fb9785,computed_from_canonical_electoral_rows
parties.IN.SLDP,parliament,LsGenJun2024,punjab,2024,0,0.007709,1,1044,13542849,src-bfb4e7fb9785,computed_from_canonical_electoral_rows
parties.IN.SMARTIP,parliament,LsGenJun2024,madhya-pradesh,2024,0,0.00661,1,2510,37972368,src-bfb4e7fb9785,computed_from_canonical_electoral_rows
parties.IN.SMBSP,parliament,LsGenJun2024,haryana,2024,0,0.005782,1,756,13075630,src-bfb4e7fb9785,computed_from_canonical_electoral_rows
parties.IN.SMBSP,parliament,LsGenJun2024,uttar-pradesh,2024,0,0.000745,1,656,87997543,src-bfb4e7fb9785,computed_from_canonical_electoral_rows
parties.IN.SMFB,assembly,AcGenOct2019,maharashtra,2019,0,0.002718,4,1499,55149929,src-558e9e7bac87,computed_from_canonical_electoral_rows
parties.IN.SMFB,parliament,LsGenMay2019,andhra-pradesh,2019,0,0.006665,1,2107,31612534,src-8beec592f488,computed_from_canonical_electoral_rows
parties.IN.SMFB,parliament,LsGenMay2019,karnataka,2019,0,0.009667,1,3397,35138682,src-8beec592f488,computed_from_canonical_electoral_rows
parties.IN.SMFB,parliament,LsGenMay2019,kerala,2019,0,0.004572,1,932,20385216,src-8beec592f488,computed_from_canonical_electoral_rows
parties.IN.SMFB,parliament,LsGenMay2019,maharashtra,2019,0,0.003948,1,2134,54054245,src-8beec592f488,computed_from_canonical_electoral_rows
parties.IN.SMFB,parliament,LsGenMay2019,tamil-nadu,2019,0,0.009322,1,4044,43383467,src-8beec592f488,computed_from_canonical_electoral_rows
parties.IN.SMFB,parliament,LsGenMay2019,telangana,2019,0,0.031985,6,5963,18642895,src-8beec592f488,computed_from_canonical_electoral_rows
parties.IN.SMJDRP,parliament,LsGenJun2024,bihar,2024,0,0.025641,1,11149,43480859,src-bfb4e7fb9785,computed_from_canonical_electoral_rows
parties.IN.SMJDRP,parliament,LsGenJun2024,uttar-pradesh,2024,0,0.008039,4,7074,87997543,src-bfb4e7fb9785,computed_from_canonical_electoral_rows
parties.IN.SMJSKTP,parliament,LsGenJun2024,bihar,2024,0,0.067236,3,29235,43480859,src-bfb4e7fb9785,computed_from_canonical_electoral_rows
parties.IN.SMJSNGP,parliament,LsGenJun2024,punjab,2024,0,0.003094,1,419,13542849,src-bfb4e7fb9785,computed_from_canonical_electoral_rows
parties.IN.SMJVKP,parliament,LsGenJun2024,delhi,2024,0,0.019958,2,1785,8943585,src-bfb4e7fb9785,computed_from_canonical_electoral_rows
parties.IN.SMJVKP,parliament,LsGenJun2024,karnataka,2024,0,0.000896,1,348,38835377,src-bfb4e7fb9785,computed_from_canonical_electoral_rows
parties.IN.SMJVKP,parliament,LsGenJun2024,maharashtra,2024,0,0.000707,1,405,57248402,src-bfb4e7fb9785,computed_from_canonical_electoral_rows
parties.IN.SMJVKP,parliament,LsGenJun2024,uttar-pradesh,2024,0,0.004358,2,3835,87997543,src-bfb4e7fb9785,computed_from_canonical_electoral_rows
parties.IN.SMJWDLKPRS,parliament,LsGenJun2024,bihar,2024,0,0.004324,1,1880,43480859,src-bfb4e7fb9785,computed_from_canonical_electoral_rows
parties.IN.SMK,assembly,AcGenMay2016,tamil-nadu,2016,0,0.003923,6,1695,43205158,src-980ece2fb2f9,computed_from_canonical_electoral_rows
parties.IN.SMKNK,parliament,LsGenJun2024,tamil-nadu,2024,0,0.02054,7,8990,43769106,src-bfb4e7fb9785,computed_from_canonical_electoral_rows
parties.IN.SMKP,parliament,LsGenJun2024,uttar-pradesh,2024,0,0.005966,3,5250,87997543,src-bfb4e7fb9785,computed_from_canonical_electoral_rows
parties.IN.SMNKJP,parliament,LsGenJun2024,maharashtra,2024,0,0.117687,5,67374,57248402,src-bfb4e7fb9785,computed_from_canonical_electoral_rows
parties.IN.SMSSMJP,parliament,LsGenJun2024,haryana,2024,0,0.022209,1,2904,13075630,src-bfb4e7fb9785,computed_from_canonical_electoral_rows
parties.IN.SNHRABHRTP,parliament,LsGenJun2024,punjab,2024,0,0.01544,1,2091,13542849,src-bfb4e7fb9785,computed_from_canonical_electoral_rows
parties.IN.SNS,assembly,AcGenOct2014,maharashtra,2014,0,0.000244,1,129,52901326,src-02161604057c,computed_from_canonical_electoral_rows
parties.IN.SNYGWDIP,parliament,LsGenJun2024,uttar-pradesh,2024,0,0.001282,1,1128,87997543,src-bfb4e7fb9785,computed_from_canonical_electoral_rows
parties.IN.SOC,assembly,AcGenFeb1962,gujarat,1962,0,0.026168,2,1362,5204825,src-e3bfe1902b4e,computed_from_canonical_electoral_rows
parties.IN.SOC,assembly,AcGenFeb1962,maharashtra,1962,1,0.499385,14,54764,10966279,src-a6ca5a69db75,computed_from_canonical_electoral_rows
parties.IN.SOC,parliament,LsGenFeb1962,assam,1962,0,2.885652,2,72006,2495311,src-f28d937e57b8,computed_from_canonical_electoral_rows
parties.IN.SOC,parliament,LsGenFeb1962,bihar,1962,1,6.115716,24,608284,9946244,src-f28d937e57b8,computed_from_canonical_electoral_rows
parties.IN.SOC,parliament,LsGenFeb1962,gujarat,1962,0,0.048859,1,2581,5282558,src-f28d937e57b8,computed_from_canonical_electoral_rows
parties.IN.SOC,parliament,LsGenFeb1962,madhya-pradesh,1962,1,5.288976,14,354595,6704417,src-f28d937e57b8,computed_from_canonical_electoral_rows
parties.IN.SOC,parliament,LsGenFeb1962,manipur,1962,1,26.295881,2,69586,264627,src-f28d937e57b8,computed_from_canonical_electoral_rows
parties.IN.SOC,parliament,LsGenFeb1962,odisha,1962,1,2.67313,3,52633,1968965,src-f28d937e57b8,computed_from_canonical_electoral_rows
parties.IN.SOC,parliament,LsGenFeb1962,punjab,1962,1,2.245463,1,152369,6785637,src-f28d937e57b8,computed_from_canonical_electoral_rows
parties.IN.SOC,parliament,LsGenFeb1962,rajasthan,1962,0,3.693911,6,191823,5192952,src-f28d937e57b8,computed_from_canonical_electoral_rows
parties.IN.SOC,parliament,LsGenFeb1962,tamil-nadu,1962,0,0.362982,2,45097,12424036,src-f28d937e57b8,computed_from_canonical_electoral_rows
parties.IN.SOC,parliament,LsGenFeb1962,uttar-pradesh,1962,1,8.636874,51,1546869,17910056,src-f28d937e57b8,computed_from_canonical_electoral_rows
parties.IN.SOC,parliament,LsGenFeb1962,west-bengal,1962,0,0.036514,1,3554,9733184,src-f28d937e57b8,computed_from_canonical_electoral_rows
parties.IN.SOLI,assembly,AcGenFeb1995,gujarat,1995,0,0.001502,1,271,18048194,src-d032a31fc06c,computed_from_canonical_electoral_rows
parties.IN.SOP,assembly,AcGenFeb1974,odisha,1974,2,1.770297,17,101789,5749825,src-2067d9d88f92,computed_from_canonical_electoral_rows
parties.IN.SOP,assembly,AcGenFeb1974,uttar-pradesh,1974,5,2.897796,226,795770,27461219,src-94d607058787,computed_from_canonical_electoral_rows
parties.IN.SOP,assembly,AcGenFeb1990,madhya-pradesh,1990,0,0.001328,1,264,19876841,src-8b743f01b7a6,computed_from_canonical_electoral_rows
parties.IN.SOP,assembly,AcGenFeb1990,rajasthan,1990,0,0.077984,2,11564,14828623,src-4b69e709f7aa,computed_from_canonical_electoral_rows
parties.IN.SOP,assembly,AcGenMar1971,tamil-nadu,1971,0,0.237935,2,37491,15756801,src-f4d9506c4aec,computed_from_canonical_electoral_rows
parties.IN.SOP,assembly,AcGenMar1972,gujarat,1972,0,0.722182,15,50009,6924709,src-059813a80709,computed_from_canonical_electoral_rows
parties.IN.SOP,assembly,AcGenMar1972,maharashtra,1972,3,4.580676,52,693797,15146171,src-4bea2515fd9d,computed_from_canonical_electoral_rows
parties.IN.SOP,assembly,AcGenNov1989,uttar-pradesh,1989,0,0.005549,6,2161,38946128,src-a4526341e90d,computed_from_canonical_electoral_rows
parties.IN.SOP,assembly,AcGenNov1993,uttar-pradesh,1993,0,0.001325,3,662,49966339,src-d72503dc3f96,computed_from_canonical_electoral_rows
parties.IN.SOP,parliament,LsGenNov1989,uttar-pradesh,1989,0,0.031862,4,12430,39011842,src-7011f3395a15,computed_from_canonical_electoral_rows
parties.IN.SOP_L,assembly,AcGenFeb1990,bihar,1990,1,0.342667,47,109871,32063503,src-45e29dbc0a0b,computed_from_canonical_electoral_rows
parties.IN.SOP_L,assembly,AcGenFeb1990,gujarat,1990,0,0.013259,2,1682,12685977,src-f02858df5f42,computed_from_canonical_electoral_rows
