state,event,constituency_no,constituency_name,n_oracles_present,n_oracles_agreeing_party,n_oracles_agreeing_candidate,yen_gov_winner_party_id,yen_gov_winner_candidate_name,yen_gov_winner_votes,other_sources,party_id_alliance,verdict_party,verdict_candidate,verdict,curator_note,curator_source_id
tamil-nadu,AcGenMay2026,118,COIMBATORE (NORTH),2,2,2,parties.IN.TVK,V. Sampathkumar,92500,thecont1-state:parties.IN.TVK:V. SAMPATHKUMAR:92500,,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,119,THONDAMUTHUR,2,2,2,parties.IN.AIADMK,S.p.velumani,93316,thecont1-state:parties.IN.AIADMK:S.P.VELUMANI:93316,AIADMK+,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,120,COIMBATORE (SOUTH),2,2,2,parties.IN.DMK,V Senthilbalaji,59724,thecont1-state:parties.IN.DMK:V SENTHILBALAJI:59724,SPA,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,121,SINGANALLUR,2,2,2,parties.IN.TVK,K.s.sri Giri Prasath,84163,thecont1-state:parties.IN.TVK:K.S.SRI GIRI PRASATH:84163,,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,122,KINATHUKADAVU,2,2,2,parties.IN.TVK,Vignesh K,99950,thecont1-state:parties.IN.TVK:VIGNESH K:99950,,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,123,POLLACHI,2,2,2,parties.IN.DMK,K. Nithyanandhan,62013,thecont1-state:parties.IN.DMK:K. NITHYANANDHAN:62013,SPA,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,124,VALPARAI (SC),2,2,2,parties.IN.DMK,Kutty (alias) Sudhakar. A,54671,thecont1-state:parties.IN.DMK:KUTTY (ALIAS) SUDHAKAR. A:54671,SPA,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,125,UDUMALAIPETTAI,2,2,2,parties.IN.DMK,Jayakumar M.,68549,thecont1-state:parties.IN.DMK:JAYAKUMAR M.:68549,SPA,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,126,MADATHUKULAM,2,2,2,parties.IN.DMK,R Jayaramakrishnan,70458,thecont1-state:parties.IN.DMK:R JAYARAMAKRISHNAN:70458,SPA,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,127,PALANI,2,2,2,parties.IN.AIADMK,Ravimanoharan. K,66986,thecont1-state:parties.IN.AIADMK:RAVIMANOHARAN. K:66986,AIADMK+,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,128,ODDANCHATRAM,2,2,2,parties.IN.DMK,Sakkarapani. R,93099,thecont1-state:parties.IN.DMK:SAKKARAPANI. R:93099,SPA,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,129,ATHOOR,2,2,2,parties.IN.DMK,I. Periasamy,106240,thecont1-state:parties.IN.DMK:I. PERIASAMY:106240,SPA,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,130,NILAKKOTTAI (SC),2,2,2,parties.IN.TVK,Ayyanar.r,68580,thecont1-state:parties.IN.TVK:AYYANAR.R:68580,,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,131,NATHAM,2,2,2,parties.IN.AIADMK,Natham Viswanathan R,85708,thecont1-state:parties.IN.AIADMK:NATHAM VISWANATHAN R:85708,AIADMK+,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,132,DINDIGUL,2,2,2,parties.IN.DMK,Senthilkumar. I.p,74489,thecont1-state:parties.IN.DMK:SENTHILKUMAR. I.P:74489,SPA,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,133,VEDASANDUR,2,2,2,parties.IN.DMK,Saminathan. T,84948,thecont1-state:parties.IN.DMK:SAMINATHAN. T:84948,SPA,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,134,ARAVAKURICHI,2,2,2,parties.IN.DMK,Elango. R,70827,thecont1-state:parties.IN.DMK:ELANGO. R:70827,SPA,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,135,KARUR,2,2,2,parties.IN.AIADMK,M.r. Vijayabhaskar,71542,thecont1-state:parties.IN.AIADMK:M.R. VIJAYABHASKAR:71542,AIADMK+,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,136,KRISHNARAYAPURAM (SC),2,2,2,parties.IN.TVK,Sathya. M,62378,thecont1-state:parties.IN.TVK:SATHYA. M:62378,,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,137,KULITHALAI,2,2,2,parties.IN.DMK,Suriyanur. A. Chandran,68138,thecont1-state:parties.IN.DMK:SURIYANUR. A. CHANDRAN:68138,SPA,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,138,MANAPPARAI,2,2,2,parties.IN.TVK,R. Kathiravan,83041,thecont1-state:parties.IN.TVK:R. KATHIRAVAN:83041,,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,139,SRIRANGAM,2,2,2,parties.IN.TVK,Ramesh,103235,thecont1-state:parties.IN.TVK:RAMESH:103235,,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,140,TIRUCHIRAPPALLI (WEST),2,2,2,parties.IN.DMK,K.n.nehru,88235,thecont1-state:parties.IN.DMK:K.N.NEHRU:88235,SPA,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,141,TIRUCHIRAPPALLI (EAST),2,2,2,parties.IN.TVK,C. Joseph Vijay,91381,thecont1-state:parties.IN.TVK:C. JOSEPH VIJAY:91381,,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,142,THIRUVERUMBUR,2,2,2,parties.IN.TVK,Vijayakumar (a) Navalpattu S. Viji,89837,thecont1-state:parties.IN.TVK:VIJAYAKUMAR (A) NAVALPATTU S. VIJI:89837,,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,143,LALGUDI,2,2,2,parties.IN.AIADMK,Leemarose Martin,60795,thecont1-state:parties.IN.AIADMK:LEEMAROSE MARTIN:60795,AIADMK+,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,144,MANACHANALLUR,2,2,2,parties.IN.DMK,Kathiravan. S,81447,thecont1-state:parties.IN.DMK:KATHIRAVAN. S:81447,SPA,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,145,MUSIRI,2,2,2,parties.IN.TVK,M.vignesh,71281,thecont1-state:parties.IN.TVK:M.VIGNESH:71281,,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,146,THURAIYUR (SC),2,2,2,parties.IN.TVK,Ravisankar.m,66263,thecont1-state:parties.IN.TVK:RAVISANKAR.M:66263,,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,147,PERAMBALUR (SC),2,2,2,parties.IN.TVK,Sivakumar. K,90882,thecont1-state:parties.IN.TVK:SIVAKUMAR. K:90882,,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,148,KUNNAM,2,2,2,parties.IN.DMK,Sivasankar. S.s,87237,thecont1-state:parties.IN.DMK:SIVASANKAR. S.S:87237,SPA,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,149,ARIYALUR,2,2,2,parties.IN.AIADMK,Rajendran S,95219,thecont1-state:parties.IN.AIADMK:RAJENDRAN S:95219,AIADMK+,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,150,JAYANKONDAM,2,2,2,parties.IN.PMK,Vaithilingam G.,88992,thecont1-state:parties.IN.PMK:VAITHILINGAM G.:88992,NDA,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,151,TITTAKUDI (SC),2,2,2,parties.IN.DMK,Ganesan C.v,63106,thecont1-state:parties.IN.DMK:GANESAN C.V:63106,SPA,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,152,VRIDDHACHALAM,2,2,2,parties.IN.DMDK,Premallatha Vijayakant,69351,thecont1-state:parties.IN.DMDK:PREMALLATHA VIJAYAKANT:69351,AIADMK+,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,153,NEYVELI,2,2,2,parties.IN.AIADMK,Rajendran.r,63731,thecont1-state:parties.IN.AIADMK:RAJENDRAN.R:63731,AIADMK+,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,154,PANRUTI,2,2,2,parties.IN.AIADMK,Mohan. K,78398,thecont1-state:parties.IN.AIADMK:MOHAN. K:78398,AIADMK+,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,155,CUDDALORE,2,2,2,parties.IN.TVK,B.rajkumar,70856,thecont1-state:parties.IN.TVK:B.RAJKUMAR:70856,,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,156,KURINJIPADI,2,2,2,parties.IN.DMK,M.r.k.panneerselvam,76695,thecont1-state:parties.IN.DMK:M.R.K.PANNEERSELVAM:76695,SPA,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,157,BHUVANAGIRI,2,2,2,parties.IN.AIADMK,Arunmozhithevan . A,75707,thecont1-state:parties.IN.AIADMK:ARUNMOZHITHEVAN . A:75707,AIADMK+,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,158,CHIDAMBARAM,2,2,2,parties.IN.DMK,Thamimun Ansari. M,69739,thecont1-state:parties.IN.DMK:THAMIMUN ANSARI. M:69739,SPA,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,159,KATTUMANNARKOIL (SC),2,2,2,parties.IN.VCK,L.e. Jothimani,85179,thecont1-state:parties.IN.VCK:L.E. JOTHIMANI:85179,,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,160,SIRKAZHI (SC),2,2,2,parties.IN.DMK,Senthilselvan.r,71449,thecont1-state:parties.IN.DMK:SENTHILSELVAN.R:71449,SPA,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,161,MAYILADUTHURAI,2,2,2,parties.IN.INC,Jamal Mohamed Younoos. Y.n,68011,thecont1-state:parties.IN.INC:JAMAL MOHAMED YOUNOOS. Y.N:68011,SPA,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,162,POOMPUHAR,2,2,2,parties.IN.DMK,Nivedha M Murugan,81096,thecont1-state:parties.IN.DMK:NIVEDHA M MURUGAN:81096,SPA,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,163,NAGAPATTINAM,2,2,2,parties.IN.DMK,M.h.jawahirullah,56305,thecont1-state:parties.IN.DMK:M.H.JAWAHIRULLAH:56305,SPA,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,164,KILVELUR (SC),2,2,2,parties.IN.CPIM,Latha. T,56108,thecont1-state:parties.IN.CPIM:LATHA. T:56108,SPA,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,165,VEDARANYAM,2,2,2,parties.IN.AIADMK,Manian. O.s,59172,thecont1-state:parties.IN.AIADMK:MANIAN. O.S:59172,AIADMK+,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,166,THIRUTHURAIPOONDI (SC),2,2,2,parties.IN.CPI,Marimuthu.k,74062,thecont1-state:parties.IN.CPI:MARIMUTHU.K:74062,SPA,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,167,MANNARGUDI,2,2,2,parties.IN.UNK,Kamaraj. S,68416,thecont1-state:parties.IN.UNK:KAMARAJ. S:68416,,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,168,THIRUVARUR,2,2,2,parties.IN.DMK,Kalaivanan Poondi K,93408,thecont1-state:parties.IN.DMK:KALAIVANAN POONDI K:93408,SPA,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,169,NANNILAM,2,2,2,parties.IN.AIADMK,Kamaraj. R,103462,thecont1-state:parties.IN.AIADMK:KAMARAJ. R:103462,AIADMK+,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,170,THIRUVIDAIMARUDUR (SC),2,2,2,parties.IN.DMK,Govi.chezhiaan,79951,thecont1-state:parties.IN.DMK:GOVI.CHEZHIAAN:79951,SPA,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,171,KUMBAKONAM,2,2,2,parties.IN.TVK,Vinoth,78650,thecont1-state:parties.IN.TVK:VINOTH:78650,,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,172,PAPANASAM,2,2,2,parties.IN.IUML,A.m. Shahjahan,69284,thecont1-state:parties.IN.IUML:A.M. SHAHJAHAN:69284,,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,173,THIRUVAIYARU,2,2,2,parties.IN.DMK,Durai. Chandrasekaran,80425,thecont1-state:parties.IN.DMK:DURAI. CHANDRASEKARAN:80425,SPA,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,174,THANJAVUR,2,2,2,parties.IN.TVK,R. Vijaysaravanan,87705,thecont1-state:parties.IN.TVK:R. VIJAYSARAVANAN:87705,,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,175,ORATHANADU,2,2,2,parties.IN.DMK,R. Vaithilingam,86759,thecont1-state:parties.IN.DMK:R. VAITHILINGAM:86759,SPA,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,176,PATTUKKOTTAI,2,2,2,parties.IN.DMK,Annadurai K,65963,thecont1-state:parties.IN.DMK:ANNADURAI K:65963,SPA,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,177,PERAVURANI,2,2,2,parties.IN.DMK,Ashokkumar. N,60919,thecont1-state:parties.IN.DMK:ASHOKKUMAR. N:60919,SPA,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,178,GANDHARVAKOTTAI (SC),2,2,2,parties.IN.TVK,N. Subramanian,58795,thecont1-state:parties.IN.TVK:N. SUBRAMANIAN:58795,,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,179,VIRALIMALAI,2,2,2,parties.IN.AIADMK,Vijayabaskar. C,105773,thecont1-state:parties.IN.AIADMK:VIJAYABASKAR. C:105773,AIADMK+,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,180,PUDUKKOTTAI,2,2,2,parties.IN.DMK,V. Muthuraja,66825,thecont1-state:parties.IN.DMK:V. MUTHURAJA:66825,SPA,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,181,THIRUMAYAM,2,2,2,parties.IN.DMK,Regupathy.s,58201,thecont1-state:parties.IN.DMK:REGUPATHY.S:58201,SPA,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,182,ALANGUDI,2,2,2,parties.IN.DMK,Siva.v.meyyanathan,64929,thecont1-state:parties.IN.DMK:SIVA.V.MEYYANATHAN:64929,SPA,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,183,ARANTHANGI,2,2,2,parties.IN.TVK,Mohamed Farvas. J,73244,thecont1-state:parties.IN.TVK:MOHAMED FARVAS. J:73244,,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,184,KARAIKUDI,2,2,2,parties.IN.TVK,Dr.prabhu. Tk,101358,thecont1-state:parties.IN.TVK:DR.PRABHU. TK:101358,,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,185,TIRUPPATTUR,2,2,2,parties.IN.TVK,Seenivasa Sethupathy. R,83375,thecont1-state:parties.IN.TVK:SEENIVASA SETHUPATHY. R:83375,,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,186,SIVAGANGA,2,2,2,parties.IN.TVK,Kulanthai Rani A,73737,thecont1-state:parties.IN.TVK:KULANTHAI RANI A:73737,,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,187,MANAMADURAI (SC),2,2,2,parties.IN.TVK,Elangovan.d,69971,thecont1-state:parties.IN.TVK:ELANGOVAN.D:69971,,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,188,MELUR,2,2,2,parties.IN.INC,P.viswanathan,60080,thecont1-state:parties.IN.INC:P.VISWANATHAN:60080,SPA,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,189,MADURAI EAST,2,2,2,parties.IN.TVK,Karthikeyan S,118777,thecont1-state:parties.IN.TVK:KARTHIKEYAN S:118777,,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,190,SHOLAVANDAN (SC),2,2,2,parties.IN.TVK,Karuppaiah.m.v,63907,thecont1-state:parties.IN.TVK:KARUPPAIAH.M.V:63907,,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,191,MADURAI NORTH,2,2,2,parties.IN.TVK,A.kallanai,72853,thecont1-state:parties.IN.TVK:A.KALLANAI:72853,,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,192,MADURAI SOUTH,2,2,2,parties.IN.TVK,M.m.gopison,62415,thecont1-state:parties.IN.TVK:M.M.GOPISON:62415,,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,193,MADURAI CENTRAL,2,2,2,parties.IN.TVK,Madhar Badhurudeen,63414,thecont1-state:parties.IN.TVK:MADHAR BADHURUDEEN:63414,,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,194,MADURAI WEST,2,2,2,parties.IN.TVK,Thangapandi Sr,88250,thecont1-state:parties.IN.TVK:THANGAPANDI SR:88250,,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,195,THIRUPARANKUNDRAM,2,2,2,parties.IN.TVK,Nirmalkumar. R.,114316,thecont1-state:parties.IN.TVK:NIRMALKUMAR. R.:114316,,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,196,THIRUMANGALAM,2,2,2,parties.IN.DMK,Manimaran.m,88291,thecont1-state:parties.IN.DMK:MANIMARAN.M:88291,SPA,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,197,USILAMPATTI,2,2,2,parties.IN.TVK,Vijay. M,65743,thecont1-state:parties.IN.TVK:VIJAY. M:65743,,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,198,ANDIPATTI,2,2,2,parties.IN.DMK,Maharajan.a,74324,thecont1-state:parties.IN.DMK:MAHARAJAN.A:74324,SPA,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,199,PERIYAKULAM (SC),2,2,2,parties.IN.TVK,Sabari Iyngaran G.,85656,thecont1-state:parties.IN.TVK:SABARI IYNGARAN G.:85656,,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,200,BODINAYAKANUR,2,2,2,parties.IN.DMK,Panneerselvam.o,85206,thecont1-state:parties.IN.DMK:PANNEERSELVAM.O:85206,SPA,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,201,CUMBUM,2,2,2,parties.IN.TVK,Jeganathmishra Pla,85394,thecont1-state:parties.IN.TVK:JEGANATHMISHRA PLA:85394,,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,202,RAJAPALAYAM,2,2,2,parties.IN.TVK,Jegadeshwari. K,65548,thecont1-state:parties.IN.TVK:JEGADESHWARI. K:65548,,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,203,SRIVILLIPUTHUR (SC),2,2,2,parties.IN.TVK,Karthik.a,65653,thecont1-state:parties.IN.TVK:KARTHIK.A:65653,,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,204,SATTUR,2,2,2,parties.IN.DMK,Kadarkarairaj. A,62060,thecont1-state:parties.IN.DMK:KADARKARAIRAJ. A:62060,SPA,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,205,SIVAKASI,2,2,2,parties.IN.TVK,Keerthana S,68709,thecont1-state:parties.IN.TVK:KEERTHANA S:68709,,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,206,VIRUDHUNAGAR,2,2,2,parties.IN.TVK,Selvam P,63653,thecont1-state:parties.IN.TVK:SELVAM P:63653,,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,207,ARUPPUKKOTTAI,2,2,2,parties.IN.DMK,Ramachandran. K.k.s.s.r,65104,thecont1-state:parties.IN.DMK:RAMACHANDRAN. K.K.S.S.R:65104,SPA,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,208,TIRUCHULI,2,2,2,parties.IN.DMK,Thangam Thenarasu,75085,thecont1-state:parties.IN.DMK:THANGAM THENARASU:75085,SPA,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,209,PARAMAKUDI (SC),2,2,2,parties.IN.DMK,Advocate. Kathiravan. K.k,59161,thecont1-state:parties.IN.DMK:ADVOCATE. KATHIRAVAN. K.K:59161,SPA,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,210,TIRUVADANAI,2,2,2,parties.IN.TVK,Rajeev,69551,thecont1-state:parties.IN.TVK:RAJEEV:69551,,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,211,RAMANATHAPURAM,2,2,2,parties.IN.DMK,Katharbatcha Muthuramalingam,89137,thecont1-state:parties.IN.DMK:KATHARBATCHA MUTHURAMALINGAM:89137,SPA,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,212,MUDHUKULATHUR,2,2,2,parties.IN.DMK,R.s.rajakannappan,68003,thecont1-state:parties.IN.DMK:R.S.RAJAKANNAPPAN:68003,SPA,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,213,VILATHIKULAM,2,2,2,parties.IN.DMK,Markandayan G V,58395,thecont1-state:parties.IN.DMK:MARKANDAYAN G V:58395,SPA,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,214,THOOTHUKKUDI,2,2,2,parties.IN.TVK,Srinath,100536,thecont1-state:parties.IN.TVK:SRINATH:100536,,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,215,TIRUCHENDUR,2,2,2,parties.IN.DMK,Anitha R. Radhakrishnan,72723,thecont1-state:parties.IN.DMK:ANITHA R. RADHAKRISHNAN:72723,SPA,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,216,SRIVAIKUNTAM,2,2,2,parties.IN.TVK,Saravanan. G,58814,thecont1-state:parties.IN.TVK:SARAVANAN. G:58814,,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,217,OTTAPIDARAM (SC),2,2,2,parties.IN.TVK,P .mathanraja,81625,thecont1-state:parties.IN.TVK:P .MATHANRAJA:81625,,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,218,KOVILPATTI,2,2,2,parties.IN.DMK,Karunanithi.k,61643,thecont1-state:parties.IN.DMK:KARUNANITHI.K:61643,SPA,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,219,SANKARANKOVIL (SC),2,2,2,parties.IN.AIADMK,Dr. Dhilipan Jaishankar,64865,thecont1-state:parties.IN.AIADMK:DR. DHILIPAN JAISHANKAR:64865,AIADMK+,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,220,VASUDEVANALLUR (SC),2,2,2,parties.IN.DMK,E. Raja,63045,thecont1-state:parties.IN.DMK:E. RAJA:63045,SPA,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,221,KADAYANALLUR,2,2,2,parties.IN.DMK,Rajendran. T. M,79832,thecont1-state:parties.IN.DMK:RAJENDRAN. T. M:79832,SPA,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,222,TENKASI,2,2,2,parties.IN.DMK,Dr.kalai Kathiravan,79699,thecont1-state:parties.IN.DMK:DR.KALAI KATHIRAVAN:79699,SPA,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,223,ALANGULAM,2,2,2,parties.IN.DMK,Paul Manoj Pandian,69170,thecont1-state:parties.IN.DMK:PAUL MANOJ PANDIAN:69170,SPA,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,224,TIRUNELVELI,2,2,2,parties.IN.TVK,Murughan.r.s.,75840,thecont1-state:parties.IN.TVK:MURUGHAN.R.S.:75840,,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,225,AMBASAMUDRAM,2,2,2,parties.IN.AIADMK,Dr.esakki Subaya,65589,thecont1-state:parties.IN.AIADMK:DR.ESAKKI SUBAYA:65589,AIADMK+,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,226,PALAYAMKOTTAI,2,2,2,parties.IN.DMK,M.abdul Wahab,79744,thecont1-state:parties.IN.DMK:M.ABDUL WAHAB:79744,SPA,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,227,NANGUNERI,2,2,2,parties.IN.TVK,Reddiarpatti V. Narayanan,74952,thecont1-state:parties.IN.TVK:REDDIARPATTI V. NARAYANAN:74952,,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,228,RADHAPURAM,2,2,2,parties.IN.TVK,Dr.sathish Christopher,69947,thecont1-state:parties.IN.TVK:DR.SATHISH CHRISTOPHER:69947,,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,229,KANNIYAKUMARI,2,2,2,parties.IN.AIADMK,Thalavai Sundaram. N,75045,thecont1-state:parties.IN.AIADMK:THALAVAI SUNDARAM. N:75045,AIADMK+,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,230,NAGERCOIL,2,2,2,parties.IN.DMK,Austin,69880,thecont1-state:parties.IN.DMK:AUSTIN:69880,SPA,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,231,COLACHAL,2,2,2,parties.IN.INC,Tharahai Cuthbert,66207,thecont1-state:parties.IN.INC:THARAHAI CUTHBERT:66207,SPA,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,232,PADMANABHAPURAM,2,2,2,parties.IN.CPIM,Chellaswamy. R,68938,thecont1-state:parties.IN.CPIM:CHELLASWAMY. R:68938,SPA,VERIFIED,VERIFIED,VERIFIED,,
tamil-nadu,AcGenMay2026,233,VILAVANCODE,2,2,2,parties.IN.INC,Praveen T.t,70755,thecont1-state:parties.IN.INC:PRAVEEN T.T:70755,SPA,VERIFIED,VERIFIED,VERIFIED,,
