layer_id,level,entity_state,entity_district,entity_city,partition_path,format,crs,simplification_algorithm,simplification_tolerance_deg,original_feature_count,retained_feature_count,unkeyed_count,unkeyed_keys_json,size_bytes,source_id,notes,delimitation_vintage
boundaries.in.panchayats.state=in_s04.district=210,panchayat,S04,210,,boundaries/in/panchayats/state=in_s04/district=210/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,262,262,0,,789286,src-a1dd899f902d,,
boundaries.in.panchayats.state=in_s04.district=211,panchayat,S04,211,,boundaries/in/panchayats/state=in_s04/district=211/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,372,372,0,,1508702,src-a1dd899f902d,,
boundaries.in.panchayats.state=in_s04.district=212,panchayat,S04,212,,boundaries/in/panchayats/state=in_s04/district=212/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,559,559,0,,1459366,src-a1dd899f902d,,
boundaries.in.panchayats.state=in_s04.district=213,panchayat,S04,213,,boundaries/in/panchayats/state=in_s04/district=213/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,534,534,0,,1597403,src-a1dd899f902d,,
boundaries.in.panchayats.state=in_s04.district=214,panchayat,S04,214,,boundaries/in/panchayats/state=in_s04/district=214/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,448,448,0,,1651437,src-a1dd899f902d,,
boundaries.in.panchayats.state=in_s04.district=215,panchayat,S04,215,,boundaries/in/panchayats/state=in_s04/district=215/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,506,506,0,,1309463,src-a1dd899f902d,,
boundaries.in.panchayats.state=in_s04.district=216,panchayat,S04,216,,boundaries/in/panchayats/state=in_s04/district=216/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,179,179,0,,599022,src-a1dd899f902d,,
boundaries.in.panchayats.state=in_s04.district=217,panchayat,S04,217,,boundaries/in/panchayats/state=in_s04/district=217/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,574,574,0,,1327112,src-a1dd899f902d,,
boundaries.in.panchayats.state=in_s04.district=218,panchayat,S04,218,,boundaries/in/panchayats/state=in_s04/district=218/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,598,598,0,,1303197,src-a1dd899f902d,,
boundaries.in.panchayats.state=in_s04.district=219,panchayat,S04,219,,boundaries/in/panchayats/state=in_s04/district=219/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,107,107,0,,270024,src-a1dd899f902d,,
boundaries.in.panchayats.state=in_s04.district=220,panchayat,S04,220,,boundaries/in/panchayats/state=in_s04/district=220/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,70,70,0,,189038,src-a1dd899f902d,,
boundaries.in.panchayats.state=in_s04.district=221,panchayat,S04,221,,boundaries/in/panchayats/state=in_s04/district=221/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,309,309,0,,1356620,src-a1dd899f902d,,
boundaries.in.panchayats.state=in_s04.district=222,panchayat,S04,222,,boundaries/in/panchayats/state=in_s04/district=222/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,416,416,0,,1065382,src-a1dd899f902d,,
boundaries.in.panchayats.state=in_s04.district=223,panchayat,S04,223,,boundaries/in/panchayats/state=in_s04/district=223/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,223,223,0,,821932,src-a1dd899f902d,,
boundaries.in.panchayats.state=in_s04.district=224,panchayat,S04,224,,boundaries/in/panchayats/state=in_s04/district=224/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,504,504,0,,1151718,src-a1dd899f902d,,
boundaries.in.panchayats.state=in_s04.district=611,panchayat,S04,611,,boundaries/in/panchayats/state=in_s04/district=611/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,141,141,0,,386348,src-a1dd899f902d,,
boundaries.in.panchayats.state=in_s05.district=551,panchayat,S05,551,,boundaries/in/panchayats/state=in_s05/district=551/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,142,142,0,,706533,src-a1dd899f902d,,
boundaries.in.panchayats.state=in_s05.district=552,panchayat,S05,552,,boundaries/in/panchayats/state=in_s05/district=552/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,88,88,0,,711345,src-a1dd899f902d,,
boundaries.in.panchayats.state=in_s06.district=438,panchayat,S06,438,,boundaries/in/panchayats/state=in_s06/district=438/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,535,535,0,,3285617,src-a1dd899f902d,,
boundaries.in.panchayats.state=in_s06.district=439,panchayat,S06,439,,boundaries/in/panchayats/state=in_s06/district=439/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,608,608,0,,2619723,src-a1dd899f902d,,
boundaries.in.panchayats.state=in_s06.district=440,panchayat,S06,440,,boundaries/in/panchayats/state=in_s06/district=440/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,382,382,0,,2043940,src-a1dd899f902d,,
boundaries.in.panchayats.state=in_s06.district=441,panchayat,S06,441,,boundaries/in/panchayats/state=in_s06/district=441/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,913,913,0,,5288523,src-a1dd899f902d,,
boundaries.in.panchayats.state=in_s06.district=442,panchayat,S06,442,,boundaries/in/panchayats/state=in_s06/district=442/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,594,594,0,,2416287,src-a1dd899f902d,,
boundaries.in.panchayats.state=in_s06.district=443,panchayat,S06,443,,boundaries/in/panchayats/state=in_s06/district=443/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,683,683,0,,3526214,src-a1dd899f902d,,
boundaries.in.panchayats.state=in_s06.district=444,panchayat,S06,444,,boundaries/in/panchayats/state=in_s06/district=444/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,111,111,0,,606938,src-a1dd899f902d,,
boundaries.in.panchayats.state=in_s06.district=445,panchayat,S06,445,,boundaries/in/panchayats/state=in_s06/district=445/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,529,529,0,,2940784,src-a1dd899f902d,,
boundaries.in.panchayats.state=in_s06.district=446,panchayat,S06,446,,boundaries/in/panchayats/state=in_s06/district=446/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,297,297,0,,1639913,src-a1dd899f902d,,
boundaries.in.panchayats.state=in_s06.district=447,panchayat,S06,447,,boundaries/in/panchayats/state=in_s06/district=447/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,504,504,0,,1938819,src-a1dd899f902d,,
boundaries.in.panchayats.state=in_s06.district=448,panchayat,S06,448,,boundaries/in/panchayats/state=in_s06/district=448/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,533,533,0,,2351045,src-a1dd899f902d,,
boundaries.in.panchayats.state=in_s06.district=449,panchayat,S06,449,,boundaries/in/panchayats/state=in_s06/district=449/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,616,616,0,,3386433,src-a1dd899f902d,,
boundaries.in.panchayats.state=in_s06.district=450,panchayat,S06,450,,boundaries/in/panchayats/state=in_s06/district=450/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,514,514,0,,2617038,src-a1dd899f902d,,
boundaries.in.panchayats.state=in_s06.district=451,panchayat,S06,451,,boundaries/in/panchayats/state=in_s06/district=451/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,578,578,0,,3208185,src-a1dd899f902d,,
boundaries.in.panchayats.state=in_s06.district=452,panchayat,S06,452,,boundaries/in/panchayats/state=in_s06/district=452/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,272,272,0,,1473821,src-a1dd899f902d,,
boundaries.in.panchayats.state=in_s06.district=453,panchayat,S06,453,,boundaries/in/panchayats/state=in_s06/district=453/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,361,361,0,,2041380,src-a1dd899f902d,,
boundaries.in.panchayats.state=in_s06.district=454,panchayat,S06,454,,boundaries/in/panchayats/state=in_s06/district=454/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,478,478,0,,2231454,src-a1dd899f902d,,
boundaries.in.panchayats.state=in_s06.district=455,panchayat,S06,455,,boundaries/in/panchayats/state=in_s06/district=455/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,477,477,0,,2818725,src-a1dd899f902d,,
boundaries.in.panchayats.state=in_s06.district=456,panchayat,S06,456,,boundaries/in/panchayats/state=in_s06/district=456/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,149,149,0,,575393,src-a1dd899f902d,,
boundaries.in.panchayats.state=in_s06.district=457,panchayat,S06,457,,boundaries/in/panchayats/state=in_s06/district=457/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,613,613,0,,2186881,src-a1dd899f902d,,
boundaries.in.panchayats.state=in_s06.district=458,panchayat,S06,458,,boundaries/in/panchayats/state=in_s06/district=458/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,494,494,0,,2187348,src-a1dd899f902d,,
boundaries.in.panchayats.state=in_s06.district=459,panchayat,S06,459,,boundaries/in/panchayats/state=in_s06/district=459/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,618,618,0,,2865776,src-a1dd899f902d,,
boundaries.in.panchayats.state=in_s06.district=460,panchayat,S06,460,,boundaries/in/panchayats/state=in_s06/district=460/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,579,579,0,,2416487,src-a1dd899f902d,,
boundaries.in.panchayats.state=in_s06.district=461,panchayat,S06,461,,boundaries/in/panchayats/state=in_s06/district=461/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,578,578,0,,2870469,src-a1dd899f902d,,
boundaries.in.panchayats.state=in_s06.district=462,panchayat,S06,462,,boundaries/in/panchayats/state=in_s06/district=462/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,398,398,0,,2519778,src-a1dd899f902d,,
boundaries.in.panchayats.state=in_s06.district=641,panchayat,S06,641,,boundaries/in/panchayats/state=in_s06/district=641/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,361,361,0,,1478271,src-a1dd899f902d,,
boundaries.in.panchayats.state=in_s06.district=668,panchayat,S06,668,,boundaries/in/panchayats/state=in_s06/district=668/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,402,402,0,,2288045,src-a1dd899f902d,,
boundaries.in.panchayats.state=in_s06.district=669,panchayat,S06,669,,boundaries/in/panchayats/state=in_s06/district=669/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,384,384,0,,1864491,src-a1dd899f902d,,
boundaries.in.panchayats.state=in_s06.district=672,panchayat,S06,672,,boundaries/in/panchayats/state=in_s06/district=672/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,396,396,0,,1686726,src-a1dd899f902d,,
boundaries.in.panchayats.state=in_s06.district=673,panchayat,S06,673,,boundaries/in/panchayats/state=in_s06/district=673/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,339,339,0,,1442880,src-a1dd899f902d,,
boundaries.in.panchayats.state=in_s06.district=674,panchayat,S06,674,,boundaries/in/panchayats/state=in_s06/district=674/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,310,310,0,,1438874,src-a1dd899f902d,,
boundaries.in.panchayats.state=in_s06.district=675,panchayat,S06,675,,boundaries/in/panchayats/state=in_s06/district=675/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,339,339,0,,1633194,src-a1dd899f902d,,
boundaries.in.panchayats.state=in_s06.district=676,panchayat,S06,676,,boundaries/in/panchayats/state=in_s06/district=676/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,188,188,0,,975521,src-a1dd899f902d,,
boundaries.in.panchayats.state=in_s07.district=58,panchayat,S07,58,,boundaries/in/panchayats/state=in_s07/district=58/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,455,455,0,,1409304,src-a1dd899f902d,,
boundaries.in.panchayats.state=in_s07.district=59,panchayat,S07,59,,boundaries/in/panchayats/state=in_s07/district=59/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,263,263,0,,874113,src-a1dd899f902d,,
boundaries.in.panchayats.state=in_s07.district=60,panchayat,S07,60,,boundaries/in/panchayats/state=in_s07/district=60/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,133,133,0,,445148,src-a1dd899f902d,,
boundaries.in.panchayats.state=in_s07.district=604,panchayat,S07,604,,boundaries/in/panchayats/state=in_s07/district=604/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,360,360,0,,1012405,src-a1dd899f902d,,
boundaries.in.panchayats.state=in_s07.district=61,panchayat,S07,61,,boundaries/in/panchayats/state=in_s07/district=61/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,224,224,0,,835318,src-a1dd899f902d,,
boundaries.in.panchayats.state=in_s07.district=619,panchayat,S07,619,,boundaries/in/panchayats/state=in_s07/district=619/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,239,239,0,,735442,src-a1dd899f902d,,
boundaries.in.panchayats.state=in_s07.district=62,panchayat,S07,62,,boundaries/in/panchayats/state=in_s07/district=62/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,272,272,0,,779252,src-a1dd899f902d,,
boundaries.in.panchayats.state=in_s07.district=63,panchayat,S07,63,,boundaries/in/panchayats/state=in_s07/district=63/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,249,249,0,,1252933,src-a1dd899f902d,,
boundaries.in.panchayats.state=in_s07.district=64,panchayat,S07,64,,boundaries/in/panchayats/state=in_s07/district=64/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,245,245,0,,756354,src-a1dd899f902d,,
boundaries.in.panchayats.state=in_s07.district=65,panchayat,S07,65,,boundaries/in/panchayats/state=in_s07/district=65/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,302,302,0,,1108859,src-a1dd899f902d,,
boundaries.in.panchayats.state=in_s07.district=66,panchayat,S07,66,,boundaries/in/panchayats/state=in_s07/district=66/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,263,263,0,,1159887,src-a1dd899f902d,,
boundaries.in.panchayats.state=in_s07.district=67,panchayat,S07,67,,boundaries/in/panchayats/state=in_s07/district=67/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,400,400,0,,1765907,src-a1dd899f902d,,
boundaries.in.panchayats.state=in_s07.district=68,panchayat,S07,68,,boundaries/in/panchayats/state=in_s07/district=68/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,384,384,0,,1213580,src-a1dd899f902d,,
boundaries.in.panchayats.state=in_s07.district=69,panchayat,S07,69,,boundaries/in/panchayats/state=in_s07/district=69/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,348,348,0,,1020529,src-a1dd899f902d,,
boundaries.in.panchayats.state=in_s07.district=70,panchayat,S07,70,,boundaries/in/panchayats/state=in_s07/district=70/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,211,211,0,,646629,src-a1dd899f902d,,
boundaries.in.panchayats.state=in_s07.district=701,panchayat,S07,701,,boundaries/in/panchayats/state=in_s07/district=701/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,163,163,0,,512369,src-a1dd899f902d,,
boundaries.in.panchayats.state=in_s07.district=71,panchayat,S07,71,,boundaries/in/panchayats/state=in_s07/district=71/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,180,180,0,,773316,src-a1dd899f902d,,
boundaries.in.panchayats.state=in_s07.district=72,panchayat,S07,72,,boundaries/in/panchayats/state=in_s07/district=72/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,378,378,0,,769954,src-a1dd899f902d,,
boundaries.in.panchayats.state=in_s07.district=73,panchayat,S07,73,,boundaries/in/panchayats/state=in_s07/district=73/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,134,134,0,,557654,src-a1dd899f902d,,
boundaries.in.panchayats.state=in_s07.district=74,panchayat,S07,74,,boundaries/in/panchayats/state=in_s07/district=74/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,293,293,0,,885373,src-a1dd899f902d,,
boundaries.in.panchayats.state=in_s07.district=75,panchayat,S07,75,,boundaries/in/panchayats/state=in_s07/district=75/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,307,307,0,,1198358,src-a1dd899f902d,,
boundaries.in.panchayats.state=in_s07.district=76,panchayat,S07,76,,boundaries/in/panchayats/state=in_s07/district=76/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,528,528,0,,1395460,src-a1dd899f902d,,
boundaries.in.panchayats.state=in_s10.district=524,panchayat,S10,524,,boundaries/in/panchayats/state=in_s10/district=524/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,245,245,0,,820147,src-a1dd899f902d,,
boundaries.in.panchayats.state=in_s10.district=525,panchayat,S10,525,,boundaries/in/panchayats/state=in_s10/district=525/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,514,514,0,,989181,src-a1dd899f902d,,
boundaries.in.panchayats.state=in_s10.district=526,panchayat,S10,526,,boundaries/in/panchayats/state=in_s10/district=526/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,258,258,0,,706965,src-a1dd899f902d,,
boundaries.in.panchayats.state=in_s10.district=527,panchayat,S10,527,,boundaries/in/panchayats/state=in_s10/district=527/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,661,661,0,,2862583,src-a1dd899f902d,,
boundaries.in.panchayats.state=in_s10.district=528,panchayat,S10,528,,boundaries/in/panchayats/state=in_s10/district=528/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,132,132,0,,547413,src-a1dd899f902d,,
boundaries.in.panchayats.state=in_s10.district=529,panchayat,S10,529,,boundaries/in/panchayats/state=in_s10/district=529/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,240,240,0,,1143073,src-a1dd899f902d,,
boundaries.in.panchayats.state=in_s10.district=530,panchayat,S10,530,,boundaries/in/panchayats/state=in_s10/district=530/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,265,265,0,,1284336,src-a1dd899f902d,,
boundaries.in.panchayats.state=in_s10.district=531,panchayat,S10,531,,boundaries/in/panchayats/state=in_s10/district=531/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,190,190,0,,792860,src-a1dd899f902d,,
boundaries.in.panchayats.state=in_s10.district=532,panchayat,S10,532,,boundaries/in/panchayats/state=in_s10/district=532/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,366,366,0,,1153790,src-a1dd899f902d,,
boundaries.in.panchayats.state=in_s10.district=533,panchayat,S10,533,,boundaries/in/panchayats/state=in_s10/district=533/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,250,250,0,,962731,src-a1dd899f902d,,
boundaries.in.panchayats.state=in_s10.district=534,panchayat,S10,534,,boundaries/in/panchayats/state=in_s10/district=534/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,290,290,0,,1270718,src-a1dd899f902d,,
boundaries.in.panchayats.state=in_s10.district=535,panchayat,S10,535,,boundaries/in/panchayats/state=in_s10/district=535/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,264,264,0,,844673,src-a1dd899f902d,,
boundaries.in.panchayats.state=in_s10.district=536,panchayat,S10,536,,boundaries/in/panchayats/state=in_s10/district=536/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,222,222,0,,885254,src-a1dd899f902d,,
boundaries.in.panchayats.state=in_s10.district=537,panchayat,S10,537,,boundaries/in/panchayats/state=in_s10/district=537/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,160,160,0,,522631,src-a1dd899f902d,,
boundaries.in.panchayats.state=in_s10.district=538,panchayat,S10,538,,boundaries/in/panchayats/state=in_s10/district=538/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,342,342,0,,1559857,src-a1dd899f902d,,
boundaries.in.panchayats.state=in_s10.district=539,panchayat,S10,539,,boundaries/in/panchayats/state=in_s10/district=539/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,415,415,0,,1396983,src-a1dd899f902d,,
boundaries.in.panchayats.state=in_s10.district=540,panchayat,S10,540,,boundaries/in/panchayats/state=in_s10/district=540/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,271,271,0,,1049613,src-a1dd899f902d,,
boundaries.in.panchayats.state=in_s10.district=541,panchayat,S10,541,,boundaries/in/panchayats/state=in_s10/district=541/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,159,159,0,,689892,src-a1dd899f902d,,
boundaries.in.panchayats.state=in_s10.district=542,panchayat,S10,542,,boundaries/in/panchayats/state=in_s10/district=542/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,267,267,0,,926870,src-a1dd899f902d,,
boundaries.in.panchayats.state=in_s10.district=543,panchayat,S10,543,,boundaries/in/panchayats/state=in_s10/district=543/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,197,197,0,,578112,src-a1dd899f902d,,
boundaries.in.panchayats.state=in_s10.district=544,panchayat,S10,544,,boundaries/in/panchayats/state=in_s10/district=544/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,431,431,0,,1367243,src-a1dd899f902d,,
