electoral_id,lgd_district_id,is_primary,lgd_snapshot,source_id
IN-AC-2008-madhya-pradesh-2679,madhya-pradesh/ujjain,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-madhya-pradesh-2680,madhya-pradesh/ujjain,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-madhya-pradesh-2681,madhya-pradesh/vidisha,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-madhya-pradesh-2682,madhya-pradesh/raisen,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-madhya-pradesh-2683,madhya-pradesh/sehore,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-madhya-pradesh-2684,madhya-pradesh/sehore,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-madhya-pradesh-2685,madhya-pradesh/dewas,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-madhya-pradesh-2686,madhya-pradesh/raisen,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-madhya-pradesh-2687,madhya-pradesh/raisen,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-madhya-pradesh-2688,madhya-pradesh/vidisha,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2871,maharashtra/ahilyanagar,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2872,maharashtra/ahilyanagar,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2873,maharashtra/ahilyanagar,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2874,maharashtra/ahilyanagar,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2875,maharashtra/ahilyanagar,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2876,maharashtra/ahilyanagar,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2877,maharashtra/akola,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2878,maharashtra/akola,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2879,maharashtra/akola,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2880,maharashtra/akola,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2881,maharashtra/akola,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2882,maharashtra/washim,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2883,maharashtra/amravati,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2884,maharashtra/amravati,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2885,maharashtra/amravati,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2886,maharashtra/amravati,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2887,maharashtra/amravati,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2888,maharashtra/amravati,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2890,maharashtra/chhatrapati-sambhajinagar,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2891,maharashtra/chhatrapati-sambhajinagar,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2892,maharashtra/chhatrapati-sambhajinagar,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2893,maharashtra/chhatrapati-sambhajinagar,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2894,maharashtra/chhatrapati-sambhajinagar,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2895,maharashtra/pune,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2896,maharashtra/pune,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2897,maharashtra/pune,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2898,maharashtra/pune,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2899,maharashtra/pune,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2900,maharashtra/pune,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2901,maharashtra/beed,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2902,maharashtra/beed,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2903,maharashtra/beed,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2904,maharashtra/beed,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2905,maharashtra/beed,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2906,maharashtra/beed,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2907,maharashtra/gondia,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2908,maharashtra/bhandara,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2909,maharashtra/gondia,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2910,maharashtra/bhandara,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2911,maharashtra/gondia,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2912,maharashtra/bhandara,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2913,maharashtra/thane,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2914,maharashtra/palghar,false,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2914,maharashtra/thane,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2915,maharashtra/thane,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2916,maharashtra/thane,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2917,maharashtra/thane,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2918,maharashtra/palghar,false,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2918,maharashtra/thane,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2919,maharashtra/buldhana,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2920,maharashtra/buldhana,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2921,maharashtra/buldhana,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2922,maharashtra/buldhana,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2923,maharashtra/buldhana,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2924,maharashtra/buldhana,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2925,maharashtra/yavatmal,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2926,maharashtra/chandrapur,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2927,maharashtra/chandrapur,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2928,maharashtra/chandrapur,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2929,maharashtra/yavatmal,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2930,maharashtra/chandrapur,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2931,maharashtra/nashik,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2933,maharashtra/dhule,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2934,maharashtra/nashik,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2935,maharashtra/nashik,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2936,maharashtra/dhule,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2937,maharashtra/nashik,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2938,maharashtra/nashik,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2939,maharashtra/nashik,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2940,maharashtra/nashik,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2941,maharashtra/nashik,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2942,maharashtra/nashik,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2943,maharashtra/gadchiroli,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2944,maharashtra/gondia,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2945,maharashtra/gadchiroli,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2946,maharashtra/chandrapur,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2947,maharashtra/chandrapur,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2948,maharashtra/gadchiroli,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2949,maharashtra/kolhapur,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2950,maharashtra/kolhapur,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2951,maharashtra/sangli,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2952,maharashtra/kolhapur,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2953,maharashtra/sangli,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2954,maharashtra/kolhapur,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2955,maharashtra/hingoli,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2956,maharashtra/nanded,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2957,maharashtra/hingoli,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2958,maharashtra/hingoli,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2959,maharashtra/nanded,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2960,maharashtra/yavatmal,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2961,maharashtra/jalgaon,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2962,maharashtra/jalgaon,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2963,maharashtra/jalgaon,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2966,maharashtra/jalgaon,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2967,maharashtra/jalna,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2968,maharashtra/chhatrapati-sambhajinagar,false,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2968,maharashtra/jalna,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2969,maharashtra/jalna,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2970,maharashtra/chhatrapati-sambhajinagar,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2971,maharashtra/chhatrapati-sambhajinagar,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2972,maharashtra/chhatrapati-sambhajinagar,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2973,maharashtra/thane,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2974,maharashtra/thane,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2975,maharashtra/thane,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2976,maharashtra/thane,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2977,maharashtra/thane,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2978,maharashtra/thane,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2979,maharashtra/kolhapur,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2980,maharashtra/kolhapur,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2981,maharashtra/kolhapur,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2982,maharashtra/kolhapur,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2983,maharashtra/kolhapur,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2984,maharashtra/kolhapur,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2985,maharashtra/latur,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2986,maharashtra/latur,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2987,maharashtra/latur,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2988,maharashtra/nanded,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2989,maharashtra/latur,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2990,maharashtra/latur,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2991,maharashtra/solapur,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2992,maharashtra/solapur,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2993,maharashtra/solapur,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2994,maharashtra/satara,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2995,maharashtra/satara,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2996,maharashtra/solapur,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2997,maharashtra/pune,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2998,maharashtra/raigad,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-2999,maharashtra/pune,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3000,maharashtra/raigad,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3001,maharashtra/pune,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3002,maharashtra/raigad,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3003,maharashtra/mumbai-suburban,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3004,maharashtra/mumbai-suburban,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3005,maharashtra/mumbai-suburban,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3006,maharashtra/mumbai-suburban,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3007,maharashtra/mumbai-suburban,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3008,maharashtra/mumbai-suburban,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3010,maharashtra/mumbai-suburban,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3011,maharashtra/mumbai-suburban,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3013,maharashtra/mumbai-suburban,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3014,maharashtra/mumbai-suburban,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3015,maharashtra/mumbai-suburban,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3016,maharashtra/mumbai-suburban,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3019,maharashtra/mumbai-suburban,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3020,maharashtra/mumbai-suburban,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3021,maharashtra/mumbai-suburban,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3022,maharashtra/mumbai-suburban,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3024,maharashtra/mumbai-suburban,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3025,maharashtra/mumbai-suburban,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3026,maharashtra/mumbai-suburban,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3027,maharashtra/mumbai-suburban,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3028,maharashtra/mumbai-suburban,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3039,maharashtra/nagpur,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3040,maharashtra/nagpur,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3041,maharashtra/nagpur,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3042,maharashtra/nagpur,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3043,maharashtra/nagpur,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3044,maharashtra/nagpur,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3045,maharashtra/nanded,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3046,maharashtra/nanded,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3047,maharashtra/nanded,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3048,maharashtra/nanded,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3049,maharashtra/nanded,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3050,maharashtra/nanded,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3051,maharashtra/nandurbar,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3052,maharashtra/nandurbar,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3053,maharashtra/nandurbar,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3054,maharashtra/dhule,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3055,maharashtra/nandurbar,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3056,maharashtra/dhule,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3057,maharashtra/nashik,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3058,maharashtra/nashik,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3059,maharashtra/nashik,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3060,maharashtra/nashik,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3061,maharashtra/nashik,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3062,maharashtra/nashik,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3063,maharashtra/latur,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3064,maharashtra/solapur,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3065,maharashtra/dharashiv,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3066,maharashtra/dharashiv,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3067,maharashtra/dharashiv,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3068,maharashtra/dharashiv,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3069,maharashtra/palghar,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3070,maharashtra/palghar,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3071,maharashtra/palghar,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3072,maharashtra/palghar,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3073,maharashtra/palghar,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3074,maharashtra/palghar,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3075,maharashtra/parbhani,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3076,maharashtra/jalna,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3077,maharashtra/parbhani,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3078,maharashtra/parbhani,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3079,maharashtra/jalna,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3080,maharashtra/parbhani,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3082,maharashtra/pune,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3084,maharashtra/pune,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3085,maharashtra/pune,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3086,maharashtra/pune,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3087,maharashtra/raigad,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3088,maharashtra/ratnagiri,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3089,maharashtra/ratnagiri,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3090,maharashtra/raigad,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3091,maharashtra/raigad,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3092,maharashtra/raigad,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3093,maharashtra/nagpur,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3094,maharashtra/nagpur,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3095,maharashtra/nagpur,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3096,maharashtra/nagpur,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3097,maharashtra/nagpur,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3098,maharashtra/nagpur,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3099,maharashtra/kolhapur,false,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3099,maharashtra/ratnagiri,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3100,maharashtra/sindhudurg,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3101,maharashtra/sindhudurg,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3102,maharashtra/ratnagiri,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3103,maharashtra/ratnagiri,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3104,maharashtra/sindhudurg,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3105,maharashtra/jalgaon,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3106,maharashtra/jalgaon,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3107,maharashtra/jalgaon,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3108,maharashtra/buldhana,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3109,maharashtra/jalgaon,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3110,maharashtra/jalgaon,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3111,maharashtra/sangli,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3112,maharashtra/sangli,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3113,maharashtra/sangli,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3114,maharashtra/sangli,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3115,maharashtra/sangli,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3116,maharashtra/sangli,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3117,maharashtra/satara,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3118,maharashtra/satara,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3119,maharashtra/satara,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3120,maharashtra/satara,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3121,maharashtra/satara,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3122,maharashtra/satara,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3123,maharashtra/ahilyanagar,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3124,maharashtra/ahilyanagar,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3125,maharashtra/ahilyanagar,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3126,maharashtra/ahilyanagar,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3127,maharashtra/ahilyanagar,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3128,maharashtra/ahilyanagar,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3129,maharashtra/pune,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3130,maharashtra/pune,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3131,maharashtra/pune,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3132,maharashtra/pune,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3133,maharashtra/pune,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3134,maharashtra/pune,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3135,maharashtra/solapur,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3136,maharashtra/solapur,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3137,maharashtra/solapur,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3139,maharashtra/solapur,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3140,maharashtra/solapur,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3141,maharashtra/thane,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3142,maharashtra/thane,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3143,maharashtra/thane,true,2026-06-05,src-3a2ad82ba6e5
IN-AC-2008-maharashtra-3144,maharashtra/thane,true,2026-06-05,src-3a2ad82ba6e5
