entity_id,time,fuel_type,value,source_id
nagaland,2021,all,108.71,src-4f495cca1e69
nagaland,2021,hydro,75,src-4f495cca1e69
nagaland,2021,renewable,33.71,src-4f495cca1e69
nagaland,2022,all,110.71,src-4f495cca1e69
nagaland,2022,hydro,75,src-4f495cca1e69
nagaland,2022,renewable,35.71,src-4f495cca1e69
nagaland,2023,all,110.84,src-4f495cca1e69
nagaland,2023,hydro,75,src-4f495cca1e69
nagaland,2023,renewable,35.84,src-4f495cca1e69
nagaland,2024,all,110.84,src-4f495cca1e69
nagaland,2024,hydro,75,src-4f495cca1e69
nagaland,2024,renewable,35.84,src-4f495cca1e69
nagaland,2025,all,111.01,src-4f495cca1e69
nagaland,2025,hydro,75,src-4f495cca1e69
nagaland,2025,renewable,36.010000000000005,src-4f495cca1e69
odisha,2015,all,11216.26,src-4f495cca1e69
odisha,2015,coal,8880,src-4f495cca1e69
odisha,2015,hydro,2142.25,src-4f495cca1e69
odisha,2015,renewable,194.01,src-4f495cca1e69
odisha,2016,all,10039.42,src-4f495cca1e69
odisha,2016,coal,7680,src-4f495cca1e69
odisha,2016,hydro,2142.25,src-4f495cca1e69
odisha,2016,renewable,217.17,src-4f495cca1e69
odisha,2017,all,10044.94,src-4f495cca1e69
odisha,2017,coal,7680,src-4f495cca1e69
odisha,2017,hydro,2142.25,src-4f495cca1e69
odisha,2017,renewable,222.69,src-4f495cca1e69
odisha,2018,all,10361.68,src-4f495cca1e69
odisha,2018,coal,7680,src-4f495cca1e69
odisha,2018,hydro,2142.25,src-4f495cca1e69
odisha,2018,renewable,539.43,src-4f495cca1e69
odisha,2019,all,12486.38,src-4f495cca1e69
odisha,2019,coal,9800,src-4f495cca1e69
odisha,2019,hydro,2142.25,src-4f495cca1e69
odisha,2019,renewable,544.13,src-4f495cca1e69
odisha,2020,all,12515.63,src-4f495cca1e69
odisha,2020,coal,9800,src-4f495cca1e69
odisha,2020,hydro,2142.25,src-4f495cca1e69
odisha,2020,renewable,573.38,src-4f495cca1e69
odisha,2021,all,12311.64,src-4f495cca1e69
odisha,2021,coal,9540,src-4f495cca1e69
odisha,2021,hydro,2154.55,src-4f495cca1e69
odisha,2021,renewable,617.09,src-4f495cca1e69
odisha,2022,all,12322.57,src-4f495cca1e69
odisha,2022,coal,9540,src-4f495cca1e69
odisha,2022,hydro,2154.55,src-4f495cca1e69
odisha,2022,renewable,628.02,src-4f495cca1e69
odisha,2023,all,12365.03,src-4f495cca1e69
odisha,2023,coal,9540,src-4f495cca1e69
odisha,2023,hydro,2154.55,src-4f495cca1e69
odisha,2023,renewable,670.48,src-4f495cca1e69
odisha,2024,all,12558.84,src-4f495cca1e69
odisha,2024,coal,9600,src-4f495cca1e69
odisha,2024,hydro,2154.55,src-4f495cca1e69
odisha,2024,renewable,804.2900000000001,src-4f495cca1e69
odisha,2025,all,13192.84,src-4f495cca1e69
odisha,2025,coal,9950,src-4f495cca1e69
odisha,2025,hydro,2154.55,src-4f495cca1e69
odisha,2025,renewable,1088.29,src-4f495cca1e69
puducherry,2015,all,32.71,src-4f495cca1e69
puducherry,2015,gas,32.5,src-4f495cca1e69
puducherry,2015,renewable,0.21,src-4f495cca1e69
puducherry,2016,all,32.76,src-4f495cca1e69
puducherry,2016,gas,32.5,src-4f495cca1e69
puducherry,2016,renewable,0.26,src-4f495cca1e69
puducherry,2017,all,32.84,src-4f495cca1e69
puducherry,2017,gas,32.5,src-4f495cca1e69
puducherry,2017,renewable,0.34,src-4f495cca1e69
puducherry,2018,all,35.82,src-4f495cca1e69
puducherry,2018,gas,32.5,src-4f495cca1e69
puducherry,2018,renewable,3.32,src-4f495cca1e69
puducherry,2019,all,38.19,src-4f495cca1e69
puducherry,2019,gas,32.5,src-4f495cca1e69
puducherry,2019,renewable,5.69,src-4f495cca1e69
puducherry,2020,all,42.01,src-4f495cca1e69
puducherry,2020,gas,32.5,src-4f495cca1e69
puducherry,2020,renewable,9.51,src-4f495cca1e69
puducherry,2021,all,46.19,src-4f495cca1e69
puducherry,2021,gas,32.5,src-4f495cca1e69
puducherry,2021,renewable,13.69,src-4f495cca1e69
puducherry,2022,all,68.03,src-4f495cca1e69
puducherry,2022,gas,32.5,src-4f495cca1e69
puducherry,2022,renewable,35.53,src-4f495cca1e69
puducherry,2023,all,82.41,src-4f495cca1e69
puducherry,2023,gas,32.5,src-4f495cca1e69
puducherry,2023,renewable,49.91,src-4f495cca1e69
puducherry,2024,all,87.01,src-4f495cca1e69
puducherry,2024,gas,32.5,src-4f495cca1e69
puducherry,2024,renewable,54.51,src-4f495cca1e69
puducherry,2025,all,114.01,src-4f495cca1e69
puducherry,2025,gas,32.5,src-4f495cca1e69
puducherry,2025,renewable,81.51,src-4f495cca1e69
punjab,2015,all,8486.08,src-4f495cca1e69
punjab,2015,coal,6540,src-4f495cca1e69
punjab,2015,hydro,1051,src-4f495cca1e69
punjab,2015,renewable,895.08,src-4f495cca1e69
punjab,2016,all,8877.36,src-4f495cca1e69
punjab,2016,coal,6540,src-4f495cca1e69
punjab,2016,hydro,1051,src-4f495cca1e69
punjab,2016,renewable,1286.36,src-4f495cca1e69
punjab,2017,all,9011.68,src-4f495cca1e69
punjab,2017,coal,6540,src-4f495cca1e69
punjab,2017,hydro,1051,src-4f495cca1e69
punjab,2017,renewable,1420.68,src-4f495cca1e69
punjab,2018,all,8157.08,src-4f495cca1e69
punjab,2018,coal,5680,src-4f495cca1e69
punjab,2018,hydro,1051,src-4f495cca1e69
punjab,2018,renewable,1426.08,src-4f495cca1e69
punjab,2019,all,8246.86,src-4f495cca1e69
punjab,2019,coal,5680,src-4f495cca1e69
punjab,2019,hydro,1096.3,src-4f495cca1e69
punjab,2019,renewable,1470.56,src-4f495cca1e69
punjab,2020,all,8423.8,src-4f495cca1e69
punjab,2020,coal,5680,src-4f495cca1e69
punjab,2020,hydro,1096.3,src-4f495cca1e69
punjab,2020,renewable,1647.5,src-4f495cca1e69
punjab,2021,all,8544.12,src-4f495cca1e69
punjab,2021,coal,5680,src-4f495cca1e69
punjab,2021,hydro,1096.3,src-4f495cca1e69
punjab,2021,renewable,1767.82,src-4f495cca1e69
punjab,2022,all,8641.93,src-4f495cca1e69
punjab,2022,coal,5680,src-4f495cca1e69
punjab,2022,hydro,1096.3,src-4f495cca1e69
punjab,2022,renewable,1865.6299999999999,src-4f495cca1e69
punjab,2023,all,8843.92,src-4f495cca1e69
punjab,2023,coal,5680,src-4f495cca1e69
punjab,2023,hydro,1096.3,src-4f495cca1e69
punjab,2023,renewable,2067.62,src-4f495cca1e69
punjab,2024,all,8950.42,src-4f495cca1e69
punjab,2024,coal,5680,src-4f495cca1e69
punjab,2024,hydro,1096.3,src-4f495cca1e69
punjab,2024,renewable,2174.12,src-4f495cca1e69
punjab,2025,all,9119.93,src-4f495cca1e69
punjab,2025,coal,5680,src-4f495cca1e69
punjab,2025,hydro,1096.3,src-4f495cca1e69
punjab,2025,renewable,2343.63,src-4f495cca1e69
rajasthan,2015,all,15938.06,src-4f495cca1e69
rajasthan,2015,coal,7840,src-4f495cca1e69
rajasthan,2015,gas,1023.13,src-4f495cca1e69
rajasthan,2015,hydro,411,src-4f495cca1e69
rajasthan,2015,nuclear,1180,src-4f495cca1e69
rajasthan,2015,renewable,5483.93,src-4f495cca1e69
rajasthan,2016,all,16792.82,src-4f495cca1e69
rajasthan,2016,coal,7840,src-4f495cca1e69
rajasthan,2016,gas,1023.13,src-4f495cca1e69
rajasthan,2016,hydro,411,src-4f495cca1e69
rajasthan,2016,nuclear,1180,src-4f495cca1e69
rajasthan,2016,renewable,6338.6900000000005,src-4f495cca1e69
rajasthan,2017,all,17992.49,src-4f495cca1e69
rajasthan,2017,coal,8500,src-4f495cca1e69
rajasthan,2017,gas,1023.13,src-4f495cca1e69
rajasthan,2017,hydro,411,src-4f495cca1e69
rajasthan,2017,nuclear,1180,src-4f495cca1e69
rajasthan,2017,renewable,6878.36,src-4f495cca1e69
rajasthan,2018,all,19586.86,src-4f495cca1e69
rajasthan,2018,coal,9160,src-4f495cca1e69
rajasthan,2018,gas,1023.13,src-4f495cca1e69
rajasthan,2018,hydro,411,src-4f495cca1e69
rajasthan,2018,nuclear,1180,src-4f495cca1e69
rajasthan,2018,renewable,7812.7300000000005,src-4f495cca1e69
rajasthan,2019,all,22158.1,src-4f495cca1e69
rajasthan,2019,coal,9820,src-4f495cca1e69
rajasthan,2019,gas,1023.13,src-4f495cca1e69
rajasthan,2019,hydro,411,src-4f495cca1e69
rajasthan,2019,nuclear,1180,src-4f495cca1e69
rajasthan,2019,renewable,9723.970000000001,src-4f495cca1e69
rajasthan,2020,all,22835.48,src-4f495cca1e69
rajasthan,2020,coal,9820,src-4f495cca1e69
rajasthan,2020,gas,1023.13,src-4f495cca1e69
rajasthan,2020,hydro,411,src-4f495cca1e69
rajasthan,2020,nuclear,1180,src-4f495cca1e69
rajasthan,2020,renewable,10401.35,src-4f495cca1e69
rajasthan,2021,all,30134.75,src-4f495cca1e69
rajasthan,2021,coal,10480,src-4f495cca1e69
rajasthan,2021,gas,1023.13,src-4f495cca1e69
rajasthan,2021,hydro,411,src-4f495cca1e69
rajasthan,2021,nuclear,1180,src-4f495cca1e69
rajasthan,2021,renewable,17040.62,src-4f495cca1e69
rajasthan,2022,all,35491.88,src-4f495cca1e69
rajasthan,2022,coal,10480,src-4f495cca1e69
rajasthan,2022,gas,1022.83,src-4f495cca1e69
rajasthan,2022,hydro,411,src-4f495cca1e69
rajasthan,2022,nuclear,1180,src-4f495cca1e69
rajasthan,2022,renewable,22398.05,src-4f495cca1e69
rajasthan,2023,all,40086.72,src-4f495cca1e69
rajasthan,2023,coal,10780,src-4f495cca1e69
rajasthan,2023,gas,1022.83,src-4f495cca1e69
rajasthan,2023,hydro,411,src-4f495cca1e69
rajasthan,2023,nuclear,1180,src-4f495cca1e69
rajasthan,2023,renewable,26692.890000000003,src-4f495cca1e69
rajasthan,2024,all,47119.17,src-4f495cca1e69
rajasthan,2024,coal,10780,src-4f495cca1e69
rajasthan,2024,gas,1022.83,src-4f495cca1e69
rajasthan,2024,hydro,411,src-4f495cca1e69
rajasthan,2024,nuclear,1180,src-4f495cca1e69
rajasthan,2024,renewable,33725.340000000004,src-4f495cca1e69
rajasthan,2025,all,60647.37,src-4f495cca1e69
rajasthan,2025,coal,10824,src-4f495cca1e69
rajasthan,2025,gas,1022.83,src-4f495cca1e69
rajasthan,2025,hydro,412.5,src-4f495cca1e69
rajasthan,2025,nuclear,1780,src-4f495cca1e69
rajasthan,2025,renewable,46608.04,src-4f495cca1e69
sikkim,2015,all,818.98,src-4f495cca1e69
sikkim,2015,hydro,765,src-4f495cca1e69
sikkim,2015,renewable,53.98,src-4f495cca1e69
sikkim,2016,all,2018.98,src-4f495cca1e69
sikkim,2016,hydro,1965,src-4f495cca1e69
sikkim,2016,renewable,53.98,src-4f495cca1e69
sikkim,2017,all,2222.98,src-4f495cca1e69
sikkim,2017,hydro,2169,src-4f495cca1e69
sikkim,2017,renewable,53.98,src-4f495cca1e69
sikkim,2018,all,2222.99,src-4f495cca1e69
sikkim,2018,hydro,2169,src-4f495cca1e69
sikkim,2018,renewable,53.99,src-4f495cca1e69
sikkim,2019,all,2223.05,src-4f495cca1e69
sikkim,2019,hydro,2169,src-4f495cca1e69
sikkim,2019,renewable,54.05,src-4f495cca1e69
sikkim,2020,all,2223.05,src-4f495cca1e69
sikkim,2020,hydro,2169,src-4f495cca1e69
sikkim,2020,renewable,54.05,src-4f495cca1e69
sikkim,2021,all,2338.79,src-4f495cca1e69
sikkim,2021,hydro,2282,src-4f495cca1e69
sikkim,2021,renewable,56.79,src-4f495cca1e69
sikkim,2022,all,2341.79,src-4f495cca1e69
sikkim,2022,hydro,2282,src-4f495cca1e69
sikkim,2022,renewable,59.79,src-4f495cca1e69
sikkim,2023,all,2344.15,src-4f495cca1e69
sikkim,2023,hydro,2282,src-4f495cca1e69
sikkim,2023,renewable,62.15,src-4f495cca1e69
sikkim,2024,all,2344.67,src-4f495cca1e69
sikkim,2024,hydro,2282,src-4f495cca1e69
sikkim,2024,renewable,62.67,src-4f495cca1e69
sikkim,2025,all,2344.67,src-4f495cca1e69
sikkim,2025,hydro,2282,src-4f495cca1e69
sikkim,2025,renewable,62.67,src-4f495cca1e69
tamil-nadu,2015,all,27414.65,src-4f495cca1e69
tamil-nadu,2015,coal,12610,src-4f495cca1e69
tamil-nadu,2015,gas,1428.88,src-4f495cca1e69
tamil-nadu,2015,hydro,2182.2,src-4f495cca1e69
tamil-nadu,2015,nuclear,1440,src-4f495cca1e69
tamil-nadu,2015,renewable,9753.57,src-4f495cca1e69
tamil-nadu,2016,all,29811.78,src-4f495cca1e69
tamil-nadu,2016,coal,13100,src-4f495cca1e69
tamil-nadu,2016,gas,1428.88,src-4f495cca1e69
tamil-nadu,2016,hydro,2203.2,src-4f495cca1e69
tamil-nadu,2016,nuclear,2440,src-4f495cca1e69
tamil-nadu,2016,renewable,10639.7,src-4f495cca1e69
tamil-nadu,2017,all,30080.6,src-4f495cca1e69
tamil-nadu,2017,coal,12760,src-4f495cca1e69
tamil-nadu,2017,gas,1428.88,src-4f495cca1e69
tamil-nadu,2017,hydro,2203.2,src-4f495cca1e69
tamil-nadu,2017,nuclear,2440,src-4f495cca1e69
tamil-nadu,2017,renewable,11248.52,src-4f495cca1e69
tamil-nadu,2018,all,31238.27,src-4f495cca1e69
tamil-nadu,2018,coal,12660,src-4f495cca1e69
tamil-nadu,2018,gas,1228.88,src-4f495cca1e69
tamil-nadu,2018,hydro,2178.2,src-4f495cca1e69
tamil-nadu,2018,nuclear,2440,src-4f495cca1e69
tamil-nadu,2018,renewable,12731.19,src-4f495cca1e69
tamil-nadu,2019,all,33417.72,src-4f495cca1e69
tamil-nadu,2019,coal,13160,src-4f495cca1e69
tamil-nadu,2019,gas,1228.88,src-4f495cca1e69
tamil-nadu,2019,hydro,2178.2,src-4f495cca1e69
tamil-nadu,2019,nuclear,2440,src-4f495cca1e69
tamil-nadu,2019,renewable,14410.64,src-4f495cca1e69
tamil-nadu,2020,all,34305.55,src-4f495cca1e69
tamil-nadu,2020,coal,13160,src-4f495cca1e69
tamil-nadu,2020,gas,1228.88,src-4f495cca1e69
tamil-nadu,2020,hydro,2178.2,src-4f495cca1e69
tamil-nadu,2020,nuclear,2440,src-4f495cca1e69
tamil-nadu,2020,renewable,15298.470000000001,src-4f495cca1e69
tamil-nadu,2021,all,35631.38,src-4f495cca1e69
tamil-nadu,2021,coal,13685,src-4f495cca1e69
tamil-nadu,2021,gas,1228.88,src-4f495cca1e69
tamil-nadu,2021,hydro,2178.2,src-4f495cca1e69
tamil-nadu,2021,nuclear,2440,src-4f495cca1e69
tamil-nadu,2021,renewable,16099.300000000001,src-4f495cca1e69
tamil-nadu,2022,all,37452.43,src-4f495cca1e69
tamil-nadu,2022,coal,13685,src-4f495cca1e69
tamil-nadu,2022,gas,1228.88,src-4f495cca1e69
tamil-nadu,2022,hydro,2178.2,src-4f495cca1e69
tamil-nadu,2022,nuclear,2440,src-4f495cca1e69
tamil-nadu,2022,renewable,17920.350000000002,src-4f495cca1e69
tamil-nadu,2023,all,39929.5,src-4f495cca1e69
tamil-nadu,2023,coal,14099,src-4f495cca1e69
tamil-nadu,2023,gas,1228.88,src-4f495cca1e69
tamil-nadu,2023,hydro,2178.2,src-4f495cca1e69
tamil-nadu,2023,nuclear,2440,src-4f495cca1e69
tamil-nadu,2023,renewable,19983.420000000002,src-4f495cca1e69
tamil-nadu,2024,all,43072.74,src-4f495cca1e69
tamil-nadu,2024,coal,14162.5,src-4f495cca1e69
tamil-nadu,2024,gas,1228.88,src-4f495cca1e69
tamil-nadu,2024,hydro,2178.2,src-4f495cca1e69
tamil-nadu,2024,nuclear,2440,src-4f495cca1e69
tamil-nadu,2024,renewable,23063.16,src-4f495cca1e69
tamil-nadu,2025,all,47637.05,src-4f495cca1e69
tamil-nadu,2025,coal,15032.5,src-4f495cca1e69
tamil-nadu,2025,gas,1056.28,src-4f495cca1e69
tamil-nadu,2025,hydro,2203.2,src-4f495cca1e69
tamil-nadu,2025,nuclear,2440,src-4f495cca1e69
tamil-nadu,2025,renewable,26905.07,src-4f495cca1e69
telangana,2015,all,9511.29,src-4f495cca1e69
telangana,2015,coal,6082.5,src-4f495cca1e69
telangana,2015,hydro,2656.6,src-4f495cca1e69
telangana,2015,renewable,772.19,src-4f495cca1e69
telangana,2016,all,11005.54,src-4f495cca1e69
telangana,2016,coal,6682.5,src-4f495cca1e69
telangana,2016,hydro,2766.6,src-4f495cca1e69
telangana,2016,renewable,1556.44,src-4f495cca1e69
telangana,2017,all,13189.98,src-4f495cca1e69
telangana,2017,coal,6682.5,src-4f495cca1e69
telangana,2017,hydro,2835.6,src-4f495cca1e69
telangana,2017,renewable,3671.8799999999997,src-4f495cca1e69
telangana,2018,all,13888.46,src-4f495cca1e69
telangana,2018,coal,7482.5,src-4f495cca1e69
telangana,2018,hydro,2405.6,src-4f495cca1e69
telangana,2018,renewable,4000.36,src-4f495cca1e69
telangana,2019,all,13625.35,src-4f495cca1e69
telangana,2019,coal,7182.5,src-4f495cca1e69
telangana,2019,hydro,2405.6,src-4f495cca1e69
telangana,2019,renewable,4037.25,src-4f495cca1e69
telangana,2020,all,14369.09,src-4f495cca1e69
telangana,2020,coal,7572.5,src-4f495cca1e69
telangana,2020,hydro,2405.6,src-4f495cca1e69
telangana,2020,renewable,4390.99,src-4f495cca1e69
telangana,2021,all,15207.29,src-4f495cca1e69
telangana,2021,coal,7842.5,src-4f495cca1e69
telangana,2021,hydro,2405.6,src-4f495cca1e69
telangana,2021,renewable,4959.19,src-4f495cca1e69
telangana,2022,all,15353.47,src-4f495cca1e69
telangana,2022,coal,7842.5,src-4f495cca1e69
telangana,2022,hydro,2405.6,src-4f495cca1e69
telangana,2022,renewable,5105.37,src-4f495cca1e69
telangana,2023,all,17046.9,src-4f495cca1e69
telangana,2023,coal,9442.5,src-4f495cca1e69
telangana,2023,hydro,2405.6,src-4f495cca1e69
telangana,2023,renewable,5198.8,src-4f495cca1e69
telangana,2024,all,17930.84,src-4f495cca1e69
telangana,2024,coal,10242.5,src-4f495cca1e69
telangana,2024,hydro,2405.6,src-4f495cca1e69
telangana,2024,renewable,5282.740000000001,src-4f495cca1e69
telangana,2025,all,19773.08,src-4f495cca1e69
telangana,2025,coal,11842.5,src-4f495cca1e69
telangana,2025,hydro,2405.6,src-4f495cca1e69
telangana,2025,renewable,5524.9800000000005,src-4f495cca1e69
tripura,2015,all,1130.56,src-4f495cca1e69
tripura,2015,gas,1106.6,src-4f495cca1e69
tripura,2015,renewable,23.96,src-4f495cca1e69
tripura,2016,all,1156.42,src-4f495cca1e69
tripura,2016,gas,1132.1,src-4f495cca1e69
tripura,2016,renewable,24.32,src-4f495cca1e69
tripura,2017,all,1156.63,src-4f495cca1e69
tripura,2017,gas,1132.1,src-4f495cca1e69
tripura,2017,renewable,24.53,src-4f495cca1e69
tripura,2018,all,1156.63,src-4f495cca1e69
tripura,2018,gas,1132.1,src-4f495cca1e69
tripura,2018,renewable,24.53,src-4f495cca1e69
tripura,2019,all,1161.01,src-4f495cca1e69
tripura,2019,gas,1132.1,src-4f495cca1e69
tripura,2019,renewable,28.910000000000004,src-4f495cca1e69
tripura,2020,all,1161.67,src-4f495cca1e69
tripura,2020,gas,1132.1,src-4f495cca1e69
tripura,2020,renewable,29.57,src-4f495cca1e69
tripura,2021,all,1130.5,src-4f495cca1e69
tripura,2021,gas,1099.6,src-4f495cca1e69
tripura,2021,renewable,30.900000000000002,src-4f495cca1e69
tripura,2022,all,1101.21,src-4f495cca1e69
tripura,2022,gas,1067.6,src-4f495cca1e69
tripura,2022,renewable,33.61,src-4f495cca1e69
tripura,2023,all,1102.07,src-4f495cca1e69
tripura,2023,gas,1067.6,src-4f495cca1e69
tripura,2023,renewable,34.47,src-4f495cca1e69
tripura,2024,all,1104.85,src-4f495cca1e69
tripura,2024,gas,1067.6,src-4f495cca1e69
tripura,2024,renewable,37.25,src-4f495cca1e69
tripura,2025,all,1119.15,src-4f495cca1e69
tripura,2025,gas,1067.6,src-4f495cca1e69
tripura,2025,renewable,51.55,src-4f495cca1e69
uttar-pradesh,2015,all,23847.03,src-4f495cca1e69
uttar-pradesh,2015,coal,19063,src-4f495cca1e69
uttar-pradesh,2015,gas,1493.14,src-4f495cca1e69
uttar-pradesh,2015,hydro,501.6,src-4f495cca1e69
uttar-pradesh,2015,nuclear,440,src-4f495cca1e69
uttar-pradesh,2015,renewable,2349.29,src-4f495cca1e69
uttar-pradesh,2016,all,25876.56,src-4f495cca1e69
uttar-pradesh,2016,coal,20883,src-4f495cca1e69
uttar-pradesh,2016,gas,1493.14,src-4f495cca1e69
uttar-pradesh,2016,hydro,501.6,src-4f495cca1e69
uttar-pradesh,2016,nuclear,440,src-4f495cca1e69
uttar-pradesh,2016,renewable,2558.8199999999997,src-4f495cca1e69
uttar-pradesh,2017,all,27223.39,src-4f495cca1e69
uttar-pradesh,2017,coal,21843,src-4f495cca1e69
uttar-pradesh,2017,gas,1493.14,src-4f495cca1e69
uttar-pradesh,2017,hydro,501.6,src-4f495cca1e69
uttar-pradesh,2017,nuclear,440,src-4f495cca1e69
uttar-pradesh,2017,renewable,2945.65,src-4f495cca1e69
uttar-pradesh,2018,all,27421.6,src-4f495cca1e69
uttar-pradesh,2018,coal,21749,src-4f495cca1e69
uttar-pradesh,2018,gas,1493.14,src-4f495cca1e69
uttar-pradesh,2018,hydro,501.6,src-4f495cca1e69
uttar-pradesh,2018,nuclear,440,src-4f495cca1e69
uttar-pradesh,2018,renewable,3237.86,src-4f495cca1e69
uttar-pradesh,2019,all,28243.11,src-4f495cca1e69
uttar-pradesh,2019,coal,22409,src-4f495cca1e69
uttar-pradesh,2019,gas,1493.14,src-4f495cca1e69
uttar-pradesh,2019,hydro,501.6,src-4f495cca1e69
uttar-pradesh,2019,nuclear,440,src-4f495cca1e69
uttar-pradesh,2019,renewable,3399.37,src-4f495cca1e69
uttar-pradesh,2020,all,30225.21,src-4f495cca1e69
uttar-pradesh,2020,coal,23729,src-4f495cca1e69
uttar-pradesh,2020,gas,1493.14,src-4f495cca1e69
uttar-pradesh,2020,hydro,501.6,src-4f495cca1e69
uttar-pradesh,2020,nuclear,440,src-4f495cca1e69
uttar-pradesh,2020,renewable,4061.47,src-4f495cca1e69
uttar-pradesh,2021,all,31307.26,src-4f495cca1e69
uttar-pradesh,2021,coal,24389,src-4f495cca1e69
uttar-pradesh,2021,gas,1493.14,src-4f495cca1e69
uttar-pradesh,2021,hydro,501.6,src-4f495cca1e69
uttar-pradesh,2021,nuclear,440,src-4f495cca1e69
uttar-pradesh,2021,renewable,4483.5199999999995,src-4f495cca1e69
uttar-pradesh,2022,all,31510.79,src-4f495cca1e69
uttar-pradesh,2022,coal,24295,src-4f495cca1e69
uttar-pradesh,2022,gas,1493.14,src-4f495cca1e69
uttar-pradesh,2022,hydro,501.6,src-4f495cca1e69
uttar-pradesh,2022,nuclear,440,src-4f495cca1e69
uttar-pradesh,2022,renewable,4781.05,src-4f495cca1e69
uttar-pradesh,2023,all,33025.31,src-4f495cca1e69
uttar-pradesh,2023,coal,25395,src-4f495cca1e69
uttar-pradesh,2023,gas,1493.14,src-4f495cca1e69
uttar-pradesh,2023,hydro,501.6,src-4f495cca1e69
uttar-pradesh,2023,nuclear,440,src-4f495cca1e69
uttar-pradesh,2023,renewable,5195.57,src-4f495cca1e69
uttar-pradesh,2024,all,36192.05,src-4f495cca1e69
uttar-pradesh,2024,coal,28035,src-4f495cca1e69
uttar-pradesh,2024,gas,1493.14,src-4f495cca1e69
uttar-pradesh,2024,hydro,501.6,src-4f495cca1e69
uttar-pradesh,2024,nuclear,440,src-4f495cca1e69
uttar-pradesh,2024,renewable,5722.31,src-4f495cca1e69
uttar-pradesh,2025,all,38953.37,src-4f495cca1e69
uttar-pradesh,2025,coal,30015,src-4f495cca1e69
uttar-pradesh,2025,gas,1493.14,src-4f495cca1e69
uttar-pradesh,2025,hydro,501.6,src-4f495cca1e69
uttar-pradesh,2025,nuclear,440,src-4f495cca1e69
uttar-pradesh,2025,renewable,6503.63,src-4f495cca1e69
uttarakhand,2015,all,4151.84,src-4f495cca1e69
uttarakhand,2015,hydro,3756.35,src-4f495cca1e69
uttarakhand,2015,renewable,395.49,src-4f495cca1e69
uttarakhand,2016,all,4796.83,src-4f495cca1e69
uttarakhand,2016,gas,450,src-4f495cca1e69
uttarakhand,2016,hydro,3756.35,src-4f495cca1e69
uttarakhand,2016,renewable,590.48,src-4f495cca1e69
uttarakhand,2017,all,4829.83,src-4f495cca1e69
uttarakhand,2017,gas,450,src-4f495cca1e69
uttarakhand,2017,hydro,3756.35,src-4f495cca1e69
uttarakhand,2017,renewable,623.48,src-4f495cca1e69
uttarakhand,2018,all,4876.88,src-4f495cca1e69
uttarakhand,2018,gas,450,src-4f495cca1e69
uttarakhand,2018,hydro,3756.35,src-4f495cca1e69
uttarakhand,2018,renewable,670.53,src-4f495cca1e69
uttarakhand,2019,all,4887.96,src-4f495cca1e69
uttarakhand,2019,gas,450,src-4f495cca1e69
uttarakhand,2019,hydro,3756.35,src-4f495cca1e69
uttarakhand,2019,renewable,681.61,src-4f495cca1e69
uttarakhand,2020,all,5039.24,src-4f495cca1e69
uttarakhand,2020,gas,450,src-4f495cca1e69
uttarakhand,2020,hydro,3855.35,src-4f495cca1e69
uttarakhand,2020,renewable,733.89,src-4f495cca1e69
uttarakhand,2021,all,5237.15,src-4f495cca1e69
uttarakhand,2021,gas,450,src-4f495cca1e69
uttarakhand,2021,hydro,3855.35,src-4f495cca1e69
uttarakhand,2021,renewable,931.8,src-4f495cca1e69
uttarakhand,2022,all,5359.14,src-4f495cca1e69
uttarakhand,2022,gas,450,src-4f495cca1e69
uttarakhand,2022,hydro,3975.35,src-4f495cca1e69
uttarakhand,2022,renewable,933.79,src-4f495cca1e69
uttarakhand,2023,all,5635.94,src-4f495cca1e69
uttarakhand,2023,gas,664,src-4f495cca1e69
uttarakhand,2023,hydro,4035.35,src-4f495cca1e69
uttarakhand,2023,renewable,936.5899999999999,src-4f495cca1e69
uttarakhand,2024,all,5674.77,src-4f495cca1e69
uttarakhand,2024,gas,664,src-4f495cca1e69
uttarakhand,2024,hydro,4035.35,src-4f495cca1e69
uttarakhand,2024,renewable,975.4200000000001,src-4f495cca1e69
uttarakhand,2025,all,6682.55,src-4f495cca1e69
uttarakhand,2025,gas,664,src-4f495cca1e69
uttarakhand,2025,hydro,4785.35,src-4f495cca1e69
uttarakhand,2025,renewable,1233.2,src-4f495cca1e69
west-bengal,2015,all,16386.02,src-4f495cca1e69
west-bengal,2015,coal,14615,src-4f495cca1e69
west-bengal,2015,gas,80,src-4f495cca1e69
west-bengal,2015,hydro,1252.2,src-4f495cca1e69
west-bengal,2015,renewable,438.82,src-4f495cca1e69
west-bengal,2016,all,16004.48,src-4f495cca1e69
west-bengal,2016,coal,14125,src-4f495cca1e69
west-bengal,2016,gas,80,src-4f495cca1e69
west-bengal,2016,hydro,1341.2,src-4f495cca1e69
west-bengal,2016,renewable,458.28,src-4f495cca1e69
west-bengal,2017,all,16135.66,src-4f495cca1e69
west-bengal,2017,coal,14245,src-4f495cca1e69
west-bengal,2017,gas,80,src-4f495cca1e69
west-bengal,2017,hydro,1341.2,src-4f495cca1e69
west-bengal,2017,renewable,469.46,src-4f495cca1e69
west-bengal,2018,all,16204.29,src-4f495cca1e69
west-bengal,2018,coal,14275,src-4f495cca1e69
west-bengal,2018,gas,80,src-4f495cca1e69
west-bengal,2018,hydro,1341.2,src-4f495cca1e69
