state,event,constituency_no,constituency_name,n_oracles_present,n_oracles_agreeing_party,n_oracles_agreeing_candidate,yen_gov_winner_party_id,yen_gov_winner_candidate_name,yen_gov_winner_votes,other_sources,party_id_alliance,verdict_party,verdict_candidate,verdict,curator_note,curator_source_id
rajasthan,AcGenNov2023,159,ASPUR,1,1,1,parties.IN.UNK,Umesh Meena,93742,,,UNVERIFIED,UNVERIFIED,UNVERIFIED,,
rajasthan,AcGenNov2023,160,SAGWARA,1,1,1,parties.IN.BJP,Shankarlal Decha,75175,,,UNVERIFIED,UNVERIFIED,UNVERIFIED,,
rajasthan,AcGenNov2023,161,CHORASI,1,1,1,parties.IN.UNK,Rajkumar Roat,111150,,,UNVERIFIED,UNVERIFIED,UNVERIFIED,,
rajasthan,AcGenNov2023,162,GHATOL,1,1,1,parties.IN.INC,NANALAL NINAMA,88335,,,UNVERIFIED,UNVERIFIED,UNVERIFIED,,
rajasthan,AcGenNov2023,163,GARHI,1,1,1,parties.IN.BJP,KAILASH CHANDRA MEENA,87392,,,UNVERIFIED,UNVERIFIED,UNVERIFIED,,
rajasthan,AcGenNov2023,164,BANSWARA,1,1,1,parties.IN.INC,ARJUN SINGH BAMANIYA,93017,,,UNVERIFIED,UNVERIFIED,UNVERIFIED,,
rajasthan,AcGenNov2023,165,BAGIDORA,1,1,1,parties.IN.INC,MAHENDRA JEET SINGH MALVIYA,101742,,,UNVERIFIED,UNVERIFIED,UNVERIFIED,,
rajasthan,AcGenNov2023,166,KUSHALGARH,1,1,1,parties.IN.INC,RAMILA KHADIYA,97480,,,UNVERIFIED,UNVERIFIED,UNVERIFIED,,
rajasthan,AcGenNov2023,167,KAPASAN,1,1,1,parties.IN.BJP,ARJUN LAL JINGAR,84778,,,UNVERIFIED,UNVERIFIED,UNVERIFIED,,
rajasthan,AcGenNov2023,168,BEGUN,1,1,1,parties.IN.BJP,DR. SURESH DHAKAR,136714,,,UNVERIFIED,UNVERIFIED,UNVERIFIED,,
rajasthan,AcGenNov2023,169,CHITTORGARH,1,1,1,parties.IN.IND,Chandrabhan Singh Chouhan,98446,,,UNVERIFIED,UNVERIFIED,UNVERIFIED,,
rajasthan,AcGenNov2023,170,NIMBAHERA,1,1,1,parties.IN.BJP,SHRICHAND KRIPLANI,116640,,,UNVERIFIED,UNVERIFIED,UNVERIFIED,,
rajasthan,AcGenNov2023,171,BARI SADRI,1,1,1,parties.IN.BJP,GAUTAM KUMAR,103940,,,UNVERIFIED,UNVERIFIED,UNVERIFIED,,
rajasthan,AcGenNov2023,172,PRATAPGARH,1,1,1,parties.IN.BJP,HEMANT MEENA,87644,,,UNVERIFIED,UNVERIFIED,UNVERIFIED,,
rajasthan,AcGenNov2023,173,BHIM,1,1,1,parties.IN.BJP,Harisingh Rawat S/o Panna Singh,93905,,,UNVERIFIED,UNVERIFIED,UNVERIFIED,,
rajasthan,AcGenNov2023,174,KUMBHALGARH,1,1,1,parties.IN.BJP,Surendra Singh Rathore,78133,,,UNVERIFIED,UNVERIFIED,UNVERIFIED,,
rajasthan,AcGenNov2023,175,RAJSAMAND,1,1,1,parties.IN.BJP,DEEPTI KIRAN MAHESHWARI,94043,,,UNVERIFIED,UNVERIFIED,UNVERIFIED,,
rajasthan,AcGenNov2023,176,NATHDWARA,1,1,1,parties.IN.BJP,VISHVARAJ SINGH MEWAR,94950,,,UNVERIFIED,UNVERIFIED,UNVERIFIED,,
rajasthan,AcGenNov2023,177,ASIND,1,1,1,parties.IN.BJP,Jabbar Singh Sankhala,74586,,,UNVERIFIED,UNVERIFIED,UNVERIFIED,,
rajasthan,AcGenNov2023,178,MANDAL,1,1,1,parties.IN.BJP,UDAI LAL BHADANA,126291,,,UNVERIFIED,UNVERIFIED,UNVERIFIED,,
rajasthan,AcGenNov2023,179,SAHARA,1,1,1,parties.IN.BJP,LADU LAL PITLIYA,117203,,,UNVERIFIED,UNVERIFIED,UNVERIFIED,,
rajasthan,AcGenNov2023,180,BHILWARA,1,1,1,parties.IN.IND,Ashok Kumar Kothari,70095,,,UNVERIFIED,UNVERIFIED,UNVERIFIED,,
rajasthan,AcGenNov2023,181,SHAHPURA,1,1,1,parties.IN.BJP,LALARAM BAIRWA,100135,,,UNVERIFIED,UNVERIFIED,UNVERIFIED,,
rajasthan,AcGenNov2023,182,JAHAZPUR,1,1,1,parties.IN.BJP,GOPICHAND MEENA,96933,,,UNVERIFIED,UNVERIFIED,UNVERIFIED,,
rajasthan,AcGenNov2023,183,MANDALGARH,1,1,1,parties.IN.BJP,GOPAL LAL SHARMA,93119,,,UNVERIFIED,UNVERIFIED,UNVERIFIED,,
rajasthan,AcGenNov2023,184,HINDOLI,1,1,1,parties.IN.INC,ASHOK,127354,,,UNVERIFIED,UNVERIFIED,UNVERIFIED,,
rajasthan,AcGenNov2023,185,KESHORAIPATAN,1,1,1,parties.IN.INC,CHUNNILAL C.L. PREMI BAIRWA,101541,,,UNVERIFIED,UNVERIFIED,UNVERIFIED,,
rajasthan,AcGenNov2023,186,BUNDI,1,1,1,parties.IN.INC,HARIMOHAN SHARMA,100107,,,UNVERIFIED,UNVERIFIED,UNVERIFIED,,
rajasthan,AcGenNov2023,187,PIPALDA,1,1,1,parties.IN.INC,CHETAN PATEL KOLANA,89281,,,UNVERIFIED,UNVERIFIED,UNVERIFIED,,
rajasthan,AcGenNov2023,188,SANGOD,1,1,1,parties.IN.BJP,HEERALAL NAGAR,93435,,,UNVERIFIED,UNVERIFIED,UNVERIFIED,,
rajasthan,AcGenNov2023,189,KOTA NORTH,1,1,1,parties.IN.INC,SHANTI DHARIWAL,94899,,,UNVERIFIED,UNVERIFIED,UNVERIFIED,,
rajasthan,AcGenNov2023,190,KOTA SOUTH,1,1,1,parties.IN.BJP,SANDEEP SHARMA,95393,,,UNVERIFIED,UNVERIFIED,UNVERIFIED,,
rajasthan,AcGenNov2023,191,LADPURA,1,1,1,parties.IN.BJP,KALPANA DEVI,121248,,,UNVERIFIED,UNVERIFIED,UNVERIFIED,,
rajasthan,AcGenNov2023,192,RAMGANJ MANDI,1,1,1,parties.IN.BJP,Madan Dilawar,103504,,,UNVERIFIED,UNVERIFIED,UNVERIFIED,,
rajasthan,AcGenNov2023,193,ANTA,1,1,1,parties.IN.BJP,KANWARLAL,87390,,,UNVERIFIED,UNVERIFIED,UNVERIFIED,,
rajasthan,AcGenNov2023,194,KISHANGANJ,1,1,1,parties.IN.BJP,LALIT MEENA,101857,,,UNVERIFIED,UNVERIFIED,UNVERIFIED,,
rajasthan,AcGenNov2023,195,BARAN-ATRU,1,1,1,parties.IN.BJP,RADHEYSHYAM BAIRWA,101530,,,UNVERIFIED,UNVERIFIED,UNVERIFIED,,
rajasthan,AcGenNov2023,196,CHHABRA,1,1,1,parties.IN.BJP,PRATAP SINGH SINGHVI,65000,,,UNVERIFIED,UNVERIFIED,UNVERIFIED,,
rajasthan,AcGenNov2023,197,DAG,1,1,1,parties.IN.BJP,KALURAM,99251,,,UNVERIFIED,UNVERIFIED,UNVERIFIED,,
rajasthan,AcGenNov2023,198,JHALRAPATAN,1,1,1,parties.IN.BJP,Vasundhara Raje,138831,,,UNVERIFIED,UNVERIFIED,UNVERIFIED,,
rajasthan,AcGenNov2023,199,KHANPUR,1,1,1,parties.IN.INC,SURESH GURJAR,101045,,,UNVERIFIED,UNVERIFIED,UNVERIFIED,,
rajasthan,AcGenNov2023,200,MANOHAR THANA,1,1,1,parties.IN.BJP,GOVIND PRASAD,85304,,,UNVERIFIED,UNVERIFIED,UNVERIFIED,,
