entity_id,state,election_year,constituency_name,electors,votes_polled,turnout_pct,winner_candidate,winner_party_id,winner_party_short_raw,winner_votes,winner_share_pct,runnerup_candidate,runnerup_party_id,runnerup_party_short_raw,runnerup_votes,margin_votes,margin_pct,source_id,processing_level,processing_note
IN-PC-1976-maharashtra-21,maharashtra,2004,AMRAVATI,1204881,676421,56.14,ANANT GUDHE,parties.IN.SHS,SHS,203216,30.04,OMPRAKASH ALIAS BACCHU BABARAOJI KADU,parties.IN.IND,IND,188982,14234,2.1,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-maharashtra-22,maharashtra,2004,RAMTEK,1148759,647483,56.36,MOHITE SUBODH BABURAO,parties.IN.SHS,SHS,276720,42.74,DR. SHRIKANT JICHKAR,parties.IN.INC,INC,262618,14102,2.18,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-maharashtra-23,maharashtra,2004,NAGPUR,1630894,792451,48.59,VILAS MUTTEMWAR,parties.IN.INC,INC,373769,47.17,ATALBAHADURSINGH,parties.IN.BJP,BJP,274286,99483,12.56,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-maharashtra-24,maharashtra,2004,BHANDARA,1006061,680476,67.64,PATLE SHISHUPAL NATTHU,parties.IN.BJP,BJP,277388,40.76,PRAFUL PATEL,parties.IN.NCP,NCP,274379,3009,0.44,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-maharashtra-25,maharashtra,2004,CHIMUR,1113832,775523,69.63,SHIVANKAR MAHADEORAO SUKAJI,parties.IN.BJP,BJP,336711,43.42,PROF. JOGENDRA KAWADE,parties.IN.PRBP,PRBP,237937,98774,12.74,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-maharashtra-26,maharashtra,2004,CHANDRAPUR,1329746,841144,63.26,AHIR HANSRAJ GANGARAM,parties.IN.BJP,BJP,366014,43.51,NARESH PUGLIA,parties.IN.INC,INC,306191,59823,7.11,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-maharashtra-27,maharashtra,2004,WARDHA,1144924,626105,54.69,WAGMARE SURESH GANAPAT,parties.IN.BJP,BJP,269045,42.97,PRABHATAI RAU,parties.IN.INC,INC,265857,3188,0.51,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-maharashtra-28,maharashtra,2004,YAVATMAL,1133605,663978,58.57,RATHOD HARISING NASARU,parties.IN.BJP,BJP,298513,44.96,PATIL UTTAMRAO DEORAOJI,parties.IN.INC,INC,241709,56804,8.56,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-maharashtra-29,maharashtra,2004,HINGOLI,1189303,728325,61.24,SURYAKANTA PATIL,parties.IN.NCP,NCP,327944,45.03,SHIVAJI GYANBARAO MANE,parties.IN.SHS,SHS,315399,12545,1.73,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-maharashtra-3,maharashtra,2004,KOLABA,1250272,793445,63.46,A. R. ANTULAY,parties.IN.INC,INC,312225,39.35,VIVEK PATIL,parties.IN.PWPI,PWPI,280355,31870,4.02,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-maharashtra-30,maharashtra,2004,NANDED,1445611,800145,55.35,D. B. PATIL,parties.IN.BJP,BJP,361282,45.15,KHATGAONKAR BHASKARRAO BAPURAO,parties.IN.INC,INC,336947,24335,3.04,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-maharashtra-31,maharashtra,2004,PARBHANI,1155668,675985,58.49,TUKARAM GANPATRAO RENGE PATIL,parties.IN.SHS,SHS,339318,50.2,SURESH AMBADASRAO WARPUDKAR,parties.IN.NCP,NCP,283147,56171,8.31,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-maharashtra-32,maharashtra,2004,JALNA,1242929,756365,60.85,DANVE RAOSAHEB DADARAO PATIL,parties.IN.BJP,BJP,369630,48.87,PAWAR UTTAMSINGH RAJDHARSINGH,parties.IN.INC,INC,308298,61332,8.11,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-maharashtra-33,maharashtra,2004,AURANGABAD,1636117,912571,55.78,CHANDRAKANT KHAIRE,parties.IN.SHS,SHS,477900,52.37,RAMKRUSHNA BABA PATIL,parties.IN.INC,INC,355977,121923,13.36,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-maharashtra-34,maharashtra,2004,BEED,1319891,884234,66.99,JAISINGRAO GAIKWAD PATIL,parties.IN.NCP,NCP,425051,48.07,SOLANKE PRAKASH SUNDARRAO,parties.IN.BJP,BJP,377639,47412,5.36,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-maharashtra-35,maharashtra,2004,LATUR,1293202,822355,63.59,PATIL RUPATAI DILIPRAO NILANGEKAR,parties.IN.BJP,BJP,404500,49.19,PATIL SHIVRAJ VISHWANATH,parties.IN.INC,INC,373609,30891,3.76,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-maharashtra-36,maharashtra,2004,OSMANABAD,1072645,637933,59.47,NARHIRE KALPANA RAMESH,parties.IN.SHS,SHS,294436,46.15,DHOBALE LAXMAN KONDIBA,parties.IN.NCP,NCP,292787,1649,0.25,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-maharashtra-37,maharashtra,2004,SHOLAPUR,1187231,656801,55.32,DESHMUKH SUBHASH SURESHCHANDRA,parties.IN.BJP,BJP,316188,48.14,UJWALATAI SUSHILKUMAR SHINDE,parties.IN.INC,INC,310390,5798,0.88,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-maharashtra-38,maharashtra,2004,PANDHARPUR,1294407,689127,53.24,ATHAWALE RAMDAS BANDU,parties.IN.RPIA,RPI(A),347215,50.38,KSHIRSAGAR NAGNATH DATTATRAY,parties.IN.BJP,BJP,247522,99693,14.46,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-maharashtra-39,maharashtra,2004,AHMEDNAGAR,1295593,687722,53.08,GADAKH TUKARAM GANGADHAR,parties.IN.NCP,NCP,362938,52.77,PROF. N. S. PHARANDE,parties.IN.BJP,BJP,287861,75077,10.91,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-maharashtra-4,maharashtra,2004,MUMBAI SOUTH,620431,274358,44.22,MILIND MURLI DEORA,parties.IN.INC,INC,137956,50.28,JAYAWANTIBEN MEHTA,parties.IN.BJP,BJP,127710,10246,3.73,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-maharashtra-40,maharashtra,2004,KOPARGAON,1077519,668700,62.06,E.  V.  ALIAS BALASAHEB VIKHE PATIL,parties.IN.INC,INC,356688,53.34,MURKUTE BHANUDAS KASHINATH,parties.IN.SHS,SHS,269357,87331,13.06,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-maharashtra-41,maharashtra,2004,KHED,1319319,732045,55.49,ADHALARAO PATIL SHIVAJIRAO,parties.IN.SHS,SHS,360501,49.25,ASHOK NAMDEVRAO MOHOL,parties.IN.NCP,NCP,339691,20810,2.85,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-maharashtra-42,maharashtra,2004,PUNE,1608614,769018,47.81,KALMADI SURESH,parties.IN.INC,INC,373774,48.6,PRADIP TRIMBAK RAWAT,parties.IN.BJP,BJP,300598,73176,9.51,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-maharashtra-43,maharashtra,2004,BARAMATI,1846635,893331,48.38,PAWAR SHARADCHANDRA GOVINDRAO,parties.IN.NCP,NCP,634555,71.03,PRITHVIRAJ SAHEBRAO JACHAK,parties.IN.BJP,BJP,211580,422975,47.35,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-maharashtra-44,maharashtra,2004,SATARA,1149290,675012,58.73,LAXMANRAO PANDURANG JADHAV (PATIL),parties.IN.NCP,NCP,281577,41.71,HINDURAO N. NAIK NIMBALKAR,parties.IN.SHS,SHS,277620,3957,0.58,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-maharashtra-45,maharashtra,2004,KARAD,1181744,714523,60.46,PATIL SHRINIWAS DADASAHEB,parties.IN.NCP,NCP,436732,61.12,MANKUMARE VASANT DNYANDEV,parties.IN.SHS,SHS,240002,196730,27.53,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-maharashtra-46,maharashtra,2004,SANGLI,1186416,692999,58.41,Patil Prakashbapu Vasantdada,parties.IN.INC,INC,305048,44.02,DEEPAK (BABA) ABASAHEB SHINDE MHAISALKAR,parties.IN.BJP,BJP,223425,81623,11.78,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-maharashtra-47,maharashtra,2004,ICHALKARANJI,1215059,791087,65.11,MANE NIVEDITA SAMBHAJIRAO,parties.IN.NCP,NCP,422272,53.38,DR. PATIL SANJAY (DADA) SHAMRAO,parties.IN.SHS,SHS,321223,101049,12.77,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-maharashtra-48,maharashtra,2004,KOLHAPUR,1162212,813344,69.98,MANDLIK SADASHIVRAO DADOBA,parties.IN.NCP,NCP,401922,49.42,MAHADIK DHANANJAY BHIMRAO,parties.IN.SHS,SHS,387169,14753,1.82,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-maharashtra-5,maharashtra,2004,MUMBAI SOUTH CENTRAL,704452,347972,49.4,MOHAN RAWALE,parties.IN.SHS,SHS,128536,36.94,AHIR SACHIN,parties.IN.NCP,NCP,106348,22188,6.38,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-maharashtra-6,maharashtra,2004,MUMBAI NORTH CENTRAL,1117487,514593,46.05,EKNATH M. GAIKWAD,parties.IN.INC,INC,256282,49.8,MANOHAR GAJANAN JOSHI,parties.IN.SHS,SHS,242953,13329,2.59,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-maharashtra-7,maharashtra,2004,MUMBAI NORTH EAST,1974560,925659,46.88,KAMAT GURUDAS,parties.IN.INC,INC,493420,53.3,KIRIT SOMAIYA,parties.IN.BJP,BJP,394020,99400,10.73,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-maharashtra-8,maharashtra,2004,MUMBAI NORTH WEST,1515745,747687,49.33,SUNIL DUTT,parties.IN.INC,INC,385755,51.59,SANJAY NIRUPAM,parties.IN.SHS,SHS,338397,47358,6.33,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-maharashtra-9,maharashtra,2004,MUMBAI NORTH,2377866,1119342,47.07,GOVINDA,parties.IN.INC,INC,559763,50.01,RAM NAIK,parties.IN.BJP,BJP,511492,48271,4.31,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-manipur-1,manipur,2004,INNER MANIPUR,740718,416406,56.22,DR. THOKCHOM MEINYA,parties.IN.INC,INC,154055,37,MOIRANGTHEM NARA,parties.IN.CPI,CPI,104722,49333,11.85,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-manipur-2,manipur,2004,OUTER MANIPUR,795792,619151,77.8,MANI CHARENAMEI,parties.IN.IND,IND,229634,37.09,D. LOLI ADANEE,parties.IN.BJP,BJP,147441,82193,13.28,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-meghalaya-1,meghalaya,2004,SHILLONG,785062,367780,46.85,PATY RIPPLE KYNDIAH,parties.IN.INC,INC,190058,51.68,S. LONIAK MARBANIANG,parties.IN.IND,IND,119162,70896,19.28,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-meghalaya-2,meghalaya,2004,TURA,504312,311113,61.69,PURANO AGITOK SANGMA,parties.IN.AITC,AITC,191938,61.69,DR. MUKUL SANGMA,parties.IN.INC,INC,119175,72763,23.38,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-mizoram-1,mizoram,2004,MIZORAM,549959,348546,63.38,VANLALZAWMA,parties.IN.MNF,MNF,182864,52.46,DR. LALTLUANGLIANA KHIANGTE,parties.IN.IND,IND,159170,23694,6.79,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-nagaland-1,nagaland,2004,NAGALAND,1041433,954719,91.67,W. WANGYUH,parties.IN.NPF,NPF,698128,73.12,K. ASUNGBA SANGTAM,parties.IN.INC,INC,246109,452019,47.34,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-odisha-1,odisha,2004,MAYURBHANJ,990544,695997,70.26,SUDAM MARNDI,parties.IN.JMM,JMM,260529,37.43,BHAGIRATHI MAJHI,parties.IN.BJP,BJP,252557,7972,1.14,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-odisha-10,odisha,2004,ASKA,1254942,680381,54.22,HARI HAR SWAIN,parties.IN.BJD,BJD,381526,56.08,RAMKRUSHANA PATNAIK,parties.IN.INC,INC,248924,132602,19.49,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-odisha-11,odisha,2004,BERHAMPUR,1195391,719379,60.18,CHANDRA SEKHAR SAHU,parties.IN.INC,INC,355973,49.48,ANADI SAHU,parties.IN.BJP,BJP,304316,51657,7.18,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-odisha-12,odisha,2004,KORAPUT,1139590,735667,64.56,GIRIDHAR GAMANG,parties.IN.INC,INC,334748,45.5,PAPANNA MUTIKA,parties.IN.BJD,BJD,291481,43267,5.88,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-odisha-13,odisha,2004,NOWRANGPUR,1161159,780728,67.24,PARSURAM MAJHI,parties.IN.BJP,BJP,359989,46.11,CHANDRA SEKHAR MAJHI,parties.IN.INC,INC,335099,24890,3.19,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-odisha-14,odisha,2004,KALAHANDI,1132680,754128,66.58,BIKRAM KESHARI DEO,parties.IN.BJP,BJP,357079,47.35,BHAKTA CHARAN DAS,parties.IN.INC,INC,322957,34122,4.52,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-odisha-15,odisha,2004,PHULBANI,1183731,787293,66.51,SUGRIB SINGH,parties.IN.BJD,BJD,337951,42.93,ABHIMANYU BEHERA,parties.IN.INC,INC,318679,19272,2.45,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-odisha-16,odisha,2004,BOLANGIR,1099775,728378,66.23,SANGEETA KUMARI SINGH DEO,parties.IN.BJP,BJP,322912,44.33,SARAT PATTANAYAK,parties.IN.INC,INC,222230,100682,13.82,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-odisha-17,odisha,2004,SAMBALPUR,1242861,810601,65.22,PRASANNA ACHARYA,parties.IN.BJD,BJD,390556,48.18,SANJAY BHOI,parties.IN.INC,INC,375786,14770,1.82,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-odisha-18,odisha,2004,DEOGARH,1219887,823301,67.49,DHARMENDRA PRADHAN,parties.IN.BJP,BJP,426092,51.75,Sriballav Panigrahi,parties.IN.INC,INC,346996,79096,9.6,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-odisha-19,odisha,2004,DHENKANAL,1174787,790367,67.28,TATHAGATA SATAPATHY,parties.IN.BJD,BJD,423539,53.59,KAMAKHYA PRASAD SINGHDEO,parties.IN.INC,INC,300657,122882,15.55,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-odisha-2,odisha,2004,BALASORE,1330406,947569,71.22,MAHAMEGHA BAHAN AIRA KHARBELA SWAIN,parties.IN.BJP,BJP,553087,58.37,NIRANJAN PANDA,parties.IN.INC,INC,316132,236955,25.01,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-odisha-20,odisha,2004,SUNDARGARH,1209123,732351,60.57,JUAL ORAM,parties.IN.BJP,BJP,336562,45.96,FRIDA TOPNO,parties.IN.INC,INC,296886,39676,5.42,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-odisha-21,odisha,2004,KEONJHAR,1183472,814662,68.84,ANANTA NAYAK,parties.IN.BJP,BJP,355702,43.66,NILAKANTHA NAYAK,parties.IN.INC,INC,306493,49209,6.04,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-odisha-3,odisha,2004,BHADRAK,1350755,932276,69.02,ARJUN CHARAN SETHI,parties.IN.BJD,BJD,489200,52.47,MURALIDHAR JENA,parties.IN.INC,INC,394431,94769,10.16,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-odisha-4,odisha,2004,JAJPUR,1278758,876208,68.52,MOHAN JENA,parties.IN.BJD,BJD,452177,51.61,AMIYA KANTA MALLIK,parties.IN.INC,INC,400711,51466,5.88,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-odisha-5,odisha,2004,KENDRAPARA,1186834,836265,70.46,ARCHANA NAYAK,parties.IN.BJD,BJD,453276,54.2,SRIKANT KUMAR JENA,parties.IN.INC,INC,366433,86843,10.38,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-odisha-6,odisha,2004,CUTTACK,1236228,820302,66.36,BHARTRUHARI MAHTAB,parties.IN.BJD,BJD,496750,60.56,JAYANTI PATNAIK,parties.IN.INC,INC,323552,173198,21.12,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-odisha-7,odisha,2004,JAGATSINGHPUR,1301496,926511,71.19,BRAHMANANDA PANDA,parties.IN.BJD,BJD,466383,50.34,RANJIB BISWAL,parties.IN.INC,INC,409121,57262,6.18,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-odisha-8,odisha,2004,PURI,1288034,888955,69.02,BRAJA KISHORE TRIPATHY,parties.IN.BJD,BJD,462248,52,PINAKI MISRA,parties.IN.INC,INC,401288,60960,6.86,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-odisha-9,odisha,2004,BHUBANESWAR,1491536,853005,57.19,PRASANNA KUMAR PATASANI,parties.IN.BJD,BJD,437762,51.32,SOUMYA RANJAN PATNAIK,parties.IN.INC,INC,325483,112279,13.16,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-puducherry-1,puducherry,2004,PONDICHERRY,636667,483816,75.99,RAMADASS. M.,parties.IN.PMK,PMK,241653,49.95,LALITHA KUMARAMANGALAM,parties.IN.BJP,BJP,172472,69181,14.3,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-punjab-1,punjab,2004,GURDASPUR,1210260,785834,64.93,VINOD KHANNA,parties.IN.BJP,BJP,387612,49.32,SUKHBUNS KAUR BHINDER,parties.IN.INC,INC,362629,24983,3.17,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-punjab-10,punjab,2004,SANGRUR,1214485,836818,68.9,SUKHDEV SINGH DHINDSA,parties.IN.SAD,SAD,286828,34.28,ARVIND KHANNA,parties.IN.INC,INC,259551,27277,3.26,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-punjab-11,punjab,2004,BHATINDA,1285978,763195,59.35,PARAMJIT KAUR GULSHAN,parties.IN.SAD,SAD,323394,42.37,KAUSHALYA CHAMAN BHAURA,parties.IN.CPI,CPI,260752,62642,8.2,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-punjab-12,punjab,2004,FARIDKOT,1262934,893144,70.72,SUKHBIR SINGH BADAL,parties.IN.SAD,SAD,475928,53.29,KARAN KAUR BRAR,parties.IN.INC,INC,340649,135279,15.15,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-punjab-13,punjab,2004,FEROZEPUR,1302221,866640,66.55,ZORA SINGH MAAN,parties.IN.SAD,SAD,357102,41.21,JAGMEET SINGH BRAR,parties.IN.INC,INC,345563,11539,1.34,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-punjab-2,punjab,2004,AMRITSAR,1292902,711820,55.06,NAVJOT SINGH SIDHU,parties.IN.BJP,BJP,394223,55.38,RAGHUNANDAN LAL BHATIA,parties.IN.INC,INC,284691,109532,15.39,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-punjab-3,punjab,2004,TARN TARAN,1173431,717375,61.13,DR. RATTAN SINGH AJNALA,parties.IN.SAD,SAD,364646,50.83,SUKHBINDER SINGH ( SUKH SARKARIA),parties.IN.INC,INC,308252,56394,7.86,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-punjab-4,punjab,2004,JULLUNDUR,1221443,741739,60.73,RANA GURJEET SINGH,parties.IN.INC,INC,344619,46.46,NARESH GUJRAL,parties.IN.SAD,SAD,311156,33463,4.51,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-punjab-5,punjab,2004,PHILLAUR,1181507,722537,61.15,CHARANJIT SINGH ATWAL,parties.IN.SAD,SAD,324512,44.91,SANTOSH CHOWDHARY,parties.IN.INC,INC,225628,98884,13.68,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
IN-PC-1976-punjab-6,punjab,2004,HOSHIARPUR,1137423,655691,57.65,AVINASH RAI KHANNA,parties.IN.BJP,BJP,289815,44.2,COMRADE DARSHAN SINGH MATTU,parties.IN.CPIM,CPM,185444,104371,15.92,src-d4b15132ad0e,major,PC summary derived from TCPD All_States_GA.csv (AC-segment aggregation to PC level); direct-PC TCPD CSV not published for this LS year.
