state,event,constituency_no,constituency_name,n_oracles_present,n_oracles_agreeing_party,n_oracles_agreeing_candidate,yen_gov_winner_party_id,yen_gov_winner_candidate_name,yen_gov_winner_votes,other_sources,party_id_alliance,verdict_party,verdict_candidate,verdict,curator_note,curator_source_id
west-bengal,AcGenApr2021,236,MEDINIPUR,2,2,2,parties.IN.AITC,June Maliah,121175,tcpd-state:parties.IN.AITC:June Maliah:121175,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,237,BINPUR,2,2,2,parties.IN.AITC,DEBNATH HANSDA,100277,tcpd-state:parties.IN.AITC:DEBNATH HANSDA:100277,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,238,BANDWAN,2,2,2,parties.IN.AITC,RAJIB LOCHAN SAREN,113337,tcpd-state:parties.IN.AITC:RAJIB LOCHAN SAREN:113337,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,239,BALARAMPUR,2,2,2,parties.IN.BJP,BANESWAR MAHATO,89521,tcpd-state:parties.IN.BJP:BANESWAR MAHATO:89521,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,240,BAGHMUNDI,2,2,2,parties.IN.AITC,Sushanta Mahato,75905,tcpd-state:parties.IN.AITC:Sushanta Mahato:75905,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,241,JOYPUR,2,2,2,parties.IN.BJP,Nara Hari Mahato,74380,tcpd-state:parties.IN.BJP:Nara Hari Mahato:74380,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,242,PURULIA,2,2,2,parties.IN.BJP,Sudip Kumar Mukherjee,89733,tcpd-state:parties.IN.BJP:Sudip Kumar Mukherjee:89733,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,243,MANBAZAR,2,2,2,parties.IN.AITC,SANDHYARANI TUDU,103298,tcpd-state:parties.IN.AITC:SANDHYARANI TUDU:103298,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,244,KASHIPUR,2,2,2,parties.IN.BJP,KAMALAKANTA HANSDA,92938,tcpd-state:parties.IN.BJP:KAMALAKANTA HANSDA:92938,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,245,PARA,2,2,2,parties.IN.BJP,NADIAR CHAND BOURI,87347,tcpd-state:parties.IN.BJP:NADIAR CHAND BOURI:87347,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,246,RAGHUNATHPUR,2,2,2,parties.IN.BJP,Vivekananda Bauri,95770,tcpd-state:parties.IN.BJP:Vivekananda Bauri:95770,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,247,SALTORA,2,2,2,parties.IN.BJP,BAURI CHANDANA,91648,tcpd-state:parties.IN.BJP:BAURI CHANDANA:91648,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,248,CHHATNA,2,2,2,parties.IN.BJP,SATYANARAYAN MUKHOPADHYAY,90233,tcpd-state:parties.IN.BJP:SATYANARAYAN MUKHOPADHYAY:90233,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,249,RANIBUNDH,2,2,2,parties.IN.AITC,Jyotsna Mandi,90928,tcpd-state:parties.IN.AITC:Jyotsna Mandi:90928,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,250,RAIPUR,2,2,2,parties.IN.AITC,MRITYUNJOY MURMU,101043,tcpd-state:parties.IN.AITC:MRITYUNJOY MURMU:101043,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,251,TALDANGRA,2,2,2,parties.IN.AITC,ARUP CHAKRABORTY,92026,tcpd-state:parties.IN.AITC:ARUP CHAKRABORTY:92026,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,252,BANKURA,2,2,2,parties.IN.BJP,NILADRI SEKHAR DANA,95466,tcpd-state:parties.IN.BJP:NILADRI SEKHAR DANA:95466,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,253,BARJORA,2,2,2,parties.IN.AITC,ALOK MUKHERJEE,93290,tcpd-state:parties.IN.AITC:ALOK MUKHERJEE:93290,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,254,ONDA,2,2,2,parties.IN.BJP,AMARNATH  SHAKHA,104940,tcpd-state:parties.IN.BJP:AMARNATH  SHAKHA:104940,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,255,BISHNUPUR,2,2,2,parties.IN.BJP,TANMAY GHOSH (BUMBA),89689,tcpd-state:parties.IN.BJP:TANMAY GHOSH (BUMBA):89689,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,256,KATULPUR,2,2,2,parties.IN.BJP,HARAKALI PROTIHER,106022,tcpd-state:parties.IN.BJP:HARAKALI PROTIHER:106022,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,257,INDUS,2,2,2,parties.IN.BJP,NIRMAL KUMAR DHARA,104936,tcpd-state:parties.IN.BJP:NIRMAL KUMAR DHARA:104936,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,258,SONAMUKHI,2,2,2,parties.IN.BJP,DIBAKAR GHARAMI,98161,tcpd-state:parties.IN.BJP:DIBAKAR GHARAMI:98161,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,259,KHANDAGHOSH,2,2,2,parties.IN.AITC,NABIN CHANDRA BAG,104264,tcpd-state:parties.IN.AITC:NABIN CHANDRA BAG:104264,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,260,BARDHAMAN DAKSHIN,2,2,2,parties.IN.AITC,KHOKAN DAS,91015,tcpd-state:parties.IN.AITC:KHOKAN DAS:91015,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,261,RAINA,2,2,2,parties.IN.AITC,Shampa Dhara,108752,tcpd-state:parties.IN.AITC:Shampa Dhara:108752,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,262,JAMALPUR,2,2,2,parties.IN.AITC,ALOK KUMAR MAJHI,96999,tcpd-state:parties.IN.AITC:ALOK KUMAR MAJHI:96999,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,263,MONTESWAR,2,2,2,parties.IN.AITC,CHOWDHURY SIDDIQULLAH,105460,tcpd-state:parties.IN.AITC:CHOWDHURY SIDDIQULLAH:105460,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,264,KALNA,2,2,2,parties.IN.AITC,DEBOPRASAD BAG (POLTU),96073,tcpd-state:parties.IN.AITC:DEBOPRASAD BAG (POLTU):96073,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,265,MEMARI,2,2,2,parties.IN.AITC,MADHUSUDAN BHATTACHARYA,104851,tcpd-state:parties.IN.AITC:MADHUSUDAN BHATTACHARYA:104851,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,266,BARDHAMAN UTTAR,2,2,2,parties.IN.AITC,NISITH KUMAR MALIK,111211,tcpd-state:parties.IN.AITC:NISITH KUMAR MALIK:111211,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,267,BHATAR,2,2,2,parties.IN.AITC,ADHIKARI MANGOBINDA,108028,tcpd-state:parties.IN.AITC:ADHIKARI MANGOBINDA:108028,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,268,PURBASTHALI DAKSHIN,2,2,2,parties.IN.AITC,SWAPAN DEBNATH,105698,tcpd-state:parties.IN.AITC:SWAPAN DEBNATH:105698,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,269,PURBASTHALI UTTAR,2,2,2,parties.IN.AITC,TAPAN CHATTERJEE,92421,tcpd-state:parties.IN.AITC:TAPAN CHATTERJEE:92421,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,270,KATWA,2,2,2,parties.IN.AITC,Rabindranath Chatterjee,107894,tcpd-state:parties.IN.AITC:Rabindranath Chatterjee:107894,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,271,KETUGRAM,2,2,2,parties.IN.AITC,Sekh Sahonawez,100226,tcpd-state:parties.IN.AITC:Sekh Sahonawez:100226,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,272,MANGALKOT,2,2,2,parties.IN.AITC,Apurba Chowdhury (Achal),107596,tcpd-state:parties.IN.AITC:Apurba Chowdhury (Achal):107596,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,273,AUSGRAM,2,2,2,parties.IN.AITC,ABHEDANANDA THANDER,100392,tcpd-state:parties.IN.AITC:ABHEDANANDA THANDER:100392,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,274,GALSI,2,2,2,parties.IN.AITC,NEPAL GHORUI,109504,tcpd-state:parties.IN.AITC:NEPAL GHORUI:109504,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,275,PANDABESWAR,2,2,2,parties.IN.AITC,NARENDRANATH CHAKRABORTY,73922,tcpd-state:parties.IN.AITC:NARENDRANATH CHAKRABORTY:73922,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,276,DURGAPUR PURBA,2,2,2,parties.IN.AITC,PRADIP MAZUMDAR,79303,tcpd-state:parties.IN.AITC:PRADIP MAZUMDAR:79303,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,277,DURGAPUR PASCHIM,2,2,2,parties.IN.BJP,LAKSHMAN CHANDRA GHORUI,91186,tcpd-state:parties.IN.BJP:LAKSHMAN CHANDRA GHORUI:91186,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,278,RANIGANJ,2,2,2,parties.IN.AITC,TAPAS BANERJEE,78164,tcpd-state:parties.IN.AITC:TAPAS BANERJEE:78164,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,279,JAMURIA,2,2,2,parties.IN.AITC,HARERAM SINGH,71002,tcpd-state:parties.IN.AITC:HARERAM SINGH:71002,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,280,ASANSOL DAKSHIN,2,2,2,parties.IN.BJP,AGNIMITRA PAUL,87881,tcpd-state:parties.IN.BJP:AGNIMITRA PAUL:87881,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,281,ASANSOL UTTAR,2,2,2,parties.IN.AITC,Ghatak Moloy,100931,tcpd-state:parties.IN.AITC:Ghatak Moloy:100931,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,282,KULTI,2,2,2,parties.IN.BJP,AJAY  KUMAR PODDAR,81112,tcpd-state:parties.IN.BJP:AJAY  KUMAR PODDAR:81112,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,283,BARBANI,2,2,2,parties.IN.AITC,BIDHAN UPADHYAY,88430,tcpd-state:parties.IN.AITC:BIDHAN UPADHYAY:88430,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,284,DUBRAJPUR,2,2,2,parties.IN.BJP,Anup Kumar Saha,98083,tcpd-state:parties.IN.BJP:Anup Kumar Saha:98083,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,285,SURI,2,2,2,parties.IN.AITC,BIKASH ROYCHOUDHURY,105871,tcpd-state:parties.IN.AITC:BIKASH ROYCHOUDHURY:105871,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,286,BOLPUR,2,2,2,parties.IN.AITC,SINHA CHANDRANATH,116443,tcpd-state:parties.IN.AITC:SINHA CHANDRANATH:116443,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,287,NANOOR,2,2,2,parties.IN.AITC,BIDHAN CHANDRA MAJHI,112116,tcpd-state:parties.IN.AITC:BIDHAN CHANDRA MAJHI:112116,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,288,LABHPUR,2,2,2,parties.IN.AITC,ABHIJIT SINHA (RANA),108423,tcpd-state:parties.IN.AITC:ABHIJIT SINHA (RANA):108423,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,289,SAINTHIA,2,2,2,parties.IN.AITC,NILABATI SAHA,110572,tcpd-state:parties.IN.AITC:NILABATI SAHA:110572,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,290,MAYURESWAR,2,2,2,parties.IN.AITC,ABHIJIT ROY,100425,tcpd-state:parties.IN.AITC:ABHIJIT ROY:100425,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,291,RAMPURHAT,2,2,2,parties.IN.AITC,ASISH BANERJEE,103276,tcpd-state:parties.IN.AITC:ASISH BANERJEE:103276,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,292,HANSAN,2,2,2,parties.IN.AITC,Dr. ASOK KUMAR CHATTOPADHYAY,108289,tcpd-state:parties.IN.AITC:Dr. ASOK KUMAR CHATTOPADHYAY:108289,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,293,NALHATI,2,2,2,parties.IN.AITC,RAJENDRA PRASAD SINGH (RAJU SINGH),117438,tcpd-state:parties.IN.AITC:RAJENDRA PRASAD SINGH (RAJU SINGH):117438,,VERIFIED,VERIFIED,VERIFIED,,
west-bengal,AcGenApr2021,294,MURARAI,2,2,2,parties.IN.AITC,DR MOSARRAF HOSSAIN,146496,tcpd-state:parties.IN.AITC:DR MOSARRAF HOSSAIN:146496,,VERIFIED,VERIFIED,VERIFIED,,
