lgd_state_code,ac_lgd_code,lgd_district_code,village_count,is_primary
23,2537,432,397,true
23,2538,418,196,true
23,2539,409,50,true
23,2540,418,226,true
23,2541,409,127,true
23,2542,409,312,true
23,2543,409,581,true
23,2544,418,288,true
23,2545,421,366,true
23,2546,410,191,true
23,2547,410,17,true
23,2548,410,2,true
23,2549,410,3,true
23,2550,410,3,true
23,2551,410,4,true
23,2552,410,67,true
23,2553,410,218,true
23,2554,411,366,true
23,2555,411,32,true
23,2556,411,37,true
23,2557,411,17,true
23,2558,411,6,true
23,2559,411,256,true
23,2560,411,453,true
23,2561,411,358,true
23,2562,411,33,false
23,2562,413,342,true
23,2563,398,252,true
23,2564,420,337,true
23,2565,413,101,true
23,2566,420,286,true
23,2567,420,449,true
23,2568,398,195,true
23,2569,413,193,true
23,2570,414,228,true
23,2571,402,225,true
23,2572,414,225,true
23,2573,397,103,true
23,2574,405,104,true
23,2575,405,259,true
23,2576,397,192,true
23,2577,405,213,true
23,2578,393,212,true
23,2579,414,222,true
23,2580,414,293,true
23,2581,414,176,true
23,2582,414,305,true
23,2583,393,197,true
23,2584,393,201,true
23,2584,414,1,false
23,2585,393,195,true
23,2586,415,441,true
23,2587,404,615,true
23,2588,418,379,true
23,2589,428,378,true
23,2590,428,576,true
23,2591,415,366,true
23,2592,415,475,true
23,2593,404,318,true
23,2594,416,260,true
23,2595,423,251,true
23,2596,419,338,true
23,2597,416,265,true
23,2598,419,288,true
23,2599,416,143,true
23,2600,419,213,true
23,2601,416,314,true
23,2602,417,180,true
23,2603,417,64,true
23,2604,417,220,true
23,2605,417,102,true
23,2606,417,198,true
23,2607,395,1,false
23,2607,431,289,true
23,2608,417,145,true
23,2609,431,357,true
23,2610,422,359,true
23,2611,406,403,true
23,2612,422,559,true
23,2613,422,254,true
23,2614,406,390,true
23,2615,422,505,true
23,2616,422,264,true
23,2617,430,22,false
23,2617,667,224,true
23,2618,639,257,true
23,2619,412,235,true
23,2619,639,24,false
23,2620,639,271,true
23,2621,412,370,true
23,2622,423,9,true
23,2623,423,175,true
23,2624,423,473,true
23,2625,412,241,true
23,2626,424,50,false
23,2626,766,728,true
23,2627,424,292,true
23,2628,424,400,true
23,2629,766,344,true
23,2630,424,110,true
23,2631,424,268,true
23,2632,424,318,true
23,2633,424,329,true
23,2634,425,178,true
23,2635,425,384,true
23,2636,437,314,true
23,2637,425,155,true
23,2638,425,253,true
23,2639,425,1,false
23,2639,437,189,true
23,2640,437,509,true
23,2641,425,298,true
23,2642,426,2,false
23,2642,784,358,true
23,2643,426,393,true
23,2644,784,255,true
23,2645,426,502,true
23,2647,426,291,true
23,2647,784,19,false
23,2648,426,287,true
23,2649,390,441,true
23,2650,436,385,true
23,2651,413,342,true
23,2652,429,281,true
23,2653,429,260,true
23,2654,390,154,true
23,2655,436,342,true
23,2656,390,80,true
23,2657,429,346,true
23,2658,638,307,true
23,2659,433,88,true
23,2660,638,219,true
23,2661,433,71,true
23,2661,638,59,false
23,2662,433,1021,true
23,2663,433,255,true
23,2663,638,101,false
23,2664,638,146,true
23,2665,398,261,true
23,2666,398,108,true
23,2667,434,177,true
23,2668,434,223,true
23,2669,398,149,true
23,2670,722,205,true
23,2671,434,88,false
23,2671,722,98,true
23,2672,434,212,true
23,2673,423,267,true
23,2674,435,194,true
23,2675,435,261,true
23,2676,435,229,true
23,2677,435,174,true
23,2678,435,216,true
23,2679,435,65,true
23,2680,435,9,true
23,2681,437,332,true
23,2682,421,335,true
23,2683,427,337,true
23,2684,427,293,true
23,2685,402,252,true
23,2686,421,412,true
23,2687,421,498,true
23,2688,437,319,true
24,2690,446,103,true
24,2691,446,69,true
24,2692,438,4,true
24,2693,438,2,true
24,2694,438,1,true
24,2695,438,16,true
24,2696,438,2,true
24,2697,438,1,true
24,2698,438,6,true
24,2699,438,2,true
24,2700,438,4,true
24,2702,438,5,true
24,2703,439,118,true
24,2704,439,139,true
24,2704,457,1,false
24,2705,443,117,true
24,2706,439,113,true
24,2707,439,1,false
24,2707,443,74,true
24,2708,439,149,true
24,2709,439,119,true
24,2709,443,5,false
24,2710,440,17,true
24,2711,440,50,true
24,2712,440,66,true
24,2713,440,64,true
24,2714,440,54,true
24,2714,450,1,false
24,2715,440,81,true
24,2715,450,3,false
24,2716,440,56,true
24,2717,441,331,true
24,2718,441,88,true
24,2719,441,18,false
24,2719,789,118,true
24,2720,441,165,true
24,2721,441,130,true
24,2722,789,140,true
24,2723,455,1,false
24,2723,789,181,true
24,2724,459,131,true
24,2725,459,77,true
24,2726,459,75,true
24,2726,641,40,false
24,2727,459,194,true
24,2727,641,107,false
24,2728,459,162,true
24,2729,641,212,true
24,2730,641,200,true
24,2731,442,91,true
24,2732,442,36,true
24,2733,452,375,true
24,2734,442,137,true
24,2735,442,264,true
24,2736,461,147,true
24,2737,442,152,true
24,2738,443,1,true
24,2739,443,138,true
24,2740,443,2,true
24,2741,676,82,true
24,2742,443,106,true
24,2742,676,51,false
24,2743,443,151,true
24,2744,443,123,true
24,2745,668,353,true
24,2746,461,171,true
24,2747,454,243,true
24,2748,668,258,true
24,2749,452,301,true
24,2750,461,91,true
24,2751,452,1,false
24,2751,668,337,true
24,2752,445,75,true
24,2753,445,164,true
24,2754,445,240,true
24,2755,445,106,true
24,2756,445,165,true
24,2757,445,158,true
24,2758,669,283,true
24,2759,446,17,true
24,2760,438,21,true
24,2761,446,53,true
24,2762,438,2,true
24,2763,438,7,true
24,2764,438,104,true
24,2765,438,9,true
24,2766,674,114,true
24,2767,447,150,true
24,2767,674,12,false
24,2768,447,4,true
24,2770,447,137,true
24,2771,447,165,true
24,2771,457,2,false
24,2771,461,1,false
24,2771,673,18,false
24,2772,674,178,true
24,2773,448,29,true
24,2774,675,95,true
24,2775,448,88,true
24,2776,675,55,true
24,2777,448,3,false
24,2777,675,146,true
24,2778,443,1,false
24,2778,675,191,true
24,2779,439,4,false
24,2779,448,200,true
24,2780,449,394,true
24,2781,449,149,true
24,2782,449,119,true
24,2783,449,42,true
24,2784,449,191,true
24,2785,673,91,true
24,2786,449,144,true
24,2787,438,62,true
24,2788,438,90,true
24,2789,450,150,true
24,2790,450,81,true
24,2791,450,88,true
24,2792,450,101,true
24,2793,450,21,true
24,2794,451,151,true
24,2795,451,121,true
24,2796,451,58,true
24,2797,446,89,true
24,2798,451,60,true
24,2799,451,82,true
24,2800,451,68,true
24,2801,459,50,true
24,2802,442,1,false
24,2802,453,98,true
24,2803,453,112,true
24,2804,459,1,true
24,2805,459,6,true
24,2806,453,70,true
24,2806,459,2,false
24,2807,459,2,true
24,2808,450,58,false
24,2808,669,110,true
24,2809,454,102,true
24,2810,454,145,true
24,2811,669,372,true
24,2812,445,1,false
24,2812,454,69,true
24,2812,669,47,false
24,2813,454,125,true
24,2813,669,9,false
24,2814,450,110,true
24,2814,669,1,false
24,2815,455,163,true
24,2816,441,200,true
24,2816,455,81,false
24,2817,451,149,true
24,2818,455,109,true
24,2819,455,106,true
24,2820,455,94,true
24,2821,441,143,true
24,2822,457,84,true
24,2823,457,80,true
24,2824,439,1,false
24,2824,457,101,true
24,2825,448,98,true
24,2826,456,136,true
24,2827,448,156,true
24,2828,456,56,true
24,2829,457,104,true
24,2831,457,136,true
24,2832,457,1,true
24,2833,457,1,true
24,2834,447,1,false
24,2834,457,61,false
24,2834,673,98,true
24,2835,457,47,false
24,2835,673,103,true
24,2836,672,265,true
24,2837,458,3,false
24,2837,672,288,true
24,2838,458,184,true
24,2839,458,221,true
24,2840,458,279,true
24,2841,672,186,true
24,2842,458,172,true
24,2843,459,5,true
24,2844,459,5,true
24,2845,459,263,true
24,2846,459,7,true
24,2847,459,4,true
24,2848,459,3,true
24,2849,459,2,true
24,2850,457,2,false
24,2850,460,161,true
24,2851,460,152,true
24,2852,438,80,true
24,2852,673,1,false
24,2852,676,62,false
24,2853,460,66,false
24,2853,673,73,true
24,2854,438,5,false
24,2854,457,4,false
24,2854,460,154,true
24,2854,676,1,false
24,2855,438,169,true
24,2855,451,3,false
24,2856,460,48,true
24,2857,461,2,true
24,2858,461,9,true
24,2859,461,5,true
24,2860,461,151,true
24,2861,461,9,true
24,2862,461,12,true
24,2863,461,126,true
24,2864,444,315,true
24,2865,462,151,true
24,2866,462,187,true
24,2867,462,61,true
24,2868,462,57,true
24,2869,462,66,true
24,2870,453,139,true
27,2871,466,14,true
27,2872,466,205,true
27,2873,466,174,true
27,2874,466,124,true
27,2875,466,219,true
27,2876,466,161,true
27,2877,467,186,true
27,2878,467,3,true
27,2879,467,245,true
27,2880,467,251,true
27,2881,467,361,true
27,2882,499,232,true
27,2883,468,227,true
27,2884,468,14,true
27,2885,468,127,true
27,2886,468,321,true
27,2887,468,408,true
27,2888,468,318,true
27,2890,469,3,true
27,2891,469,7,true
27,2892,469,256,true
27,2893,469,228,true
27,2894,469,214,true
27,2895,490,120,true
27,2896,490,478,true
27,2897,490,106,true
27,2898,490,143,true
27,2899,490,56,true
27,2900,490,138,true
27,2901,470,276,true
27,2902,470,269,true
27,2903,470,187,true
27,2904,470,164,true
27,2905,470,239,true
27,2906,470,174,true
27,2907,476,312,true
27,2908,471,350,true
27,2909,476,6,true
27,2910,471,290,true
27,2911,476,315,true
27,2912,471,259,true
27,2913,497,13,true
27,2914,497,223,true
27,2914,665,53,false
27,2915,497,5,true
27,2916,497,23,true
27,2917,497,325,true
27,2918,497,228,true
27,2918,665,66,false
27,2919,472,175,true
27,2920,472,185,true
27,2921,472,269,true
27,2922,472,198,true
27,2923,472,239,true
27,2924,472,235,true
27,2925,500,351,true
27,2926,473,277,true
27,2927,473,44,true
27,2928,473,405,true
27,2929,500,394,true
27,2930,473,349,true
27,2931,487,172,true
27,2933,474,170,true
27,2934,487,1,true
27,2935,487,92,true
27,2936,474,166,true
27,2937,487,161,true
27,2938,487,304,true
27,2939,487,343,true
27,2940,487,159,true
27,2941,487,91,true
27,2942,487,171,true
27,2943,475,719,true
27,2944,476,310,true
27,2945,475,473,true
27,2946,473,366,true
27,2947,473,435,true
27,2948,475,490,true
27,2949,480,58,true
27,2950,480,7,true
27,2951,493,122,true
27,2952,480,211,true
27,2953,493,102,true
27,2954,480,55,true
27,2955,477,213,true
27,2956,485,224,true
27,2957,477,225,true
27,2958,477,264,true
27,2959,485,264,true
27,2960,500,211,true
27,2961,478,190,true
27,2962,478,145,true
27,2963,478,165,true
27,2966,478,158,true
27,2967,479,2,true
27,2968,469,1,false
27,2968,479,244,true
27,2969,479,101,true
27,2970,469,366,true
27,2971,469,128,true
27,2972,469,191,true
27,2973,497,11,true
27,2974,497,5,true
27,2975,497,33,true
27,2976,497,59,true
27,2977,497,9,true
27,2978,497,4,true
27,2979,480,272,true
27,2980,480,126,true
27,2981,480,196,true
27,2982,480,2,true
27,2983,480,40,true
27,2984,480,286,true
27,2985,481,203,true
27,2986,481,28,true
27,2987,481,193,true
27,2988,485,276,true
27,2989,481,197,true
27,2990,481,146,true
27,2991,496,123,true
27,2992,496,120,true
27,2993,496,116,true
27,2994,494,190,true
27,2995,494,36,true
27,2996,496,99,true
27,2997,490,13,true
27,2998,491,307,true
27,2999,490,195,true
27,3000,491,114,true
27,3001,490,1,true
27,3002,491,198,true
27,3003,483,18,true
27,3004,483,1,true
27,3005,483,1,true
27,3006,483,2,true
27,3007,483,1,true
27,3008,483,6,true
27,3010,483,1,true
27,3011,483,14,true
27,3013,483,2,true
27,3014,483,4,true
27,3015,483,1,true
27,3016,483,1,true
27,3019,483,2,true
27,3020,483,2,true
27,3021,483,9,true
27,3022,483,3,true
27,3024,483,1,true
27,3025,483,4,true
27,3026,483,5,true
27,3027,483,4,true
27,3028,483,4,true
27,3039,484,2,true
27,3040,484,7,true
27,3041,484,8,true
27,3042,484,7,true
27,3043,484,17,true
27,3044,484,11,true
27,3045,485,208,true
27,3046,485,205,true
27,3047,485,156,true
27,3048,485,210,true
27,3049,485,52,true
27,3050,485,55,true
27,3051,486,340,true
27,3052,486,169,true
27,3053,486,225,true
27,3054,474,219,true
27,3055,486,206,true
27,3056,474,139,true
27,3057,487,88,true
27,3058,487,219,true
27,3059,487,4,true
27,3060,487,11,true
27,3061,487,6,true
27,3062,487,164,true
27,3063,481,172,true
27,3064,496,140,true
27,3065,488,230,true
27,3066,488,247,true
27,3067,488,124,true
27,3068,488,147,true
27,3069,665,192,true
27,3070,665,139,true
27,3071,665,75,true
27,3072,665,154,true
27,3073,665,15,true
27,3074,665,316,true
27,3075,489,280,true
27,3076,479,255,true
27,3077,489,273,true
27,3078,489,57,true
27,3079,479,358,true
27,3080,489,237,true
27,3082,490,8,true
27,3084,490,1,true
27,3085,490,2,true
27,3086,490,11,true
27,3087,491,358,true
27,3088,492,376,true
27,3089,492,310,true
27,3090,491,411,true
27,3091,491,383,true
27,3092,491,349,true
27,3093,484,241,true
27,3094,484,225,true
27,3095,484,368,true
27,3096,484,320,true
27,3097,484,244,true
27,3098,484,542,true
27,3099,480,1,false
27,3099,492,284,true
27,3100,495,272,true
27,3101,495,263,true
27,3102,492,360,true
27,3103,492,212,true
27,3104,495,246,true
27,3105,478,54,true
27,3106,478,152,true
27,3107,478,185,true
27,3108,472,191,true
27,3109,478,174,true
27,3110,478,127,true
27,3111,493,124,true
27,3112,493,256,true
27,3113,493,61,true
27,3114,493,99,true
27,3115,493,7,true
27,3116,493,3,true
27,3117,494,177,true
27,3118,494,118,true
27,3119,494,312,true
27,3120,494,348,true
27,3121,494,294,true
27,3122,494,314,true
27,3123,466,226,true
27,3124,466,90,true
27,3125,466,131,true
27,3126,466,116,true
27,3127,466,79,true
27,3128,466,87,true
27,3129,490,194,true
27,3130,490,13,true
27,3131,490,9,true
27,3132,490,192,true
27,3133,490,197,true
27,3134,490,107,true
27,3135,496,144,true
27,3136,496,131,true
27,3137,496,183,true
27,3139,496,54,true
27,3140,496,94,true
27,3141,497,13,true
27,3142,497,14,true
27,3143,497,3,true
27,3144,497,13,true
27,3145,497,13,true
27,3146,497,7,true
27,3147,498,518,true
27,3148,498,313,true
27,3149,468,370,true
27,3150,498,385,true
27,3151,468,245,true
27,3152,498,193,true
27,3153,500,314,true
27,3154,499,306,true
27,3155,500,232,true
27,3156,500,439,true
27,3157,499,271,true
27,3158,500,179,true
27,4121,478,177,true
28,3166,747,62,true
28,3167,510,27,false
28,3167,747,72,true
28,3168,747,59,true
28,3169,505,47,true
28,3170,746,18,false
28,3170,747,48,true
28,3171,746,27,false
28,3171,747,59,true
28,3172,747,60,true
28,3173,744,75,true
28,3174,744,148,true
28,3175,744,135,true
28,3176,744,168,true
28,3177,744,141,true
28,3178,744,115,true
28,3179,520,34,false
28,3179,744,66,true
28,3180,502,4,true
28,3181,502,84,true
28,3182,502,83,true
28,3183,502,94,true
28,3184,502,134,true
28,3185,502,100,true
28,3186,502,96,true
28,3187,745,1367,true
28,3187,791,73,false
28,3188,743,420,true
28,3189,745,1125,true
28,3190,743,248,true
28,3191,743,141,true
28,3192,791,708,true
28,3193,521,42,false
28,3193,743,206,true
28,3194,517,109,true
28,3195,750,67,true
28,3196,750,28,true
28,3197,750,98,true
28,3198,750,89,true
28,3199,517,98,true
28,3200,750,93,true
28,3215,752,152,true
28,3216,503,74,true
28,3217,503,210,true
28,3218,503,246,true
28,3219,503,88,true
28,3219,752,52,false
28,3220,503,129,true
28,3221,503,178,true
28,3222,748,113,true
28,3223,748,116,true
28,3224,748,56,true
28,3225,748,120,true
28,3226,748,98,true
28,3227,748,155,true
28,3228,523,27,false
28,3228,748,66,true
28,3229,506,6,true
28,3231,506,42,true
28,3232,506,63,true
28,3233,506,84,true
28,3234,506,69,true
28,3235,506,40,true
28,3236,754,86,true
28,3237,754,53,true
28,3238,754,107,true
28,3239,754,77,true
28,3240,754,108,true
28,3241,754,106,true
28,3242,502,61,true
28,3242,754,45,false
28,3250,504,177,true
28,3251,504,175,true
28,3252,504,11,true
28,3253,504,147,true
28,3254,504,123,true
28,3255,504,40,true
28,3256,504,137,true
28,3257,505,19,false
28,3257,746,59,true
28,3258,746,2,true
28,3259,746,49,true
28,3260,746,48,true
28,3261,746,64,true
28,3262,746,133,true
28,3263,746,76,true
28,3278,511,28,true
28,3279,511,131,true
28,3280,511,69,true
28,3281,511,3,true
28,3282,511,110,true
28,3283,511,91,true
28,3284,511,61,true
28,3285,510,102,true
28,3286,510,64,true
28,3286,749,11,false
28,3287,510,87,true
28,3288,510,18,true
28,3289,510,119,true
28,3290,510,101,true
28,3291,510,44,true
28,3334,755,112,true
28,3335,755,132,true
28,3336,755,88,true
28,3337,755,89,true
28,3338,755,30,true
28,3339,511,44,true
28,3339,755,36,false
28,3340,755,66,true
28,3341,751,60,true
28,3342,751,64,true
28,3343,751,83,true
28,3344,751,57,true
28,3345,751,104,true
28,3346,751,77,true
28,3347,751,134,true
28,3348,523,55,true
28,3349,523,51,true
28,3350,523,48,true
28,3351,523,64,true
28,3352,523,58,true
28,3353,523,54,true
28,3354,523,75,true
28,3355,515,154,true
28,3356,517,112,true
28,3357,515,76,true
28,3358,515,88,true
28,3359,515,2,true
28,3360,515,37,true
28,3361,515,187,true
28,3369,517,144,true
28,3370,790,116,true
28,3371,790,210,true
28,3372,517,149,true
28,3373,790,126,true
28,3374,517,29,true
28,3375,790,167,true
28,3383,505,43,true
28,3383,746,18,false
28,3384,505,62,true
28,3384,748,41,false
28,3385,505,50,true
28,3386,505,62,true
28,3387,505,1,true
28,3388,505,32,true
28,3389,505,74,true
28,3390,752,139,true
28,3391,753,68,true
28,3392,753,112,true
28,3393,503,40,false
28,3393,753,78,true
28,3394,504,133,true
28,3395,753,99,true
28,3396,753,122,true
28,3404,519,207,true
28,3405,519,157,true
28,3406,519,211,true
28,3407,519,231,true
28,3408,519,284,true
28,3409,519,71,true
28,3410,519,257,true
28,3411,515,92,true
28,3411,752,86,false
28,3412,515,140,true
28,3413,752,222,true
28,3414,752,215,true
28,3415,752,229,true
28,3416,752,5,true
28,3417,515,108,false
28,3417,752,181,true
28,3418,749,80,true
28,3419,749,88,true
28,3420,749,84,true
28,3421,749,86,true
28,3422,749,5,true
28,3423,749,4,true
28,3424,749,3,true
28,3425,520,104,true
28,3426,520,18,true
28,3427,521,169,true
28,3428,520,6,true
28,3429,520,11,true
28,3431,520,1,true
28,3432,521,169,true
28,3433,521,162,true
28,3434,519,190,true
28,3435,521,184,true
28,3436,521,139,true
28,3437,521,172,true
28,3438,521,32,true
29,3453,524,189,true
29,3454,524,96,true
29,3455,524,72,true
29,3456,524,235,true
29,3457,524,51,true
29,3458,524,68,true
29,3459,537,99,true
29,3460,524,61,true
29,3461,525,11,true
29,3464,525,104,true
29,3465,525,4,true
29,3466,525,9,true
29,3467,525,2,true
29,3468,525,8,true
29,3469,525,126,true
29,3469,542,1,false
29,3470,525,50,true
29,3471,525,16,true
29,3472,525,34,true
29,3473,525,2,true
29,3474,525,5,true
29,3475,525,5,true
29,3476,525,131,true
29,3477,525,183,true
29,3477,542,1,false
29,3478,525,111,true
29,3479,631,149,true
29,3480,525,3,false
29,3480,631,193,true
29,3481,548,315,true
29,3482,525,1,false
29,3482,631,330,true
29,3483,525,12,true
29,3484,631,119,true
29,3485,525,5,true
29,3487,525,15,true
29,3488,525,7,true
29,3489,525,5,true
29,3490,525,1,true
29,3491,525,6,true
29,3492,525,1,true
29,3493,527,106,true
29,3494,527,98,true
29,3495,527,2,true
29,3496,527,113,true
29,3498,527,70,true
29,3499,527,114,true
29,3500,527,81,true
29,3501,528,57,true
29,3502,528,7,true
29,3503,738,9,true
29,3504,738,114,true
29,3505,528,89,true
29,3506,532,1,false
29,3506,542,1,false
29,3506,630,1,false
29,3506,738,85,true
29,3507,528,97,true
29,3507,542,1,false
29,3507,546,1,false
29,3508,738,103,true
29,3509,538,109,true
29,3510,529,206,true
29,3511,529,113,true
29,3512,529,133,true
29,3513,529,79,true
29,3514,529,112,true
29,3515,538,174,true
29,3516,529,110,true
29,3517,530,163,true
29,3518,530,134,true
29,3519,530,4,true
29,3520,530,199,true
29,3521,530,93,true
29,3522,530,155,true
29,3523,530,124,true
29,3524,530,113,true
29,3525,531,154,true
29,3526,531,191,true
29,3527,531,138,true
29,3528,545,374,true
29,3529,531,51,true
29,3530,545,134,true
29,3531,545,115,true
29,3532,545,123,true
29,3533,630,600,true
29,3534,630,41,true
29,3535,526,299,true
29,3536,526,262,true
29,3537,542,1,false
29,3537,630,207,true
29,3538,526,302,true
29,3539,526,244,true
29,3539,631,51,false
29,3540,525,219,true
29,3540,526,1,false
29,3541,527,68,true
29,3542,527,52,true
29,3543,527,82,true
29,3544,527,62,true
29,3545,527,32,true
29,3546,527,103,true
29,3547,527,63,true
29,3548,527,92,true
29,3549,533,138,true
29,3550,533,139,true
29,3551,533,167,true
29,3552,533,255,true
29,3553,533,236,true
29,3554,533,192,true
29,3555,548,152,true
29,3556,548,190,true
29,3557,534,61,true
29,3558,534,81,true
29,3559,534,83,true
29,3560,534,21,true
29,3562,534,82,true
29,3563,534,43,true
29,3564,534,116,true
29,3565,535,207,true
29,3566,535,22,true
29,3567,535,24,true
29,3568,738,135,true
29,3569,535,86,true
29,3570,535,245,true
29,3571,535,179,true
29,3571,738,26,false
29,3572,535,182,true
29,3573,536,124,true
29,3577,536,120,true
29,3578,536,131,true
29,3579,536,79,true
29,3580,540,125,true
29,3581,538,129,true
29,3582,538,116,true
29,3583,538,32,true
29,3584,538,192,true
29,3586,635,194,true
29,3587,538,222,true
29,3588,538,163,true
29,3589,539,428,true
29,3590,535,1,false
29,3590,539,325,true
29,3591,539,447,true
29,3592,532,3,false
29,3592,539,155,true
29,3592,542,1,false
29,3593,528,1,false
29,3593,532,1,false
29,3593,539,370,true
29,3594,532,276,true
29,3595,539,573,true
29,3596,539,310,true
29,3596,548,1,false
29,3597,540,114,true
29,3598,537,37,true
29,3599,540,154,true
29,3600,540,98,true
29,3601,540,130,true
29,3602,540,87,true
29,3603,537,130,true
29,3604,537,152,true
29,3605,535,1,false
29,3605,542,259,true
29,3606,526,1,false
29,3606,532,2,false
29,3606,542,1,false
29,3606,630,354,true
29,3607,532,1,false
29,3607,542,221,true
29,3608,532,1,false
29,3608,542,178,true
29,3609,542,364,true
29,3610,532,1,false
29,3610,542,349,true
29,3611,542,1,false
29,3611,630,362,true
29,3612,542,456,true
29,3613,543,102,true
29,3614,543,203,true
29,3615,543,101,true
29,3616,543,179,true
29,3617,546,219,true
29,3618,546,103,true
29,3619,528,86,true
29,3620,543,202,true
29,3621,545,186,true
29,3622,544,509,true
29,3623,544,129,true
29,3625,544,89,true
29,3626,544,237,true
29,3627,544,744,true
29,3628,544,132,true
29,3630,545,130,true
29,3631,545,217,true
29,3633,541,343,true
29,3635,545,203,true
29,3636,541,185,true
29,3637,546,189,true
29,3638,546,146,true
29,3639,546,169,true
29,3641,546,172,true
29,3642,635,116,true
29,3643,538,1,false
29,3643,635,279,true
29,3644,635,158,true
29,3645,547,112,true
29,3646,549,50,true
29,3647,547,349,true
29,3648,547,180,true
29,3650,547,271,true
29,3651,547,342,true
29,3652,547,387,true
29,3653,548,294,true
29,3654,548,293,true
29,3655,548,361,true
29,3656,548,274,true
29,3657,548,232,true
29,3659,548,338,true
29,3660,548,299,true
29,3661,532,185,true
29,3662,549,57,true
29,3663,549,65,true
29,3664,549,133,true
29,3665,532,241,true
29,3666,532,207,true
29,3667,532,357,true
29,3668,549,73,true
29,3669,550,137,true
29,3670,550,303,true
29,3671,550,150,true
29,3672,527,225,true
29,3673,527,95,true
29,3674,550,146,true
29,3675,550,359,true
29,3676,550,297,true
30,3677,551,13,true
30,3678,551,13,true
30,3679,551,6,true
30,3680,551,12,true
30,3681,551,14,true
30,3682,551,11,true
30,3683,551,3,true
30,3684,551,1,true
30,3685,551,16,true
30,3686,551,43,true
30,3687,551,4,true
30,3688,552,11,true
30,3689,551,8,true
30,3690,551,8,true
30,3691,551,8,true
30,3692,551,13,true
30,3693,551,8,true
30,3694,551,2,true
30,3695,551,8,true
30,3696,551,39,true
30,3696,793,1,false
30,3697,552,13,true
30,3698,793,10,true
30,3699,552,9,true
30,3700,552,8,true
30,3700,793,5,false
30,3701,793,9,true
30,3702,552,3,true
30,3703,552,5,true
30,3704,552,1,true
30,3705,552,7,true
30,3706,552,1,true
30,3708,552,6,true
30,3709,552,10,true
30,3710,552,11,true
30,3711,793,23,true
30,3712,793,40,true
30,3713,793,18,true
30,3714,552,3,true
30,3715,552,3,true
30,3716,552,9,true
32,3717,554,2,true
32,3718,554,15,true
32,3719,554,12,true
32,3720,554,18,true
32,3721,554,12,true
32,3722,559,11,true
32,3723,554,10,true
32,3724,563,13,true
32,3725,566,30,true
32,3726,563,19,true
32,3727,566,28,true
32,3728,563,16,true
32,3729,563,15,true
32,3730,566,30,true
32,3731,565,9,true
32,3732,565,16,true
32,3733,565,17,true
32,3734,565,6,true
32,3735,565,18,true
32,3736,565,7,true
32,3737,565,6,true
32,3738,555,11,true
32,3739,555,11,true
32,3739,562,1,false
32,3740,566,18,true
32,3741,566,12,true
32,3742,566,19,true
32,3743,555,15,true
32,3744,555,12,true
32,3745,555,4,true
32,3746,555,8,true
32,3747,555,8,true
32,3748,555,14,true
32,3749,555,5,true
32,3749,559,1,false
32,3750,555,7,true
32,3751,555,10,true
32,3752,556,17,true
32,3753,556,15,true
32,3754,555,13,true
32,3755,555,20,true
32,3756,556,19,true
32,3757,556,24,true
32,3758,556,22,true
32,3759,557,9,true
32,3760,557,13,true
32,3761,557,11,true
32,3762,557,8,true
32,3763,557,14,true
32,3764,557,16,true
32,3765,557,20,true
32,3766,557,11,true
32,3767,558,24,true
32,3768,558,22,true
32,3769,558,48,true
32,3770,557,17,true
32,3771,558,19,true
32,3772,558,21,true
32,3773,559,12,true
32,3774,559,17,true
32,3775,559,7,true
32,3776,559,7,true
32,3777,559,4,true
32,3778,559,15,true
32,3779,559,13,true
32,3780,560,14,true
32,3781,560,19,true
32,3782,560,7,true
32,3783,560,28,true
32,3784,555,18,true
32,3785,560,14,true
32,3786,560,13,true
32,3787,561,10,true
32,3788,561,5,true
32,3789,561,6,true
32,3789,564,1,false
32,3790,561,11,true
32,3791,561,5,true
32,3793,561,14,true
32,3794,562,10,true
32,3795,562,14,true
32,3796,562,12,true
32,3797,562,16,true
32,3798,562,22,true
32,3799,562,8,true
32,3800,562,6,true
32,3801,560,21,true
32,3802,554,15,true
32,3803,559,16,true
32,3804,559,11,true
32,3805,554,19,true
32,3806,554,11,true
32,3807,559,13,true
32,3808,563,18,true
32,3809,563,15,true
32,3810,563,16,true
32,3811,563,15,true
32,3812,563,9,true
32,3813,563,9,true
32,3814,563,11,true
32,3815,564,15,true
32,3816,564,15,true
32,3817,560,17,true
32,3818,564,18,true
32,3819,560,11,true
32,3820,564,19,true
32,3821,564,16,true
32,3822,562,14,true
32,3822,566,2,false
32,3823,562,7,true
32,3824,562,7,true
32,3825,562,6,true
32,3826,563,11,true
32,3827,562,11,true
32,3828,562,8,true
32,3829,565,1,true
32,3830,565,9,true
32,3832,565,8,true
32,3833,565,15,true
32,3834,565,1,true
32,3835,554,1,true
32,3836,566,20,true
32,3837,566,19,true
32,3838,566,20,true
32,3839,566,22,true
32,3840,566,17,true
32,3841,566,13,true
32,3842,566,10,true
32,3843,557,11,true
32,3844,561,8,true
32,3845,561,12,true
32,3846,561,10,true
32,3847,561,6,true
32,3848,557,8,true
32,3849,561,5,true
32,3850,562,10,true
32,3851,567,20,true
32,3852,567,16,true
32,3853,562,14,true
32,3854,567,22,true
32,3855,561,12,true
32,3856,562,18,true
33,3857,595,1,false
33,3857,731,74,true
33,3857,732,1,false
33,3858,595,31,false
33,3858,731,112,true
33,3859,595,62,true
33,3859,731,10,false
33,3860,731,64,true
33,3860,732,1,false
